Product Name,Item Number ,Sales Units,SRP (CNY),"Promo Discount
(OFF)",Selling Price (CNY),Selling Price (USD),Gross Sales Revenue (USD),USD VAT (13%),Net Sales Revenue (USD),Channel Gross Margin %,Channel Profits (USD),Disti Gross Margin %,Disti Profits (USD),Marketing Support %,Marketing Fee (5%),Unit Price,"Payment Amount
(USD)",Disti Cost % from SRP
NARUTO SHIPPUDEN: Ultimate Ninja STORM Legacy,E05371,4,684.0,0.45,376.0,51.275119999999994,205.10047999999998,6.665765599999999,178.43741759999997,0.2,35.687483519999994,0.05,8.921870879999998,0.05,8.921870879999998,31.23,124.90619231999997,0.609
NARUTO SHIPPUDEN: Ultimate Ninja STORM Legacy,E05371,1,684.0,0.5,342.0,46.63854,46.63854,6.0630102,40.5755298,0.2,8.11510596,0.05,2.02877649,0.05,2.02877649,28.4,28.40287086,0.609
NARUTO TO BORUTO: SHINOBI STRIKER,E02855,1,98.0,0.0,98.0,13.36426,13.36426,1.7373538,11.6269062,0.2,2.32538124,0.05,0.58134531,0.05,0.58134531,8.14,8.13883434,0.6090000000000001
NARUTO TO BORUTO: SHINOBI STRIKER Ultimate Edition,E06292,4,398.0,0.77,91.0,12.409669999999998,49.638679999999994,1.6132570999999998,43.18565159999999,0.2,8.637130319999999,0.05,2.1592825799999997,0.05,2.1592825799999997,7.56,30.229956119999994,0.609
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS,E03049,4,298.0,0.0,298.0,40.638259999999995,162.55303999999998,5.2829738,141.42114479999998,0.2,28.284228959999997,0.05,7.071057239999999,0.05,7.071057239999999,24.75,98.99480135999998,0.609
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS,E03049,15,298.0,0.5,149.0,20.319129999999998,304.78695,2.6414869,265.16464649999995,0.2,53.03292929999999,0.05,13.258232324999998,0.05,13.258232324999998,12.37,185.61525254999998,0.609
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS Deluxe Edition,E06164,1,428.0,0.0,428.0,58.36635999999999,58.36635999999999,7.5876268,50.77873319999999,0.2,10.155746639999998,0.05,2.5389366599999996,0.05,2.5389366599999996,35.55,35.54511324,0.6090000000000001
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS Deluxe Edition,E06164,5,428.0,0.5,214.0,29.183179999999997,145.9159,3.7938134,126.94683299999997,0.2,25.389366599999995,0.05,6.347341649999999,0.05,6.347341649999999,17.77,88.86278309999997,0.6089999999999999
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS Ultimate Edition,E06165,10,468.0,0.5,234.0,31.91058,319.1058,4.1483754,277.622046,0.2,55.52440920000001,0.05,13.881102300000002,0.05,13.881102300000002,19.43,194.33543219999999,0.609
NARUTO: Ultimate Ninja STORM,E05386,1,108.0,0.0,108.0,14.72796,14.72796,1.9146348,12.8133252,0.2,2.56266504,0.05,0.64066626,0.05,0.64066626,8.97,8.96932764,0.609
ONE PIECE BURNING BLOOD GOLD Edition,E05642,1,402.0,0.0,402.0,54.820739999999994,54.820739999999994,7.1266962,47.694043799999996,0.2,9.53880876,0.05,2.38470219,0.05,2.38470219,33.39,33.385830659999996,0.609
ONE PIECE BURNING BLOOD GOLD Edition,E05642,1,402.0,0.78,88.0,12.00056,12.00056,1.5600728000000001,10.4404872,0.2,2.08809744,0.05,0.52202436,0.05,0.52202436,7.31,7.30834104,0.609
ONE PIECE: PIRATE WARRIORS 4,E02973,1,198.0,0.0,198.0,27.00126,27.00126,3.5101638,23.491096199999998,0.2,4.698219239999999,0.05,1.1745548099999998,0.05,1.1745548099999998,16.44,16.443767339999997,0.609
ONE PIECE: PIRATE WARRIORS 4,E04727,1,198.0,0.56,87.0,11.864189999999999,11.864189999999999,1.5423447,10.3218453,0.2,2.06436906,0.05,0.516092265,0.05,0.516092265,7.23,7.225291709999999,0.609
ONE PIECE: PIRATE WARRIORS 4 Deluxe Edition,E03825,1,348.0,0.0,348.0,47.456759999999996,47.456759999999996,6.1693788,41.2873812,0.2,8.25747624,0.05,2.06436906,0.05,2.06436906,28.9,28.901166839999995,0.609
ONE PIECE: PIRATE WARRIORS 4 Deluxe Edition,E03825,12,348.0,0.75,87.0,11.864189999999999,142.37027999999998,1.5423447,123.8621436,0.2,24.77242872,0.05,6.19310718,0.05,6.19310718,7.23,86.70350052,0.6090000000000001
ONE PIECE: PIRATE WARRIORS 4 Ultimate Edition,E06098,5,448.0,0.0,448.0,61.093759999999996,305.4688,7.942188799999999,265.757856,0.2,53.15157120000001,0.05,13.287892800000002,0.05,13.287892800000002,37.21,186.03049919999998,0.609
ONE PIECE: PIRATE WARRIORS 4 Ultimate Edition,E06098,132,448.0,0.7,134.0,18.27358,2412.11256,2.3755654,2098.5379272,0.2,419.70758544,0.05,104.92689636,0.05,104.92689636,11.13,1468.97654904,0.609
ONE PUNCH MAN: A HERO NOBODY KNOWS,E02985,15,268.0,0.9,26.799999999999994,3.6547159999999987,54.82073999999998,0.47511307999999985,47.69404379999998,0.2,9.538808759999997,0.05,2.384702189999999,0.05,2.384702189999999,2.23,33.38583065999999,0.609
SCARLET NEXUS,E02985,61,328.0,0.85,49.0,6.68213,407.60993,0.8686769,354.6206391,0.2,70.92412782000001,0.05,17.731031955000002,0.05,17.731031955000002,4.07,248.23444737,0.609
SCARLET NEXUS Deluxe Edition,E04727,30,398.0,0.85,59.0,8.045829999999999,241.37489999999997,1.0459578999999999,209.99616299999997,0.2,41.9992326,0.05,10.49980815,0.05,10.49980815,4.9,146.99731409999995,0.6089999999999999
SCARLET NEXUS Ultimate Edition,E05643,156,518.0,0.85,77.0,10.50049,1638.0764399999998,1.3650636999999999,1425.1265027999998,0.2,285.02530055999995,0.05,71.25632513999999,0.05,71.25632513999999,6.39,997.5885519599999,0.609
SD GUNDAM BATTLE ALLIANCE - Deluxe Edition,E05472,9,498.0,0.669999999999999,164.0,22.36468,201.28212,2.9074084,175.1154444,0.2,35.02308888,0.05,8.75577222,0.05,8.75577222,13.62,122.58081108,0.6090000000000001
SD GUNDAM G GENERATION CROSS RAYS,E02985,1,198.0,0.0,198.0,27.00126,27.00126,3.5101638,23.491096199999998,0.2,4.698219239999999,0.05,1.1745548099999998,0.05,1.1745548099999998,16.44,16.443767339999997,0.609
SD GUNDAM G GENERATION CROSS RAYS,E02985,1,198.0,0.5,99.0,13.50063,13.50063,1.7550819,11.745548099999999,0.2,2.3491096199999997,0.05,0.5872774049999999,0.05,0.5872774049999999,8.22,8.221883669999999,0.609
SD GUNDAM G GENERATION CROSS RAYS Platinum Edition,E06306,6,298.0,0.5,149.0,20.319129999999998,121.91477999999998,2.6414869,106.06585859999998,0.2,21.21317172,0.05,5.30329293,0.05,5.30329293,12.37,74.24610102,0.6090000000000001
SOULCALIBUR VI,E02875,18,298.0,0.9,29.0,3.9547299999999996,71.18513999999999,0.5141148999999999,61.93107179999999,0.2,12.386214359999999,0.05,3.0965535899999996,0.05,3.0965535899999996,2.41,43.351750259999996,0.609
SPY×ANYA: Operation Memories,E05697,2,248.0,0.0,248.0,33.819759999999995,67.63951999999999,4.3965688,58.84638239999999,0.2,11.769276479999998,0.05,2.9423191199999996,0.05,2.9423191199999996,20.6,41.19246767999999,0.609
SPY×ANYA: Operation Memories,E05697,1,248.0,0.3,173.0,23.59201,23.59201,3.0669613,20.5250487,0.2,4.10500974,0.05,1.026252435,0.05,1.026252435,14.37,14.36753409,0.609
SPY×ANYA: Operation Memories Deluxe Edition,E06533,3,348.0,0.3,243.6,33.219732,99.65919600000001,4.31856516,86.70350052,0.2,17.340700104000003,0.05,4.335175026000001,0.05,4.335175026000001,20.23,60.692450363999995,0.6089999999999999
Super Robot Wars 30,E04508,18,368.0,0.669999999999999,121.0,16.50077,297.01385999999997,2.1451001,258.4020582,0.2,51.68041164,0.05,12.92010291,0.05,12.92010291,10.05,180.88144074000002,0.6090000000000001
Super Robot Wars 30 Digital Deluxe Edition,E05097,11,528.0,0.669999999999999,174.24000000000052,23.76110880000007,261.3721968000008,3.0889441440000094,227.39381121600067,0.2,45.47876224320014,0.05,11.369690560800034,0.05,11.369690560800034,14.47,159.1756678512005,0.6090000000000001
Super Robot Wars 30 Ultimate Edition,E03954,6,678.0,0.669999999999999,223.0,30.41051,182.46305999999998,3.9533663,158.7428622,0.2,31.74857244,0.05,7.93714311,0.05,7.93714311,18.52,111.12000354,0.6090000000000001
