Customer,Product Name,Item Number ,Sales Units,SRP (CNY),"Promo Discount
(OFF)",Selling Price (CNY),Selling Price (USD),Gross Sales Revenue (USD),USD VAT (13%),Net Sales Revenue (USD),Channel Gross Margin %,Channel Profits (USD),Disti Gross Margin %,Disti Profits (USD),Marketing Support %,Marketing Fee (5%),Unit Price,"Payment Amount
(USD)",Disti Cost % from SRP
Heybox,BLEACH Rebirth of Souls,E06132,43,298.0,0.3,208.0,29.708640000000003,1277.47152,3.8621232000000005,1111.4002224,0.2,222.28004448000002,0.05,55.570011120000004,0.05,55.570011120000004,18.09,777.87,0.6089137705394794
Heybox,BLEACH Rebirth of Souls Deluxe Edition,E06690,7,398.0,0.0,398.0,56.846340000000005,397.92438000000004,7.390024200000001,346.1942106,0.2,69.23884212,0.05,17.30971053,0.05,17.30971053,34.62,242.33999999999997,0.6090101842968253
Heybox,BLEACH Rebirth of Souls Deluxe Edition,E06690,42,398.0,0.3,278.0,39.70674,1667.6830800000002,5.161876200000001,1450.8842796000001,0.2,290.17685592000004,0.05,72.54421398000001,0.05,72.54421398000001,24.18,1015.56,0.6089646241418962
Heybox,BLEACH Rebirth of Souls Ultimate Edition,E06691,3,498.0,0.0,498.0,71.12934000000001,213.38802000000004,9.246814200000003,185.64757740000005,0.2,37.12951548000001,0.05,9.282378870000002,0.05,9.282378870000002,43.32,129.96,0.6090313786125388
Heybox,BLEACH Rebirth of Souls Ultimate Edition,E06691,66,498.0,0.3,348.0,49.704840000000004,3280.5194400000005,6.461629200000001,2854.0519128,0.2,570.81038256,0.05,142.70259564,0.05,142.70259564,30.27,1997.82,0.6089950193985132
Heybox,Captain Tsubasa: Rise of New Champions,E03350,3,198.0,0.75,49.0,6.998670000000001,20.996010000000002,0.9098271000000001,18.266528700000002,0.2,3.6533057400000004,0.05,0.9133264350000001,0.05,0.9133264350000001,4.26,12.78,0.6086870791164606
Heybox,Captain Tsubasa: Rise of New Champions,E03350,120,198.0,0.86,27.0,3.8564100000000003,462.76920000000007,0.5013333000000001,402.60920400000003,0.2,80.5218408,0.05,20.1304602,0.05,20.1304602,2.35,282.0,0.6093750405169573
Heybox,Captain Tsubasa: Rise of New Champions Deluxe Edition,E04120,17,298.0,0.75,74.0,10.569420000000001,179.68014000000002,1.3740246000000003,156.3217218,0.2,31.264344360000003,0.05,7.816086090000001,0.05,7.816086090000001,6.44,109.48,0.609304957131044
Heybox,Captain Tsubasa: Rise of New Champions Deluxe Edition,E04120,5,298.0,0.84,47.0,6.713010000000001,33.56505,0.8726913000000001,29.201593500000005,0.2,5.840318700000001,0.05,1.4600796750000002,0.05,1.4600796750000002,4.09,20.45,0.6092646964625407
Heybox,Captain Tsubasa: Rise of New Champions Ultimate Edition,E06275,2,398.0,0.75,99.0,14.140170000000001,28.280340000000002,1.8382221000000003,24.603895800000004,0.2,4.920779160000001,0.05,1.2301947900000003,0.05,1.2301947900000003,8.61,17.22,0.6089035704662673
Heybox,Captain Tsubasa: Rise of New Champions Ultimate Edition,E06275,54,398.0,0.82,71.0,10.14093,547.61022,1.3183209000000002,476.4208914000001,0.2,95.28417828000002,0.05,23.821044570000005,0.05,23.821044570000005,6.18,333.71999999999997,0.6094115628448278
Heybox,CODE VEIN,E03009,1,268.0,0.0,268.0,38.27844,38.27844,4.9761972000000005,33.3022428,0.2,6.660448560000001,0.05,1.6651121400000002,0.05,1.6651121400000002,23.31,23.31,0.6089589857893895
Heybox,CODE VEIN,E03009,1174,268.0,0.85,40.0,5.7132000000000005,6707.296800000001,0.742716,5835.348216000001,0.2,1167.0696432000002,0.05,291.76741080000005,0.05,291.76741080000005,3.48,4085.52,0.6091157319890779
Heybox,CODE VEIN,E03009,71,268.0,0.89,29.0,4.14207,294.08697,0.5384691,255.85566390000002,0.2,51.17113278000001,0.05,12.792783195000002,0.05,12.792783195000002,2.52,178.92,0.6083914564456901
Heybox,CODE VEIN Deluxe Edition,E03483 ,1973,368.0,0.89,40.0,5.7132000000000005,11272.143600000001,0.742716,9806.764932000002,0.2,1961.3529864000004,0.05,490.3382466000001,0.05,490.3382466000001,3.48,6866.04,0.6091157319890779
Heybox,DARK SOULS: REMASTERED,E02716,49,198.0,0.0,198.0,28.280340000000002,1385.73666,3.6764442000000006,1205.5908942,0.2,241.11817884000004,0.05,60.27954471000001,0.05,60.27954471000001,17.22,843.78,0.6089035704662673
Heybox,DARK SOULS: REMASTERED,E02716,1089,198.0,0.5,99.0,14.140170000000001,15398.64513,1.8382221000000003,13396.821263100002,0.2,2679.3642526200006,0.05,669.8410631550001,0.05,669.8410631550001,8.61,9376.289999999999,0.6089035704662673
Heybox,DARK SOULS™ II: Scholar of the First Sin,E01927,24,158.0,0.0,158.0,22.567140000000002,541.6113600000001,2.9337282000000005,471.2018832,0.2,94.24037664000001,0.05,23.560094160000002,0.05,23.560094160000002,13.74,329.76,0.6088498586883405
Heybox,DARK SOULS™ II: Scholar of the First Sin,E01927,264,158.0,0.5,79.0,11.283570000000001,2978.8624800000002,1.4668641000000002,2591.6103576,0.2,518.32207152,0.05,129.58051788,0.05,129.58051788,6.87,1813.68,0.6088498586883406
Heybox,DARK SOULS™ III,E01572,30,268.0,0.0,268.0,38.27844,1148.3532,4.9761972000000005,999.0672840000001,0.2,199.81345680000004,0.05,49.95336420000001,0.05,49.95336420000001,23.31,699.3,0.6089589857893895
Heybox,DARK SOULS™ III,E01572,456,268.0,0.5,134.0,19.13922,8727.484320000001,2.4880986000000003,7592.911358400001,0.2,1518.5822716800003,0.05,379.6455679200001,0.05,379.6455679200001,11.66,5316.96,0.6092202294555368
Heybox,DARK SOULS™ III - Season Pass,E01893,31,138.0,0.0,138.0,19.71054,611.02674,2.5623702,531.5932638,0.2,106.31865276000002,0.05,26.579663190000005,0.05,26.579663190000005,12.0,372.0,0.608811326325915
Heybox,DARK SOULS™ III - Season Pass,E01893,171,138.0,0.5,69.0,9.85527,1685.2511700000002,1.2811851,1466.1685179,0.2,293.23370358000005,0.05,73.30842589500001,0.05,73.30842589500001,6.0,1026.0,0.6088113263259148
Heybox,DARK SOULS™ III Deluxe Edition,E02323,19,398.0,0.0,398.0,56.846340000000005,1080.0804600000001,7.390024200000001,939.6700002000001,0.2,187.93400004000003,0.05,46.98350001000001,0.05,46.98350001000001,34.62,657.78,0.6090101842968253
Heybox,DARK SOULS™ III Deluxe Edition,E02323,848,398.0,0.5,199.0,28.423170000000002,24102.84816,3.6950121000000005,20969.477899200003,0.2,4193.895579840001,0.05,1048.4738949600003,0.05,1048.4738949600003,17.31,14678.88,0.6090101842968254
Heybox,DEATH NOTE Killer Within,E06643,1,48.0,0.0,48.0,6.855840000000001,6.855840000000001,0.8912592000000001,5.9645808,0.2,1.19291616,0.05,0.29822904,0.05,0.29822904,4.18,4.18,0.6096991761768068
Heybox,DEATH NOTE Killer Within,E06643,46,48.0,0.35,31.0,4.42773,203.67558000000002,0.5756049000000001,177.19775460000002,0.2,35.43955092000001,0.05,8.859887730000002,0.05,8.859887730000002,2.7,124.2,0.6097932800780534
Heybox,DEATH NOTE Killer Within Special Edition,E06646,1,98.0,0.0,98.0,13.997340000000001,13.997340000000001,1.8196542000000002,12.1776858,0.2,2.4355371600000004,0.05,0.6088842900000001,0.05,0.6088842900000001,8.52,8.52,0.6086870791164606
Heybox,DEATH NOTE Killer Within Special Edition,E06646,5,98.0,0.35,63.0,8.99829,44.99145,1.1697777,39.142561500000006,0.2,7.828512300000002,0.05,1.9571280750000004,0.05,1.9571280750000004,5.48,27.400000000000002,0.6090045997628438
Heybox,Digimon Story Cyber Sleuth: Complete Edition,E05368,9,228.0,0.0,228.0,32.56524,293.08716000000004,4.233481200000001,254.9858292,0.2,50.99716584000001,0.05,12.749291460000002,0.05,12.749291460000002,19.83,178.46999999999997,0.6089314864561107
Heybox,Digimon Story Cyber Sleuth: Complete Edition,E05368,208,228.0,0.8,45.0,6.427350000000001,1336.8888000000002,0.8355555000000001,1163.093256,0.2,232.61865120000004,0.05,58.15466280000001,0.05,58.15466280000001,3.91,813.28,0.6083378064054391
Heybox,Digimon Story Cyber Sleuth: Complete Edition,E05368,1175,228.0,0.88,27.0,3.8564100000000003,4531.28175,0.5013333000000001,3942.2151225000002,0.2,788.4430245000001,0.05,197.11075612500002,0.05,197.11075612500002,2.35,2761.25,0.6093750405169575
Heybox,DIGIMON STORY TIME STRANGER,E03053,129,298.0,0.0,298.0,42.563340000000004,5490.67086,5.533234200000001,4776.883648200001,0.2,955.3767296400001,0.05,238.84418241000003,0.05,238.84418241000003,25.92,3343.6800000000003,0.6089747656081501
Heybox,DIGIMON STORY TIME STRANGER,E03053,653,298.0,0.3,208.0,29.708640000000003,19399.74192,3.8621232000000005,16877.775470400004,0.2,3375.555094080001,0.05,843.8887735200002,0.05,843.8887735200002,18.09,11812.77,0.6089137705394795
Heybox,DIGIMON STORY TIME STRANGER Deluxe Edition,L00115,32,448.0,0.0,448.0,63.987840000000006,2047.6108800000002,8.318419200000001,1781.4214656000001,0.2,356.28429312000003,0.05,89.07107328000001,0.05,89.07107328000001,38.97,1247.04,0.6090219641731929
Heybox,DIGIMON STORY TIME STRANGER Deluxe Edition,L00115,282,448.0,0.3,313.0,44.70579000000001,12607.032780000001,5.811752700000001,10968.118518600002,0.2,2193.6237037200003,0.05,548.4059259300001,0.05,548.4059259300001,27.23,7678.86,0.6090933635218166
Heybox,DIGIMON STORY TIME STRANGER Ultimate Edition,L00116,61,548.0,0.0,548.0,78.27084,4774.52124,10.175209200000001,4153.8334788,0.2,830.7666957600001,0.05,207.69167394000002,0.05,207.69167394000002,47.67,2907.87,0.6090390750885004
Heybox,DIGIMON STORY TIME STRANGER Ultimate Edition,L00116,333,548.0,0.3,383.0,54.70389,18216.395370000002,7.1115057,15848.2639719,0.2,3169.65279438,0.05,792.413198595,0.05,792.413198595,33.31,11092.230000000001,0.6089146493969625
Heybox,Digimon Survive,E05471,15,298.0,0.84,47.0,6.713010000000001,100.69515000000001,0.8726913000000001,87.60478050000002,0.2,17.520956100000003,0.05,4.380239025000001,0.05,4.380239025000001,4.09,61.349999999999994,0.6092646964625406
Heybox,Digimon World: Next Order,E04521,1,248.0,0.0,248.0,35.42184,35.42184,4.604839200000001,30.817000800000002,0.2,6.163400160000001,0.05,1.5408500400000003,0.05,1.5408500400000003,21.57,21.57,0.608946344966834
Heybox,Digimon World: Next Order,E04521,146,248.0,0.84,39.0,5.5703700000000005,813.2740200000001,0.7241481000000001,707.5483974000001,0.2,141.50967948000002,0.05,35.377419870000004,0.05,35.377419870000004,3.39,494.94,0.6085771681234818
Heybox,Doraemon Story of Seasons,E03496,8,228.0,0.6,91.0,12.997530000000001,103.98024000000001,1.6896789,90.4628088,0.2,18.092561760000002,0.05,4.523140440000001,0.05,4.523140440000001,7.92,63.36,0.6093465450743333
Heybox,DORAEMON STORY OF SEASONS: Friends of the Great Kingdom,E05019,21,248.0,0.5,124.0,17.71092,371.92932,2.3024196000000003,323.57850840000003,0.2,64.71570168000001,0.05,16.178925420000002,0.05,16.178925420000002,10.79,226.58999999999997,0.6092286566705738
Heybox,DORAEMON STORY OF SEASONS: Friends of the Great Kingdom Deluxe Edition,E05733,23,348.0,0.5,174.0,24.852420000000002,571.6056600000001,3.2308146000000004,497.2969242,0.2,99.45938484,0.05,24.86484621,0.05,24.86484621,15.14,348.22,0.6091962070494543
Heybox,DRAGON BALL FighterZ,E02533,679,198.0,0.84,31.0,4.42773,3006.4286700000002,0.5756049000000001,2615.5929429000003,0.2,523.11858858,0.05,130.779647145,0.05,130.779647145,2.7,1833.3000000000002,0.6097932800780536
Heybox,DRAGON BALL FighterZ - FighterZ Edition,E02595,78,298.0,0.84,47.0,6.713010000000001,523.61478,0.8726913000000001,455.54485860000005,0.2,91.10897172000001,0.05,22.777242930000003,0.05,22.777242930000003,4.09,319.02,0.6092646964625407
Heybox,DRAGON BALL FighterZ - Legendary Edition,E02596,233,398.0,0.75,99.0,14.140170000000001,3294.65961,1.8382221000000003,2866.3538607000005,0.2,573.2707721400001,0.05,143.31769303500002,0.05,143.31769303500002,8.61,2006.1299999999999,0.6089035704662673
Heybox,DRAGON BALL XENOVERSE 2,E02035,2,98.0,0.0,98.0,13.997340000000001,27.994680000000002,1.8196542000000002,24.3553716,0.2,4.871074320000001,0.05,1.2177685800000002,0.05,1.2177685800000002,8.52,17.04,0.6086870791164606
Heybox,DRAGON BALL XENOVERSE 2,E02035,2417,98.0,0.7,29.0,4.14207,10011.38319,0.5384691,8709.9033753,0.2,1741.98067506,0.05,435.495168765,0.05,435.495168765,2.52,6090.84,0.6083914564456901
Heybox,DRAGON BALL XENOVERSE 2 Deluxe Edition,E02036,13,198.0,0.0,198.0,28.280340000000002,367.64442,3.6764442000000006,319.8506454000001,0.2,63.97012908000002,0.05,15.992532270000005,0.05,15.992532270000005,17.22,223.85999999999999,0.6089035704662673
Heybox,DRAGON BALL XENOVERSE 2 Deluxe Edition,E02036,6,198.0,0.5,99.0,14.140170000000001,84.84102000000001,1.8382221000000003,73.81168740000001,0.2,14.762337480000003,0.05,3.6905843700000007,0.05,3.6905843700000007,8.61,51.66,0.6089035704662672
Heybox,DRAGON BALL XENOVERSE 2 Deluxe Edition,E02036,26,198.0,0.6,79.0,11.283570000000001,293.37282000000005,1.4668641000000002,255.2343534,0.2,51.046870680000005,0.05,12.761717670000001,0.05,12.761717670000001,6.87,178.62,0.6088498586883406
Heybox,DRAGON BALL XENOVERSE 2 Special Edition,E06308,1,248.0,0.0,248.0,35.42184,35.42184,4.604839200000001,30.817000800000002,0.2,6.163400160000001,0.05,1.5408500400000003,0.05,1.5408500400000003,21.57,21.57,0.608946344966834
Heybox,DRAGON BALL XENOVERSE 2 Special Edition,E06308,163,248.0,0.5,124.0,17.71092,2886.87996,2.3024196000000003,2511.5855652,0.2,502.31711304000004,0.05,125.57927826000001,0.05,125.57927826000001,10.79,1758.7699999999998,0.6092286566705737
Heybox,DRAGON BALL Z: KAKAROT,E03005,30,88.0,0.0,88.0,12.569040000000001,377.07120000000003,1.6339752000000003,328.05194400000005,0.2,65.61038880000001,0.05,16.402597200000002,0.05,16.402597200000002,7.65,229.5,0.6086383685627541
Heybox,DRAGON BALL Z: KAKAROT,E03005,776,88.0,0.25,66.0,9.42678,7315.181280000001,1.2254814,6364.207713600001,0.2,1272.8415427200002,0.05,318.21038568000006,0.05,318.21038568000006,5.74,4454.24,0.6089035704662673
Heybox,DRAGON BALL Z: KAKAROT - DAIMA EDITION,L00113,5,198.0,0.0,198.0,28.280340000000002,141.4017,3.6764442000000006,123.01947900000002,0.2,24.603895800000004,0.05,6.150973950000001,0.05,6.150973950000001,17.22,86.1,0.6089035704662673
Heybox,DRAGON BALL Z: KAKAROT - DAIMA EDITION,L00113,3,198.0,0.2,158.0,22.567140000000002,67.70142000000001,2.9337282000000005,58.9002354,0.2,11.780047080000001,0.05,2.9450117700000003,0.05,2.9450117700000003,13.74,41.22,0.6088498586883405
Heybox,DRAGON BALL Z: KAKAROT - DAIMA EDITION,L00113,30,198.0,0.3,138.0,19.71054,591.3162000000001,2.5623702,514.445094,0.2,102.88901880000002,0.05,25.722254700000004,0.05,25.722254700000004,12.0,360.0,0.6088113263259148
Heybox,DRAGON BALL Z: KAKAROT - MASTER EDITION,L00114,7,398.0,0.0,398.0,56.846340000000005,397.92438000000004,7.390024200000001,346.1942106,0.2,69.23884212,0.05,17.30971053,0.05,17.30971053,34.62,242.33999999999997,0.6090101842968253
Heybox,DRAGON BALL Z: KAKAROT - MASTER EDITION,L00114,120,398.0,0.35,258.0,36.85014,4422.0168,4.7905182,3847.1546160000003,0.2,769.4309232,0.05,192.3577308,0.05,192.3577308,22.44,2692.8,0.6089529103552931
Heybox,DRAGON BALL: Sparking! ZERO,E06127,3,298.0,0.0,298.0,42.563340000000004,127.69002,5.533234200000001,111.0903174,0.2,22.21806348,0.05,5.55451587,0.05,5.55451587,25.92,77.76,0.6089747656081501
Heybox,DRAGON BALL: Sparking! ZERO,E06127,783,298.0,0.48,154.0,21.995820000000002,17222.72706,2.8594566,14983.7725422,0.2,2996.7545084400003,0.05,749.1886271100001,0.05,749.1886271100001,13.4,10492.2,0.6092066583559967
Heybox,DRAGON BALL: Sparking! ZERO Deluxe Edition,E06634,3,478.0,0.0,478.0,68.27274,204.81822,8.8754562,178.1918514,0.2,35.63837028,0.05,8.90959257,0.05,8.90959257,41.58,124.74,0.609027849182558
Heybox,DRAGON BALL: Sparking! ZERO Deluxe Edition,E06634,53,478.0,0.3,334.0,47.705220000000004,2528.3766600000004,6.201678600000001,2199.6876942000004,0.2,439.9375388400001,0.05,109.98438471000003,0.05,109.98438471000003,29.05,1539.65,0.6089480354560779
Heybox,DRAGON BALL: Sparking! ZERO Ultimate Edition,E06655,6,538.0,0.0,538.0,76.84254000000001,461.0552400000001,9.989530200000003,401.1180588000001,0.2,80.22361176000003,0.05,20.055902940000006,0.05,20.055902940000006,46.8,280.79999999999995,0.6090376502390471
Heybox,DRAGON BALL: Sparking! ZERO Ultimate Edition,E06655,381,538.0,0.4,322.0,45.991260000000004,17522.67006,5.978863800000001,15244.722952200002,0.2,3048.9445904400004,0.05,762.2361476100001,0.05,762.2361476100001,28.01,10671.810000000001,0.60902875894246
Heybox,DRAGON BALL: THE BREAKERS,E05011,19,98.0,0.72,27.0,3.8564100000000003,73.27179000000001,0.5013333000000001,63.7464573,0.2,12.749291460000002,0.05,3.1873228650000005,0.05,3.1873228650000005,2.35,44.65,0.6093750405169573
Heybox,DRAGON BALL: THE BREAKERS Special Edition,E05644,18,148.0,0.75,37.0,5.2847100000000005,95.12478000000002,0.6870123000000001,82.7585586,0.2,16.55171172,0.05,4.13792793,0.05,4.13792793,3.22,57.96,0.609304957131044
Heybox,EVERYBODY'S GOLF HOT SHOTS,L00036,12,178.0,0.25,133.0,18.99639,227.95668,2.4695307000000004,198.32231160000003,0.2,39.66446232000001,0.05,9.916115580000003,0.05,9.916115580000003,11.57,138.84,0.6090630904082301
Heybox,GOD EATER 2 Rage Burst,E05369,209,268.0,0.89,29.0,4.14207,865.6926300000001,0.5384691,753.1525881000001,0.2,150.63051762000003,0.05,37.65762940500001,0.05,37.65762940500001,2.52,526.68,0.60839145644569
Heybox,GOD EATER 3,E03177,412,268.0,0.89,29.0,4.14207,1706.53284,0.5384691,1484.6835708,0.2,296.93671416,0.05,74.23417854,0.05,74.23417854,2.52,1038.24,0.6083914564456901
Heybox,GUNDAM BREAKER 4,E04524,1,298.0,0.0,298.0,42.563340000000004,42.563340000000004,5.533234200000001,37.0301058,0.2,7.406021160000001,0.05,1.8515052900000002,0.05,1.8515052900000002,25.92,25.92,0.6089747656081501
Heybox,GUNDAM BREAKER 4,E04524,18,298.0,0.4,178.0,25.423740000000002,457.62732000000005,3.3050862000000003,398.1357684,0.2,79.62715368,0.05,19.90678842,0.05,19.90678842,15.48,278.64,0.6088797320929178
Heybox,GUNDAM BREAKER 4 Deluxe Edition,E06529,4,448.0,0.4,268.0,38.27844,153.11376,4.9761972000000005,133.2089712,0.2,26.641794240000003,0.05,6.660448560000001,0.05,6.660448560000001,23.31,93.24,0.6089589857893895
Heybox,GUNDAM BREAKER 4 Ultimate Edition,E06530,17,498.0,0.36,318.0,45.419940000000004,772.1389800000001,5.904592200000001,671.7609126,0.2,134.35218252,0.05,33.58804563,0.05,33.58804563,27.66,470.22,0.6089836314182714
Heybox,JoJo's Bizarre Adventure: All-Star Battle R,E03528,1,248.0,0.0,248.0,35.42184,35.42184,4.604839200000001,30.817000800000002,0.2,6.163400160000001,0.05,1.5408500400000003,0.05,1.5408500400000003,21.57,21.57,0.608946344966834
Heybox,JoJo's Bizarre Adventure: All-Star Battle R,E03528,1278,248.0,0.8,49.0,6.998670000000001,8944.30026,0.9098271000000001,7781.541226200001,0.2,1556.3082452400004,0.05,389.0770613100001,0.05,389.0770613100001,4.26,5444.28,0.6086870791164607
Heybox,JoJo's Bizarre Adventure: All-Star Battle R Deluxe Edition,E05524,36,348.0,0.72,97.0,13.854510000000001,498.76236000000006,1.8010863000000001,433.92325320000003,0.2,86.78465064000001,0.05,21.696162660000002,0.05,21.696162660000002,8.44,303.84,0.6091879106514773
Heybox,JoJo's Bizarre Adventure: All-Star Battle R Ultimate Edition,E06307,201,428.0,0.65,149.0,21.281670000000002,4277.61567,2.7666171000000004,3721.5256329000003,0.2,744.3051265800001,0.05,186.07628164500002,0.05,186.07628164500002,12.96,2604.96,0.6089747656081501
Heybox,Jujutsu Kaisen Cursed Clash,E05703,5,298.0,0.5,149.0,21.281670000000002,106.40835000000001,2.7666171000000004,92.5752645,0.2,18.5150529,0.05,4.628763225,0.05,4.628763225,12.96,64.80000000000001,0.6089747656081501
Heybox,Jujutsu Kaisen Cursed Clash Deluxe Edition,E06213,1,398.0,0.5,199.0,28.423170000000002,28.423170000000002,3.6950121000000005,24.728157900000003,0.2,4.945631580000001,0.05,1.2364078950000001,0.05,1.2364078950000001,17.31,17.31,0.6090101842968253
Heybox,Jujutsu Kaisen Cursed Clash Ultimate Edition,E06212,10,498.0,0.5,249.0,35.56467000000001,355.64670000000007,4.623407100000001,309.41262900000004,0.2,61.88252580000001,0.05,15.470631450000003,0.05,15.470631450000003,21.66,216.6,0.6090313786125386
Heybox,Klonoa Phantasy Reverie Series,E04522,4,198.0,0.75,49.0,6.998670000000001,27.994680000000002,0.9098271000000001,24.3553716,0.2,4.871074320000001,0.05,1.2177685800000002,0.05,1.2177685800000002,4.26,17.04,0.6086870791164606
Heybox,Little Nightmares III,E05707,26,178.0,0.0,178.0,25.423740000000002,661.01724,3.3050862000000003,575.0849988,0.2,115.01699976,0.05,28.75424994,0.05,28.75424994,15.48,402.48,0.6088797320929179
Heybox,Little Nightmares III,E05707,166,178.0,0.3,124.0,17.71092,2940.01272,2.3024196000000003,2557.8110664,0.2,511.56221328000004,0.05,127.89055332000001,0.05,127.89055332000001,10.79,1791.1399999999999,0.6092286566705738
Heybox,Little Nightmares III (pre-order),E05707,5,196.0,0.07,182.0,25.995060000000002,129.9753,3.3793578,113.078511,0.2,22.6157022,0.05,5.65392555,0.05,5.65392555,15.83,79.15,0.6089618565989077
Heybox,Little Nightmares III Deluxe Edition,L00119,4,268.0,0.0,268.0,38.27844,153.11376,4.9761972000000005,133.2089712,0.2,26.641794240000003,0.05,6.660448560000001,0.05,6.660448560000001,23.31,93.24,0.6089589857893895
Heybox,Little Nightmares III Deluxe Edition,L00119,116,268.0,0.34,176.0,25.138080000000002,2916.01728,3.2679504000000006,2536.9350336,0.2,507.38700672000004,0.05,126.84675168000001,0.05,126.84675168000001,15.31,1775.96,0.609036171418024
Heybox,Little Nightmares III Deluxe Edition (pre-order),L00119,4,342.0,0.12,300.0,42.849000000000004,171.39600000000002,5.5703700000000005,149.11452000000003,0.2,29.82290400000001,0.05,7.455726000000002,0.05,7.455726000000002,26.1,104.4,0.6091157319890779
Heybox,MOBILE SUIT GUNDAM SEED BATTLE DESTINY REMASTERED,E06942,4,198.0,0.0,198.0,28.280340000000002,113.12136000000001,3.6764442000000006,98.41558320000001,0.2,19.683116640000005,0.05,4.920779160000001,0.05,4.920779160000001,17.22,68.88,0.6089035704662673
