Product Name,Item Number ,Sales Units,SRP (CNY),"Promo Discount
(OFF)",Selling Price (CNY),Selling Price (USD),Gross Sales Revenue (USD),USD VAT (13%),Net Sales Revenue (USD),Channel Gross Margin %,Channel Profits (USD),Disti Gross Margin %,Disti Profits (USD),Marketing Support %,Marketing Fee (5%),Unit Price,"Payment Amount
(USD)",Disti Cost % from SRP
DRAGON BALL: THE BREAKERS,E05011,5,98.0,0.0,98.0,12.936,64.68,1.68168,56.2716,0.2,11.25432,0.05,2.81358,0.05,2.81358,7.88,39.4,0.6091527520098948
DRAGON BALL: THE BREAKERS,E05011,18,98.0,0.102,88.004,11.616528,209.09750400000001,1.5101486400000002,181.91482848,0.2,36.38296569600001,0.05,9.095741424000002,0.05,9.095741424000002,7.07,127.26,0.6086155863438714
DRAGON BALL: THE BREAKERS Special Edition,E05644,0,148.0,0.0,148.0,19.536,0.0,2.53968,0.0,0.2,0.0,0.05,0.0,0.05,0.0,0.0,0.0,
DRAGON BALL: THE BREAKERS Special Edition,E05644,13,148.0,0.4054,88.0008,11.616105600000001,151.00937280000002,1.5100937280000002,131.378154336,0.2,26.2756308672,0.05,6.5689077168,0.05,6.5689077168,7.07,91.91,0.6086377176185449
GOD EATER 2 Rage Burst,E05369,4,268.0,0.0,268.0,35.376000000000005,141.50400000000002,4.598880000000001,123.10848000000001,0.2,24.621696000000004,0.05,6.155424000000001,0.05,6.155424000000001,21.54,86.16,0.6088873812754408
GOD EATER 2 Rage Burst,E05369,6,268.0,0.6716,88.0112,11.617478400000001,69.7048704,1.5102721920000002,60.643237248000005,0.2,12.128647449600003,0.05,3.0321618624000006,0.05,3.0321618624000006,7.08,42.480000000000004,0.609426568849915
God Eaters 3,,4,268.0,0.0,268.0,35.376000000000005,141.50400000000002,4.598880000000001,123.10848000000001,0.2,24.621696000000004,,,0.05,6.155424000000001,0.0,0.0,0.0
God Eaters 3,,6,268.0,0.6716,88.0112,11.617478400000001,69.7048704,1.5102721920000002,60.643237248000005,0.2,12.128647449600003,,,0.05,3.0321618624000006,0.0,0.0,0.0
JoJo's Bizarre Adventure: All-Star Battle R,E03528,0,248.0,0.0,248.0,32.736000000000004,0.0,4.255680000000001,0.0,0.2,0.0,0.05,0.0,0.05,0.0,0.0,0.0,
JoJo's Bizarre Adventure: All-Star Battle R,E03528,119,248.0,0.6452,87.9904,11.6147328,1382.1532032,1.5099152640000002,1202.473286784,0.2,240.49465735680002,0.05,60.123664339200005,0.05,60.123664339200005,7.07,841.33,0.608709655378383
JoJo's Bizarre Adventure: All-Star Battle R Deluxe Edition,E05524,0,348.0,0.0,348.0,45.936,0.0,5.97168,0.0,0.2,0.0,0.05,0.0,0.05,0.0,0.0,0.0,
JoJo's Bizarre Adventure: All-Star Battle R Deluxe Edition,E05524,19,348.0,0.7011,104.01720000000002,13.730270400000002,260.8751376,1.7849351520000003,226.96136971200002,0.2,45.39227394240001,0.05,11.348068485600002,0.05,11.348068485600002,8.36,158.83999999999997,0.6088736606381764
JoJo's Bizarre Adventure: All-Star Battle R Ultimate Edition,E06307,1,428.0,0.0,428.0,56.496,56.496,7.344480000000001,49.151520000000005,0.2,9.830304000000002,0.05,2.4575760000000004,0.05,2.4575760000000004,34.41,34.41,0.6090696686491078
JoJo's Bizarre Adventure: All-Star Battle R Ultimate Edition,E06307,221,428.0,0.7009,128.0148,16.8979536,3734.4477456000004,2.196733968,3248.969538672,0.2,649.7939077344,0.05,162.4484769336,0.05,162.4484769336,10.29,2274.0899999999997,0.6089494765804067
Jujutsu Kaisen Cursed Clash,E05703,0,298.0,0.0,298.0,39.336,0.0,5.11368,0.0,0.2,0.0,0.05,0.0,0.05,0.0,0.0,0.0,
Jujutsu Kaisen Cursed Clash,E05703,0,298.0,0.3,208.6,27.5352,0.0,3.579576,0.0,0.2,0.0,0.05,0.0,0.05,0.0,0.0,0.0,
Jujutsu Kaisen Cursed Clash Deluxe Edition,E06213,0,398.0,0.0,398.0,52.536,0.0,6.829680000000001,0.0,0.2,0.0,0.05,0.0,0.05,0.0,0.0,0.0,
Jujutsu Kaisen Cursed Clash Deluxe Edition,E06213,3,398.0,0.3015,278.003,36.696396,110.08918800000001,4.77053148,95.77759356,0.2,19.155518712,0.05,4.788879678,0.05,4.788879678,22.35,67.05000000000001,0.6090516354794079
Jujutsu Kaisen Cursed Clash Ultimate Edition,E06212,0,498.0,0.0,498.0,65.736,0.0,8.54568,0.0,0.2,0.0,0.05,0.0,0.05,0.0,0.0,0.0,
Jujutsu Kaisen Cursed Clash Ultimate Edition,E06212,2,498.0,0.3012,348.00239999999997,45.9363168,91.8726336,5.971721184000001,79.929191232,0.2,15.9858382464,0.05,3.9964595616,0.05,3.9964595616,27.98,55.96,0.6091041239074702
Klonoa Phantasy Reverie Series,E04522,0,198.0,0.0,198.0,26.136000000000003,0.0,3.3976800000000007,0.0,0.2,0.0,0.05,0.0,0.05,0.0,0.0,0.0,
Klonoa Phantasy Reverie Series,E04522,0,198.0,0.5556,87.9912,11.614838400000002,0.0,1.5099289920000003,0.0,0.2,0.0,0.05,0.0,0.05,0.0,0.0,0.0,
NARUTO SHIPPUDEN: Ultimate Ninja STORM 2,E05373,0,108.0,0.0,108.0,14.256,0.0,1.85328,0.0,0.2,0.0,0.05,0.0,0.05,0.0,0.0,0.0,
NARUTO SHIPPUDEN: Ultimate Ninja STORM 2,E05373,0,108.0,0.1852,87.9984,11.6157888,0.0,1.510052544,0.0,0.2,0.0,0.05,0.0,0.05,0.0,0.0,0.0,
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,E01592,28,98.0,0.0,98.0,12.936,362.20799999999997,1.68168,315.12095999999997,0.2,63.024192,0.05,15.756048,0.05,15.756048,7.88,220.64,0.6091527520098948
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,E01592,114,98.0,0.102,88.004,11.616528,1324.284192,1.5101486400000002,1152.12724704,0.2,230.425449408,0.05,57.606362352,0.05,57.606362352,7.07,805.98,0.6086155863438714
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4 Road to Boruto,E04555,0,266.4,0.0,266.4,35.1648,0.0,4.571424,0.0,0.2,0.0,0.05,0.0,0.05,0.0,0.0,0.0,
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4 Road to Boruto,E04555,9,360.0,0.6021,143.244,18.908208000000002,170.17387200000002,2.4580670400000004,148.05126864000002,0.2,29.610253728000004,0.05,7.402563432000001,0.05,7.402563432000001,11.52,103.67999999999999,0.6092592169495913
NARUTO SHIPPUDEN: Ultimate Ninja STORM Legacy,E05371,0,684.0,0.0,684.0,90.28800000000001,0.0,11.737440000000001,0.0,0.2,0.0,0.05,0.0,0.05,0.0,0.0,0.0,
NARUTO SHIPPUDEN: Ultimate Ninja STORM Legacy,E05371,37,684.0,0.7661,159.9876,21.118363199999997,781.3794383999999,2.7453872159999997,679.8001114079999,0.2,135.96002228159998,0.05,33.990005570399994,0.05,33.990005570399994,12.86,475.82,0.6089487086764377
