Customer,Product Name,Item Number ,Sales Units,SRP (CNY),"Promo Discount
(OFF)",Selling Price (CNY),Selling Price (USD),Gross Sales Revenue (USD),USD VAT (13%),Net Sales Revenue (USD),Channel Gross Margin %,Channel Profits (USD),Disti Gross Margin %,Disti Profits (USD),Marketing Support %,Marketing Fee (5%),Unit Price,"Payment Amount
(USD)",Disti Cost % from SRP
Heybox,Baten Kaitos I & II HD Remaster,E06117,22,248.0,0.5,124.0,17.38852,382.54744,2.2605076,332.8162728,0.2,66.56325456,0.05,16.64081364,0.05,16.64081364,10.59,232.98,0.6090225045029709
Heybox,CODE VEIN,E03009,947,268.0,0.85,40.0,5.6091999999999995,5311.912399999999,0.729196,4621.363788,0.2,924.2727576,0.05,231.0681894,0.05,231.0681894,3.42,3238.74,0.6097126149896599
Heybox,CODE VEIN Deluxe Edition,E03483 ,2209,368.0,0.85,55.0,7.71265,17037.24385,1.0026445,14822.402149500002,0.2,2964.4804299000007,0.05,741.1201074750002,0.05,741.1201074750002,4.7,10382.300000000001,0.609388472185306
Heybox,Captain Tsubasa: Rise of New Champions,E03350,3000,198.0,0.88,23.0,3.2252899999999998,9675.869999999999,0.4192877,8418.0069,0.2,1683.60138,0.05,420.900345,0.05,420.900345,1.96,5880.0,0.6076972923365032
Heybox,Captain Tsubasa: Rise of New Champions - Deluxe Edition,E04120,43,298.0,0.84,47.0,6.590809999999999,283.40482999999995,0.8568053,246.56220209999998,0.2,49.31244042,0.05,12.328110105,0.05,12.328110105,4.01,172.42999999999998,0.6084229404276561
Heybox,Captain Tsubasa: Rise of New Champions - Ultimate Edition,E06275,124,398.0,0.82,71.0,9.95633,1234.58492,1.2943229,1074.0888804,0.2,214.81777608000004,0.05,53.70444402000001,0.05,53.70444402000001,6.06,751.4399999999999,0.608658009527607
Heybox,DEATH NOTE Killer Within,E06643,1,48.0,0.0,48.0,6.73104,6.73104,0.8750352,5.8560048,0.2,1.17120096,0.05,0.29280024,0.05,0.29280024,4.1,4.1,0.6091183531816776
Heybox,DEATH NOTE Killer Within,E06643,42,48.0,0.35,31.0,4.34713,182.57945999999998,0.5651269,158.8441302,0.2,31.76882604,0.05,7.94220651,0.05,7.94220651,2.65,111.3,0.6095975965752117
Heybox,DEATH NOTE Killer Within Special Edition,E06646,7,98.0,0.35,63.0,8.834489999999999,61.84142999999999,1.1484836999999999,53.80204409999999,0.2,10.760408819999999,0.05,2.6901022049999996,0.05,2.6901022049999996,5.38,37.66,0.6089768622750154
Heybox,DORAEMON STORY OF SEASONS,E03496,13,228.0,0.6,91.0,12.76093,165.89209,1.6589209,144.3261183,0.2,28.865223659999998,0.05,7.2163059149999995,0.05,7.2163059149999995,7.77,101.00999999999999,0.6088897909478383
Heybox,DORAEMON STORY OF SEASONS: Friends of the Great Kingdom,E05019,39,248.0,0.45,136.0,19.071279999999998,743.77992,2.4792663999999998,647.0885304,0.2,129.41770608,0.05,32.35442652,0.05,32.35442652,11.61,452.78999999999996,0.6087687874122765
Heybox,DORAEMON STORY OF SEASONS: Friends of the Great Kingdom Deluxe Edition,E05733,31,348.0,0.45,191.0,26.783929999999998,830.3018299999999,3.4819109,722.3625920999999,0.2,144.47251842,0.05,36.118129605,0.05,36.118129605,16.31,505.60999999999996,0.6089472306715258
Heybox,DRAGON BALL FighterZ,E02533,789,198.0,0.84,31.0,4.34713,3429.88557,0.5651269,2984.0004458999997,0.2,596.80008918,0.05,149.200022295,0.05,149.200022295,2.65,2090.85,0.6095975965752117
Heybox,DRAGON BALL FighterZ - FighterZ Edition,E02595,198,298.0,0.84,47.0,6.590809999999999,1304.98038,0.8568053,1135.3329306,0.2,227.06658612,0.05,56.76664653,0.05,56.76664653,4.01,793.9799999999999,0.608422940427656
Heybox,DRAGON BALL FighterZ - FighterZ Edition,E02595,1,298.0,0.0,298.0,41.78854,41.78854,5.4325102,36.356029799999995,0.2,7.27120596,0.05,1.81780149,0.05,1.81780149,25.45,25.45,0.6090186448246337
Heybox,DRAGON BALL FighterZ - Legendary Edition,E02596,471,398.0,0.75,99.0,13.882769999999999,6538.784669999999,1.8047601,5688.7426629,0.2,1137.74853258,0.05,284.437133145,0.05,284.437133145,8.45,3979.95,0.6086681548422974
Heybox,DRAGON BALL XENOVERSE 2,E02035,2650,98.0,0.7,29.0,4.06667,10776.675500000001,0.5286671000000001,9375.707685000001,0.2,1875.1415370000004,0.05,468.7853842500001,0.05,468.7853842500001,2.48,6572.0,0.6098355657085527
Heybox,DRAGON BALL XENOVERSE 2 Deluxe Edition,E02036,94,198.0,0.6,79.0,11.07817,1041.34798,1.4401621,905.9727426,0.2,181.19454852,0.05,45.29863713,0.05,45.29863713,6.75,634.5,0.6093064107158492
Heybox,DRAGON BALL XENOVERSE 2 Special Edition,E06308,204,248.0,0.5,124.0,17.38852,3547.25808,2.2605076,3086.1145296,0.2,617.22290592,0.05,154.30572648,0.05,154.30572648,10.59,2160.36,0.6090225045029709
Heybox,DRAGON BALL Z: KAKAROT,E03005,185,88.0,0.0,88.0,12.34024,2282.9444,1.6042312,1986.161628,0.2,397.2323256,0.05,99.3080814,0.05,99.3080814,7.52,1391.1999999999998,0.6093884721853059
Heybox,DRAGON BALL: Sparking! ZERO,E06127,10,298.0,0.0,298.0,41.78854,417.8854,5.4325102,363.56029799999993,0.2,72.71205959999999,0.05,18.178014899999997,0.05,18.178014899999997,25.45,254.5,0.6090186448246337
Heybox,DRAGON BALL: Sparking! ZERO,E06127,332,298.0,0.3,208.0,29.167839999999998,9683.72288,3.7918192,8424.8389056,0.2,1684.96778112,0.05,421.24194528,0.05,421.24194528,17.76,5896.320000000001,0.6088897909478386
Heybox,DRAGON BALL: Sparking! ZERO Deluxe Edition,E06634,2,478.0,0.0,478.0,67.02994,134.05988,8.7138922,116.63209559999999,0.2,23.326419119999997,0.05,5.831604779999999,0.05,5.831604779999999,40.82,81.64,0.6089815983723095
Heybox,DRAGON BALL: Sparking! ZERO Deluxe Edition,E06634,102,478.0,0.3,334.0,46.836819999999996,4777.35564,6.0887866,4156.2994068,0.2,831.25988136,0.05,207.81497034,0.05,207.81497034,28.52,2909.04,0.608922638214977
Heybox,DRAGON BALL: Sparking! ZERO Ultimate Edition,E06655,50,538.0,0.2,430.0,60.298899999999996,3014.9449999999997,7.838857,2623.00215,0.2,524.60043,0.05,131.1501075,0.05,131.1501075,36.72,1836.0,0.6089663327191708
Heybox,DRAGON BALL: Sparking! ZERO Ultimate Edition,E06655,4,538.0,0.0,538.0,75.44373999999999,301.77495999999996,9.8076862,262.54421519999994,0.2,52.50884303999999,0.05,13.127210759999997,0.05,13.127210759999997,45.95,183.8,0.6090631243891145
Heybox,DRAGON BALL: THE BREAKERS,E05011,2233,98.0,0.75,24.0,3.36552,7515.20616,0.4375176,6538.2293592,0.2,1307.64587184,0.05,326.91146796,0.05,326.91146796,2.05,4577.65,0.6091183531816777
Heybox,DRAGON BALL: THE BREAKERS,E05011,1,98.0,0.0,98.0,13.74254,13.74254,1.7865302,11.9560098,0.2,2.39120196,0.05,0.59780049,0.05,0.59780049,8.37,8.37,0.6090577142216795
Heybox,DRAGON BALL: THE BREAKERS Special Edition,E05644,71,148.0,0.75,37.0,5.18851,368.38421,0.6745063,320.4942627,0.2,64.09885254,0.05,16.024713135,0.05,16.024713135,3.16,224.36,0.6090380475319505
Heybox,Digimon Story Cyber Sleuth: Complete Edition,E05368,5000,228.0,0.9,22.0,3.08506,15425.3,0.4010578,13420.011,0.2,2684.0022000000004,0.05,671.0005500000001,0.05,671.0005500000001,1.88,9400.0,0.609388472185306
Heybox,Digimon Survive,E05471,145,298.0,0.84,47.0,6.590809999999999,955.6674499999999,0.8568053,831.4306815,0.2,166.2861363,0.05,41.571534075,0.05,41.571534075,4.01,581.4499999999999,0.6084229404276561
Heybox,Digimon World: Next Order,E04521,210,248.0,0.84,39.0,5.46897,1148.4837,0.7109660999999999,999.1808189999999,0.2,199.8361638,0.05,49.95904095,0.05,49.95904095,3.33,699.3000000000001,0.6088897909478385
Heybox,GOD EATER 2 Rage Burst,E05369,758,268.0,0.9,26.0,3.6459799999999998,2763.6528399999997,0.4739774,2404.3779707999997,0.2,480.87559416,0.05,120.21889854,0.05,120.21889854,2.22,1682.7600000000002,0.6088897909478386
Heybox,GOD EATER 3,E03177,3000,268.0,0.9,26.0,3.6459799999999998,10937.939999999999,0.4739774,9516.0078,0.2,1903.20156,0.05,475.80039,0.05,475.80039,2.22,6660.000000000001,0.6088897909478386
Heybox,GUNDAM BREAKER 4,E04524,1,298.0,0.0,298.0,41.78854,41.78854,5.4325102,36.356029799999995,0.2,7.27120596,0.05,1.81780149,0.05,1.81780149,25.45,25.45,0.6090186448246337
Heybox,GUNDAM BREAKER 4,E04524,2,298.0,0.3,208.0,29.167839999999998,58.335679999999996,3.7918192,50.7520416,0.2,10.15040832,0.05,2.53760208,0.05,2.53760208,17.76,35.52,0.6088897909478386
Heybox,GUNDAM BREAKER 4 Deluxe Edition,E06529,1,448.0,0.34,295.0,41.36785,41.36785,5.3778204999999994,35.9900295,0.2,7.1980059,0.05,1.799501475,0.05,1.799501475,25.19,25.19,0.6089269807350395
Heybox,GUNDAM BREAKER 4 Deluxe Edition,E06529,1,448.0,0.0,448.0,62.82304,62.82304,8.1669952,54.6560448,0.2,10.93120896,0.05,2.73280224,0.05,2.73280224,38.26,38.26,0.6090122350016809
Heybox,GUNDAM BREAKER 4 Ultimate Edition,E06530,1,498.0,0.0,498.0,69.83453999999999,69.83453999999999,9.0784902,60.75604979999999,0.2,12.15120996,0.05,3.03780249,0.05,3.03780249,42.53,42.53,0.6090109564693919
Heybox,JoJo's Bizarre Adventure: All-Star Battle R Ultimate Edition,E06307,1013,428.0,0.65,149.0,20.89427,21165.89551,2.7162551,18414.3290937,0.2,3682.8658187399997,0.05,920.7164546849999,0.05,920.7164546849999,12.72,12885.36,0.6087793447677282
Heybox,JoJo's Bizarre Adventure: All-Star Battle R Ultimate Edition,E06307,1,428.0,0.0,428.0,60.01844,60.01844,7.8023972,52.2160428,0.2,10.44320856,0.05,2.61080214,0.05,2.61080214,36.55,36.55,0.6089795069648595
Heybox,Jujutsu Kaisen Cursed Clash,E05703,2,298.0,0.5,149.0,20.89427,41.78854,2.7162551,36.356029799999995,0.2,7.27120596,0.05,1.81780149,0.05,1.81780149,12.72,25.44,0.6087793447677282
Heybox,Jujutsu Kaisen Cursed Clash Deluxe Edition,E06213,1,398.0,0.5,199.0,27.90577,27.90577,3.6277501,24.2780199,0.2,4.855603980000001,0.05,1.2139009950000001,0.05,1.2139009950000001,16.99,16.99,0.6088346603587717
Heybox,Klonoa Phantasy Reverie Series,E04522,6,198.0,0.75,49.0,6.87127,41.22762,0.8932651,35.8680294,0.2,7.17360588,0.05,1.79340147,0.05,1.79340147,4.18,25.08,0.6083300467017013
Heybox,MOBILE SUIT GUNDAM SEED BATTLE DESTINY REMASTERED,E06942,18,198.0,0.0,198.0,27.765539999999998,499.77971999999994,3.6095202,434.8083564,0.2,86.96167128,0.05,21.74041782,0.05,21.74041782,16.91,304.38,0.6090283135138017
Heybox,NARUTO SHIPPUDEN: Ultimate Ninja STORM 2,E05373,118,108.0,0.75,27.0,3.7862099999999996,446.77277999999995,0.49220729999999996,388.69231859999996,0.2,77.73846372,0.05,19.43461593,0.05,19.43461593,2.31,272.58,0.6101087895283146
Heybox,NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,E01592,66,98.0,0.25,73.0,10.23679,675.6281399999999,1.3307826999999999,587.7964817999999,0.2,117.55929635999999,0.05,29.389824089999998,0.05,29.389824089999998,6.23,411.18,0.6085892159553924
Heybox,NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,E01592,4624,98.0,0.6,39.0,5.46897,25288.51728,0.7109660999999999,22001.010033599996,0.2,4400.202006719999,0.05,1100.0505016799998,0.05,1100.0505016799998,3.33,15397.92,0.6088897909478385
Heybox,NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,E01592,10,98.0,0.0,98.0,13.74254,137.4254,1.7865302,119.56009800000001,0.2,23.912019600000004,0.05,5.978004900000001,0.05,5.978004900000001,8.37,83.69999999999999,0.6090577142216794
Heybox,NARUTO SHIPPUDEN: Ultimate Ninja STORM 4 Road to Boruto,E04555,1,360.0,0.310388888,248.0,34.77704,34.77704,4.5210152,30.2560248,0.2,6.05120496,0.05,1.51280124,0.05,1.51280124,21.18,21.18,0.6090225045029709
Heybox,NARUTO SHIPPUDEN: Ultimate Ninja STORM 4 Road to Boruto,E04555,1,360.0,0.52930555,169.0,23.69887,23.69887,3.0808531,20.6180169,0.2,4.1236033800000005,0.05,1.0309008450000001,0.05,1.0309008450000001,14.43,14.43,0.6088897909478385
Heybox,NARUTO SHIPPUDEN: Ultimate Ninja STORM 4 Road to Boruto,E04555,66,360.0,0.63,133.0,18.650589999999998,1230.9389399999998,2.4245767,1070.9168777999998,0.2,214.18337555999997,0.05,53.54584388999999,0.05,53.54584388999999,11.36,749.76,0.6090960125122048
Heybox,NARUTO SHIPPUDEN: Ultimate Ninja STORM Legacy,E05371,127,684.0,0.7466959,173.0,24.25979,3080.99333,3.1537726999999998,2680.4641970999996,0.2,536.0928394199999,0.05,134.02320985499998,0.05,134.02320985499998,14.77,1875.79,0.6088263748367154
Heybox,NARUTO SHIPPUDEN: Ultimate Ninja STORM Legacy,E05371,3,684.0,0.5988011,274.0,38.42302,115.26906,4.994992600000001,100.2840822,0.2,20.056816440000002,0.05,5.0142041100000005,0.05,5.0142041100000005,23.4,70.19999999999999,0.6090099112459145
Heybox,NARUTO SHIPPUDEN: Ultimate Ninja STORM Trilogy,E05387,35,324.0,0.75,81.0,11.35863,397.55205,1.4766219,345.8702835,0.2,69.17405670000001,0.05,17.293514175000002,0.05,17.293514175000002,6.92,242.2,0.6092284016646373
Heybox,NARUTO TO BORUTO: SHINOBI STRIKER,E02855,1547,98.0,0.75,24.0,3.36552,5206.4594400000005,0.4375176,4529.6197128,0.2,905.9239425600001,0.05,226.48098564000003,0.05,226.48098564000003,2.05,3171.35,0.6091183531816776
Heybox,NARUTO TO BORUTO: SHINOBI STRIKER Deluxe Edition,E02942,22,198.0,0.75,49.0,6.87127,151.16794,0.8932651,131.51610780000001,0.2,26.303221560000004,0.05,6.575805390000001,0.05,6.575805390000001,4.18,91.96,0.6083300467017014
Heybox,NARUTO TO BORUTO: SHINOBI STRIKER Ultimate Edition,E06292,21,398.0,0.75,99.0,13.882769999999999,291.53817,1.8047601,253.6382079,0.2,50.727641580000004,0.05,12.681910395000001,0.05,12.681910395000001,8.45,177.45,0.6086681548422973
Heybox,NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS,E03049,1,298.0,0.0,298.0,41.78854,41.78854,5.4325102,36.356029799999995,0.2,7.27120596,0.05,1.81780149,0.05,1.81780149,25.45,25.45,0.6090186448246337
Heybox,NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS,E03049,52,298.0,0.5,149.0,20.89427,1086.5020399999999,2.7162551,945.2567747999999,0.2,189.05135496,0.05,47.26283874,0.05,47.26283874,12.72,661.44,0.6087793447677283
Heybox,NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS Deluxe Edition,E06164,18,428.0,0.5,214.0,30.00922,540.16596,3.9011986,469.94438519999994,0.2,93.98887703999999,0.05,23.497219259999998,0.05,23.497219259999998,18.28,329.04,0.6091461224250414
Heybox,NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS Ultimate Edition,E06165,68,468.0,0.5,234.0,32.81382,2231.33976,4.2657966,1941.2655911999998,0.2,388.25311824,0.05,97.06327956,0.05,97.06327956,19.98,1358.64,0.6088897909478386
Heybox,NARUTO: Ultimate Ninja STORM,E05386,38,108.0,0.75,27.0,3.7862099999999996,143.87598,0.49220729999999996,125.17210259999999,0.2,25.034420519999998,0.05,6.258605129999999,0.05,6.258605129999999,2.31,87.78,0.6101087895283146
Heybox,New Gundam Breaker,E02758,5,268.0,0.7,80.0,11.218399999999999,56.092,1.458392,48.800039999999996,0.2,9.760008,0.05,2.440002,0.05,2.440002,6.83,34.15,0.6088212222776866
Heybox,ONE PIECE BURNING BLOOD,E01970,3042,268.0,0.9,26.0,3.6459799999999998,11091.07116,0.4739774,9649.2319092,0.2,1929.84638184,0.05,482.46159546,0.05,482.46159546,2.22,6753.240000000001,0.6088897909478386
Heybox,ONE PIECE BURNING BLOOD GOLD Edition,E05642,299,402.0,0.87,52.0,7.2919599999999996,2180.2960399999997,0.9479548,1896.8575548,0.2,379.37151096,0.05,94.84287774,0.05,94.84287774,4.44,1327.5600000000002,0.6088897909478386
Heybox,ONE PIECE ODYSSEY,E05083,10,198.0,0.5,99.0,13.882769999999999,138.8277,1.8047601,120.78009899999999,0.2,24.1560198,0.05,6.03900495,0.05,6.03900495,8.45,84.5,0.6086681548422973
Heybox,ONE PIECE ODYSSEY Deluxe Edition,E05788,16,248.0,0.5,124.0,17.38852,278.21632,2.2605076,242.0481984,0.2,48.40963968,0.05,12.10240992,0.05,12.10240992,10.59,169.44,0.6090225045029709
Heybox,ONE PIECE WORLD SEEKER,E03295,1279,268.0,0.9,26.0,3.6459799999999998,4663.20842,0.4739774,4056.9913254,0.2,811.39826508,0.05,202.84956627,0.05,202.84956627,2.22,2839.38,0.6088897909478385
Heybox,ONE PIECE WORLD SEEKER Deluxe Edition,E03367,530,328.0,0.9,32.0,4.48736,2378.3008,0.5833568,2069.121696,0.2,413.82433920000005,0.05,103.45608480000001,0.05,103.45608480000001,2.73,1446.9,0.6083755259217001
Heybox,ONE PIECE: PIRATE WARRIORS 4,E02973,1747,198.0,0.75,49.0,6.87127,12004.10869,0.8932651,10443.5745603,0.2,2088.71491206,0.05,522.178728015,0.05,522.178728015,4.18,7302.459999999999,0.6083300467017014
Heybox,ONE PIECE: PIRATE WARRIORS 4 Deluxe Edition,E03825,81,348.0,0.77,80.0,11.218399999999999,908.6904,1.458392,790.5606479999999,0.2,158.1121296,0.05,39.5280324,0.05,39.5280324,6.83,553.23,0.6088212222776868
Heybox,ONE PIECE: PIRATE WARRIORS 4 Ultimate Edition,E06098,2356,448.0,0.79,94.0,13.181619999999999,31055.896719999997,1.7136106,27018.6301464,0.2,5403.72602928,0.05,1350.93150732,0.05,1350.93150732,8.03,18918.68,0.6091815725229525
Heybox,ONE PIECE: PIRATE WARRIORS 4 Ultimate Edition,E06098,1,448.0,0.0,448.0,62.82304,62.82304,8.1669952,54.6560448,0.2,10.93120896,0.05,2.73280224,0.05,2.73280224,38.26,38.26,0.6090122350016809
Heybox,ONE PUNCH MAN: A HERO NOBODY KNOWS,E02997,251,268.0,0.9,26.0,3.6459799999999998,915.1409799999999,0.4739774,796.1726526,0.2,159.23453052000002,0.05,39.808632630000005,0.05,39.808632630000005,2.22,557.22,0.6088897909478386
Heybox,PAC-MAN Mega Tunnel Battle: Chomp Champs,E06649,1065,98.0,0.9,9.0,1.26207,1344.10455,0.1640691,1169.3709585,0.2,233.87419169999998,0.05,58.468547924999996,0.05,58.468547924999996,0.77,820.0500000000001,0.6101087895283146
Heybox,PAC-MAN Mega Tunnel Battle: Chomp Champs - Deluxe Edition,E06652,732,148.0,0.9,14.0,1.96322,1437.07704,0.2552186,1250.2570248,0.2,250.05140496,0.05,62.51285124,0.05,62.51285124,1.2,878.4,0.611240716781614
Heybox,PATAPON 1+2 REPLAY,E06134,131,138.0,0.0,138.0,19.35174,2535.07794,2.5157262,2205.5178078,0.2,441.10356156,0.05,110.27589039,0.05,110.27589039,11.79,1544.4899999999998,0.609247540531239
Heybox,SAND LAND,E06114,34,298.0,0.6,119.0,16.687369999999998,567.3705799999999,2.1693580999999997,493.61240459999993,0.2,98.72248092,0.05,24.68062023,0.05,24.68062023,10.16,345.44,0.6088436943628626
Heybox,SAND LAND Deluxe Edition,E06272,16,348.0,0.5,174.0,24.400019999999998,390.40031999999997,3.1720026,339.6482784,0.2,67.92965568,0.05,16.98241392,0.05,16.98241392,14.86,237.76,0.609015894249267
Heybox,SCARLET NEXUS,E03557,1710,328.0,0.85,49.0,6.87127,11749.8717,0.8932651,10222.388379,0.2,2044.4776758,0.05,511.11941895,0.05,511.11941895,4.18,7147.799999999999,0.6083300467017014
Heybox,SCARLET NEXUS Deluxe Edition,E04727,71,398.0,0.85,59.0,8.27357,587.42347,1.0755641,511.05841889999994,0.2,102.21168377999999,0.05,25.552920944999997,0.05,25.552920944999997,5.04,357.84,0.6091687143518457
Heybox,SCARLET NEXUS Ultimate Edition,E05643,939,518.0,0.85,77.0,10.79771,10139.04969,1.4037023000000002,8820.9732303,0.2,1764.1946460600002,0.05,441.04866151500005,0.05,441.04866151500005,6.58,6178.62,0.609388472185306
Heybox,SD GUNDAM BATTLE ALLIANCE,E03559,90,348.0,0.75,87.0,12.200009999999999,1098.0009,1.5860013,955.260783,0.2,191.0521566,0.05,47.76303915,0.05,47.76303915,7.43,668.6999999999999,0.6090158942492669
Heybox,SD GUNDAM BATTLE ALLIANCE,E03559,1,348.0,0.0,348.0,48.800039999999996,48.800039999999996,6.3440052,42.4560348,0.2,8.49120696,0.05,2.12280174,0.05,2.12280174,29.72,29.72,0.609015894249267
Heybox,SD GUNDAM BATTLE ALLIANCE - Deluxe Edition,E05472,469,498.0,0.75,124.0,17.38852,8155.21588,2.2605076,7095.0378156,0.2,1419.00756312,0.05,354.75189078,0.05,354.75189078,10.59,4966.71,0.6090225045029709
Heybox,SD GUNDAM BATTLE ALLIANCE - Deluxe Edition,E05472,1,498.0,0.0,498.0,69.83453999999999,69.83453999999999,9.0784902,60.75604979999999,0.2,12.15120996,0.05,3.03780249,0.05,3.03780249,42.53,42.53,0.6090109564693919
Heybox,SD GUNDAM G GENERATION CROSS RAYS,E02985,181,198.0,0.75,49.0,6.87127,1243.69987,0.8932651,1082.0188869,0.2,216.40377738000004,0.05,54.10094434500001,0.05,54.10094434500001,4.18,756.5799999999999,0.6083300467017014
Heybox,SD GUNDAM G GENERATION CROSS RAYS Platinum Edition,E06306,95,298.0,0.5,149.0,20.89427,1984.9556499999999,2.7162551,1726.9114154999997,0.2,345.3822831,0.05,86.345570775,0.05,86.345570775,12.72,1208.4,0.6087793447677282
Heybox,SOULCALIBUR VI,E02875,300,298.0,0.9,29.0,4.06667,1220.001,0.5286671000000001,1061.4008700000002,0.2,212.28017400000004,0.05,53.07004350000001,0.05,53.07004350000001,2.48,744.0,0.6098355657085527
Heybox,SOULCALIBUR VI,E02875,1,298.0,0.0,298.0,41.78854,41.78854,5.4325102,36.356029799999995,0.2,7.27120596,0.05,1.81780149,0.05,1.81780149,25.45,25.45,0.6090186448246337
Heybox,SOULCALIBUR VI Deluxe Edition,E03123,68,448.0,0.84,71.0,9.95633,677.03044,1.2943229,589.0164828000001,0.2,117.80329656000002,0.05,29.450824140000005,0.05,29.450824140000005,6.06,412.08,0.6086580095276071
Heybox,SPY×ANYA: Operation Memories,E05697,2,248.0,0.3,173.0,24.25979,48.51958,3.1537726999999998,42.212034599999996,0.2,8.44240692,0.05,2.11060173,0.05,2.11060173,14.77,29.54,0.6088263748367154
Heybox,SPY×ANYA: Operation Memories Deluxe Edition,E06533,4,348.0,0.35,226.0,31.691979999999997,126.76791999999999,4.1199574,110.28809039999999,0.2,22.057618079999997,0.05,5.514404519999999,0.05,5.514404519999999,19.3,77.2,0.6089868793303543
Heybox,SUPER ROBOT WARS X,E03632,336,248.0,0.75,62.0,8.69426,2921.2713599999997,1.1302538,2541.5060832,0.2,508.30121664,0.05,127.07530416,0.05,127.07530416,5.29,1777.44,0.6084474124307302
Heybox,SUPER ROBOT WARS Y,L00033,403,298.0,0.0,298.0,41.78854,16840.781619999998,5.4325102,14651.480009399998,0.2,2930.29600188,0.05,732.57400047,0.05,732.57400047,25.45,10256.35,0.6090186448246339
