customer_reference,date,quantity,price,currency
E03191,2025-10,4,51.0,CNY
E03191,2025-11,1,51.0,CNY
E03191,2026-01,2,51.0,CNY
E03191,2026-02,5,51.0,CNY
E03191,2026-04,2,51.0,CNY
E03191,2026-05,1,103.0,CNY
