customer_reference,date,quantity,price,currency
E03177,2025-07,6,26.0,CNY
E03177,2025-10,9,26.0,CNY
E03177,2025-11,3,29.0,CNY
E03177,2025-12,1,29.0,CNY
E03177,2026-01,10,29.0,CNY
E03177,2026-02,13,26.0,CNY
E03177,2026-03,8,26.0,CNY
E03177,2026-05,7,26.0,CNY
E03177,2026-06,3,26.0,CNY
