customer_reference,date,quantity,price,currency
E05387,2025-07,3,54.0,CNY
E05387,2025-10,3,75.0,CNY
E05387,2025-12,4,75.0,CNY
E05387,2026-01,5,108.0,CNY
E05387,2026-02,2,75.0,CNY
E05387,2026-03,1,75.0,CNY
E05387,2026-04,1,75.0,CNY
E05387,2026-05,2,99.0,CNY
E05387,2026-06,2,75.0,CNY
