customer_reference,date,quantity,price,currency
E05472,2025-07,4,124.0,CNY
E05472,2025-10,8,124.0,CNY
E05472,2025-11,6,124.0,CNY
E05472,2025-12,1,124.0,CNY
E05472,2026-01,2,124.0,CNY
E05472,2026-02,7,124.0,CNY
E05472,2026-03,3,124.0,CNY
E05472,2026-04,1,124.0,CNY
E05472,2026-05,2,283.0,CNY
E05472,2026-06,2,124.0,CNY
