customer_reference,date,quantity,price,currency
E06168,2025-10,2,117.0,CNY
E06168,2025-11,2,117.0,CNY
E06168,2026-01,1,117.0,CNY
E06168,2026-02,34,58.0,CNY
E06168,2026-03,12,58.0,CNY
