customer_reference,date,quantity,price,currency
E03557,2025-07,10,49.0,CNY
E03557,2025-10,2,49.0,CNY
E03557,2025-11,3,49.0,CNY
E03557,2025-12,4,49.0,CNY
E03557,2026-01,2,49.0,CNY
E03557,2026-02,6,49.0,CNY
E03557,2026-03,1,52.0,CNY
E03557,2026-04,2,52.0,CNY
