customer_reference,date,quantity,price,currency
E03350,2025-07,4,23.0,CNY
E03350,2025-10,3,23.0,CNY
E03350,2025-11,1,27.0,CNY
E03350,2025-12,1,27.0,CNY
E03350,2026-02,5,23.0,CNY
E03350,2026-03,4,23.0,CNY
E03350,2026-05,1,23.0,CNY
E03350,2026-06,1,23.0,CNY
