customer_reference,date,quantity,price,currency
E02036,2025-07,1,79.0,CNY
E02036,2025-11,2,79.0,CNY
E02036,2026-02,26,49.0,CNY
E02036,2026-03,1,49.0,CNY
E02036,2026-04,5,49.0,CNY
E02036,2026-06,21,19.0,CNY
