customer_reference,date,quantity,price,currency
E02540,2025-07,20,15.0,CNY
E02540,2025-10,3,23.0,CNY
E02540,2025-11,1,23.0,CNY
E02540,2026-01,2,28.0,CNY
E02540,2026-03,5,18.0,CNY
