customer_reference,date,quantity,price,currency
E02997,2025-07,2,26.0,CNY
E02997,2025-11,5,29.0,CNY
E02997,2025-12,1,29.0,CNY
E02997,2026-02,1,26.0,CNY
E02997,2026-03,2,26.0,CNY
E02997,2026-04,1,26.0,CNY
E02997,2026-05,2,67.0,CNY
E02997,2026-06,4,26.0,CNY
