customer_reference,date,quantity,price,currency
E04521,2025-07,6,39.0,CNY
E04521,2025-10,28,39.0,CNY
E04521,2025-10,1,248.0,CNY
E04521,2025-11,20,39.0,CNY
E04521,2025-12,5,39.0,CNY
E04521,2026-01,5,39.0,CNY
E04521,2026-02,3,39.0,CNY
E04521,2026-03,2,39.0,CNY
E04521,2026-05,1,186.0,CNY
E04521,2026-06,1,39.0,CNY
