customer_reference,date,quantity,price,currency
E06117,2025-07,1,124.0,CNY
E06117,2025-10,3,124.0,CNY
E06117,2025-11,1,124.0,CNY
E06117,2026-01,1,124.0,CNY
E06117,2026-02,15,74.0,CNY
E06117,2026-03,1,99.0,CNY
E06117,2026-04,1,99.0,CNY
