customer_reference,date,quantity,price,currency
E06942,2025-12,2,148.0,CNY
E06942,2026-04,1,198.0,CNY
E06942,2026-04,1,148.0,CNY
E06942,2026-05,2,198.0,CNY
E06942,2026-06,1,198.0,CNY
E06942,2026-06,2,118.0,CNY
