customer_reference,date,quantity,price,currency
E06691,2025-10,2,348.0,CNY
E06691,2025-11,2,348.0,CNY
E06691,2026-01,1,348.0,CNY
E06691,2026-02,5,249.0,CNY
E06691,2026-03,3,298.0,CNY
