customer_reference,date,quantity,price,currency
E05837,2025-07,2,298.0,CNY
E05837,2025-09,2,298.0,CNY
E05837,2025-10,35,178.0,CNY
E05837,2025-10,1,298.0,CNY
E05837,2025-12,1,149.0,CNY
E05837,2025-12,51,149.0,CNY
E05837,2026-01,39,149.0,CNY
E05837,2026-02,63,149.0,CNY
E05837,2026-04,1,298.0,CNY
E05837,2026-06,19,149.0,CNY
E05837,2026-06,1,298.0,CNY
