customer_reference,date,quantity,price,currency
E05647,2025-07,3,59.0,CNY
E05647,2025-10,2,59.0,CNY
E05647,2025-11,8,59.0,CNY
E05647,2025-12,1,59.0,CNY
E05647,2026-01,1,59.0,CNY
E05647,2026-02,5,59.0,CNY
E05647,2026-03,2,59.0,CNY
E05647,2026-04,2,59.0,CNY
E05647,2026-05,1,63.0,CNY
E05647,2026-06,1,59.0,CNY
