customer_reference,date,quantity,price,currency
E03483,2025-07,14,55.0,CNY
E03483,2025-09,4,36.0,CNY
E03483,2025-09,3,55.0,CNY
E03483,2025-10,389,36.0,CNY
E03483,2025-10,1,55.0,CNY
E03483,2025-11,19,55.0,CNY
E03483,2025-12,10,55.0,CNY
E03483,2026-01,16,55.0,CNY
E03483,2026-02,17,55.0,CNY
E03483,2026-03,2,55.0,CNY
E03483,2026-04,7,55.0,CNY
E03483,2026-05,1,55.0,CNY
E03483,2026-06,4,36.0,CNY
