customer_reference,date,quantity,price,currency
E05733,2025-08,1,348.0,CNY
E05733,2025-10,1,191.0,CNY
E05733,2025-11,4,174.0,CNY
E05733,2025-12,1,174.0,CNY
E05733,2026-01,3,174.0,CNY
