customer_reference,date,quantity,price,currency
E05367,2025-07,5,27.0,CNY
E05367,2025-11,1,55.0,CNY
E05367,2025-12,1,55.0,CNY
E05367,2026-01,1,55.0,CNY
E05367,2026-02,2,55.0,CNY
E05367,2026-06,8,27.0,CNY
