customer_reference,date,quantity,price,currency
E06129,2025-07,1,148.0,CNY
E06129,2025-10,2,148.0,CNY
E06129,2025-11,1,148.0,CNY
E06129,2025-12,1,148.0,CNY
E06129,2026-01,1,148.0,CNY
E06129,2026-02,2,148.0,CNY
E06129,2026-03,1,148.0,CNY
E06129,2026-06,1,248.0,CNY
