customer_reference,date,quantity,price,currency
E01592,2025-07,32,39.0,CNY
E01592,2025-07,1,98.0,CNY
E01592,2025-08,2,98.0,CNY
E01592,2025-10,54,39.0,CNY
E01592,2025-10,1,98.0,CNY
E01592,2025-11,7,73.0,CNY
E01592,2025-12,3,73.0,CNY
E01592,2026-01,18,73.0,CNY
E01592,2026-02,7,73.0,CNY
E01592,2026-02,1,98.0,CNY
E01592,2026-03,7,73.0,CNY
E01592,2026-05,3,73.0,CNY
E01592,2026-06,2,73.0,CNY
