customer_reference,date,quantity,price,currency
E02716,2025-07,1,198.0,CNY
E02716,2025-08,3,198.0,CNY
E02716,2025-09,9,99.0,CNY
E02716,2025-09,1,198.0,CNY
E02716,2025-10,59,99.0,CNY
E02716,2025-12,1,198.0,CNY
E02716,2026-01,2,198.0,CNY
E02716,2026-02,170,99.0,CNY
E02716,2026-03,1,198.0,CNY
E02716,2026-04,1,198.0,CNY
E02716,2026-04,38,99.0,CNY
E02716,2026-05,1,99.0,CNY
