customer_reference,date,quantity,price,currency
E06162,2025-07,5,199.0,CNY
E06162,2025-10,11,199.0,CNY
E06162,2025-11,4,249.0,CNY
E06162,2026-01,1,249.0,CNY
E06162,2026-02,10,199.0,CNY
