customer_reference,date,quantity,price,currency
E06120,2025-11,1,169.0,CNY
E06120,2026-02,38,74.0,CNY
E06120,2026-03,6,74.0,CNY
E06120,2026-04,1,74.0,CNY
E06120,2026-05,2,208.0,CNY
