customer_reference,date,quantity,price,currency
E05445,2025-10,2,73.0,CNY
E05445,2025-11,1,73.0,CNY
E05445,2025-12,2,73.0,CNY
E05445,2026-02,2,73.0,CNY
E05445,2026-03,2,73.0,CNY
E05445,2026-05,1,73.0,CNY
