customer_reference,date,quantity,price,currency
E02875,2025-07,6,29.0,CNY
E02875,2025-10,1,29.0,CNY
E02875,2025-11,13,29.0,CNY
E02875,2025-12,1,29.0,CNY
E02875,2026-01,6,29.0,CNY
E02875,2026-02,8,29.0,CNY
E02875,2026-03,1,29.0,CNY
E02875,2026-05,1,74.0,CNY
