customer_reference,date,quantity,price,currency
E03632,2025-07,26,62.0,CNY
E03632,2025-10,20,62.0,CNY
E03632,2025-11,17,62.0,CNY
E03632,2025-12,9,62.0,CNY
E03632,2026-01,13,62.0,CNY
E03632,2026-02,14,62.0,CNY
E03632,2026-03,4,62.0,CNY
E03632,2026-04,2,62.0,CNY
E03632,2026-06,3,62.0,CNY
