customer_reference,date,quantity,price,currency
E05096,2025-10,1,199.0,CNY
E05096,2025-11,1,199.0,CNY
E05096,2025-12,1,199.0,CNY
E05096,2026-02,2,199.0,CNY
E05096,2026-03,3,199.0,CNY
