customer_reference,date,quantity,price,currency
E02596,2025-07,14,99.0,CNY
E02596,2025-10,32,99.0,CNY
E02596,2025-11,16,99.0,CNY
E02596,2025-12,2,99.0,CNY
E02596,2026-01,10,99.0,CNY
E02596,2026-02,10,99.0,CNY
E02596,2026-03,1,99.0,CNY
E02596,2026-04,1,99.0,CNY
