customer_reference,date,quantity,price,currency
E05643,2025-07,48,77.0,CNY
E05643,2025-10,46,77.0,CNY
E05643,2025-11,29,77.0,CNY
E05643,2025-12,13,77.0,CNY
E05643,2026-01,47,77.0,CNY
E05643,2026-02,23,77.0,CNY
E05643,2026-03,2,103.0,CNY
E05643,2026-05,1,388.0,CNY
E05643,2026-06,1,103.0,CNY
