customer_reference,date,quantity,price,currency
E05097,2025-11,4,174.0,CNY
E05097,2025-12,1,174.0,CNY
E05097,2026-01,52,174.0,CNY
E05097,2026-02,14,158.0,CNY
E05097,2026-04,1,158.0,CNY
E05097,2026-05,2,132.0,CNY
E05097,2025-07,9,158.0,CNY
