customer_reference,date,quantity,price,currency
E05471,2025-07,31,47.0,CNY
E05471,2025-09,1,298.0,CNY
E05471,2025-10,28,47.0,CNY
E05471,2025-11,17,47.0,CNY
E05471,2025-12,4,47.0,CNY
E05471,2026-01,2,47.0,CNY
E05471,2026-02,1,47.0,CNY
E05471,2026-03,3,47.0,CNY
E05471,2026-04,3,47.0,CNY
