customer_reference,date,quantity,price,currency
E02452,2025-07,3,27.0,CNY
E02452,2025-10,3,27.0,CNY
E02452,2025-11,6,27.0,CNY
E02452,2026-01,8,27.0,CNY
E02452,2026-03,2,27.0,CNY
E02452,2026-04,2,27.0,CNY
