customer_reference,date,quantity,price,currency
E06114,2025-07,3,119.0,CNY
E06114,2025-10,2,119.0,CNY
E06114,2025-12,2,149.0,CNY
E06114,2026-02,6,149.0,CNY
E06114,2026-04,1,149.0,CNY
E06114,2026-06,1,149.0,CNY
