customer_reference,date,quantity,price,currency
E06531,2025-07,1,299.0,CNY
E06531,2025-10,1,299.0,CNY
E06531,2026-02,3,128.0,CNY
E06531,2026-03,13,128.0,CNY
E06531,2026-04,6,128.0,CNY
E06531,2026-06,1,128.0,CNY
