customer_reference,date,quantity,price,currency
E06134,2025-07,23,138.0,CNY
E06134,2025-08,13,138.0,CNY
E06134,2025-09,3,138.0,CNY
E06134,2025-11,1,138.0,CNY
E06134,2025-12,13,91.0,CNY
E06134,2026-01,4,91.0,CNY
E06134,2026-06,300,69.0,CNY
