customer_reference,date,quantity,price,currency
E06160,2025-07,10,98.0,CNY
E06160,2025-10,10,98.0,CNY
E06160,2025-11,2,149.0,CNY
E06160,2026-02,899,42.0,CNY
E06160,2026-03,5,67.0,CNY
E06160,2026-06,3,67.0,CNY
