Product Name,Normalized Name,paxCode,Customer,amount,selling_price,currency,start_month,end_month
ACE COMBAT 7: SKIES UNKNOWN,ace_combat_7_skies_unknown,PAX0009836302,Sonkwo,3.28,45.18,CNY,2026-03,2026-03
ACE COMBAT 7: SKIES UNKNOWN - TOP GUN: Maverick Edition,ace_combat_7_skies_unknown_top_gun_maverick,PAX0012537704,Sonkwo,2.27,78.09,CNY,2026-03,2026-03
ACE COMBAT 7: SKIES UNKNOWN - TOP GUN: Maverick Ultimate Edition,ace_combat_7_skies_unknown_top_gun_maverick_ultimate,,Sonkwo,0.9,112.9,CNY,2026-03,2026-03
Accel World VS. Sword Art Online Deluxe Edition,accel_world_vs_sword_art_online_deluxe,PAX0009526222,Sonkwo,1.83,30.86,CNY,2026-03,2026-03
BLEACH Rebirth of Souls,bleach_rebirth_of_souls,PAX0014038022,Sonkwo,1.05,193.78,CNY,2026-03,2026-03
BLEACH Rebirth of Souls Ultimate Edition,bleach_rebirth_of_souls_ultimate,,Sonkwo,2.8,281.55,CNY,2026-03,2026-03
Baten Kaitos I & II HD Remaster,baten_kaitos_i_ii_hd_remaster,PAX0014235936,Sonkwo,0.9,108.04,CNY,2026-03,2026-03
CODE VEIN,code_vein,PAX0010324338,Sonkwo,4.49,42.52,CNY,2026-03,2026-03
CODE VEIN Deluxe Edition,code_vein_deluxe,PAX0010361296,Sonkwo,1.74,57.89,CNY,2026-03,2026-03
CODE VEIN II Deluxe Edition,code_vein_ii_deluxe,PAX0015167434,Sonkwo,4.71,341.12,CNY,2026-03,2026-03
CODE VEIN II Ultimate Edition,code_vein_ii_ultimate,PAX0015167570,Sonkwo,1.86,333.34,CNY,2026-03,2026-03
Captain Tsubasa: Rise of New Champions,captain_tsubasa_rise_of_new_champions,PAX0010849876,Sonkwo,3.54,26.4,CNY,2026-03,2026-03
Captain Tsubasa: Rise of New Champions - Ultimate Edition,captain_tsubasa_rise_of_new_champions_ultimate,PAX0014008034,Sonkwo,3.62,78.77,CNY,2026-03,2026-03
DARK SOULS™: REMASTERED,dark_souls_remastered,PAX0009575522,Sonkwo,0.92,183.74,CNY,2026-03,2026-03
DEATH NOTE Killer Within,death_note_killer_within,,Sonkwo,0.94,25.72,CNY,2026-03,2026-03
DRAGON BALL FighterZ - Legendary Edition,dragon_ball_fighterz_legendary,PAX0013747526,Sonkwo,0.87,107.97,CNY,2026-03,2026-03
DRAGON BALL XENOVERSE 2,dragon_ball_xenoverse_2,PAX0008452536,Sonkwo,1.07,107.43,CNY,2026-03,2026-03
DRAGON BALL XENOVERSE 2,dragon_ball_xenoverse_2,PAX0008452536,Sonkwo,4.4,30.8,CNY,2026-03,2026-03
DRAGON BALL XENOVERSE 2 Deluxe Edition,dragon_ball_xenoverse_2_deluxe,PAX0012760472,Sonkwo,0.93,51.71,CNY,2026-03,2026-03
DRAGON BALL XENOVERSE 2 Special Edition,dragon_ball_xenoverse_2_special,,Sonkwo,2.13,86.37,CNY,2026-03,2026-03
DRAGON BALL Z: KAKAROT,dragon_ball_z_kakarot,PAX0010474210,Sonkwo,1.08,100.52,CNY,2026-03,2026-03
