Product Name,Normalized Name,paxCode,Customer,amount,selling_price,currency,start_month,end_month
.hack//G.U. Last Recode,hack_g_u_last_recode,PAX0011204972,Heybox,16.91,25.62,CNY,2025-02,2025-02
ACE COMBAT 7: SKIES UNKNOWN,ace_combat_7_skies_unknown,PAX0009836302,Heybox,0.83,283.73,CNY,2025-02,2025-02
ACE COMBAT 7: SKIES UNKNOWN,ace_combat_7_skies_unknown,PAX0009836302,Heybox,3.27,49.11,CNY,2025-02,2025-02
ACE COMBAT™ 7: SKIES UNKNOWN - TOP GUN: Maverick Edition,ace_combat_7_skies_unknown_top_gun_maverick,PAX0012537704,Heybox,5.78,81.69,CNY,2025-02,2025-02
ACE COMBAT™ 7: SKIES UNKNOWN - TOP GUN: Maverick Ultimate Edition,ace_combat_7_skies_unknown_top_gun_maverick_ultimate,,Heybox,0.8,533.41,CNY,2025-02,2025-02
ACE COMBAT™ 7: SKIES UNKNOWN - TOP GUN: Maverick Ultimate Edition,ace_combat_7_skies_unknown_top_gun_maverick_ultimate,,Heybox,134.55,110.63,CNY,2025-02,2025-02
ARMORED CORE VI FIRES OF RUBICON Deluxe Edition,armored_core_vi_fires_of_rubicon_deluxe,PAX0013069260,Heybox,3.3,390.2,CNY,2025-02,2025-02
ARMORED CORE VI FIRES OF RUBICON Standard Edition,armored_core_vi_fires_of_rubicon,PAX0013073340,Heybox,47.61,322.82,CNY,2025-02,2025-02
Accel World VS. Sword Art Online Deluxe Edition,accel_world_vs_sword_art_online_deluxe,PAX0009526222,Heybox,21.41,29.36,CNY,2025-02,2025-02
BLACK CLOVER: QUARTET KNIGHTS,black_clover_quartet_knights,PAX0009950542,Heybox,7.05,28.89,CNY,2025-02,2025-02
BLACK CLOVER: QUARTET KNIGHTS Deluxe Edition,black_clover_quartet_knights_deluxe,PAX0009950610,Heybox,7.23,48.26,CNY,2025-02,2025-02
Baten Kaitos I & II HD Remaster,baten_kaitos_i_ii_hd_remaster,PAX0014235936,Heybox,0.97,220.19,CNY,2025-02,2025-02
Baten Kaitos I & II HD Remaster,baten_kaitos_i_ii_hd_remaster,PAX0014235936,Heybox,1.01,152.86,CNY,2025-02,2025-02
CODE VEIN,code_vein,PAX0010324338,Heybox,0.8,227.81,CNY,2025-02,2025-02
CODE VEIN,code_vein,PAX0010324338,Heybox,96.34,35.53,CNY,2025-02,2025-02
CODE VEIN Deluxe Edition,code_vein_deluxe,PAX0010361296,Heybox,196.22,58.96,CNY,2025-02,2025-02
Captain Tsubasa: Rise of New Champions,captain_tsubasa_rise_of_new_champions,PAX0010849876,Heybox,2.9,32.12,CNY,2025-02,2025-02
Captain Tsubasa: Rise of New Champions - Deluxe Edition,captain_tsubasa_rise_of_new_champions_deluxe,PAX0010849944,Heybox,3.95,40.84,CNY,2025-02,2025-02
Captain Tsubasa: Rise of New Champions - Ultimate Edition,captain_tsubasa_rise_of_new_champions_ultimate,PAX0014008034,Heybox,13.93,68.59,CNY,2025-02,2025-02
DARK SOULS II: Scholar of the First Sin,dark_souls_ii_scholar_of_the_first_sin,PAX0006971122,Heybox,21.62,176.06,CNY,2025-02,2025-02
DARK SOULS II: Scholar of the First Sin,dark_souls_ii_scholar_of_the_first_sin,PAX0006971122,Heybox,831.0,104.48,CNY,2025-02,2025-02
DARK SOULS III,dark_souls_iii,PAX0007785082,Heybox,30.45,300.05,CNY,2025-02,2025-02
DARK SOULS III,dark_souls_iii,PAX0007785082,Heybox,399.05,149.4,CNY,2025-02,2025-02
DARK SOULS III - Season Pass,dark_souls_iii_season_pass,PAX0007947534,Heybox,44.13,150.72,CNY,2025-02,2025-02
DARK SOULS III - Season Pass,dark_souls_iii_season_pass,PAX0007947534,Heybox,114.52,77.34,CNY,2025-02,2025-02
DARK SOULS III Deluxe Edition,dark_souls_iii_deluxe,PAX0009513030,Heybox,31.09,348.57,CNY,2025-02,2025-02
DARK SOULS III Deluxe Edition,dark_souls_iii_deluxe,PAX0009513030,Heybox,846.69,169.32,CNY,2025-02,2025-02
DARK SOULS: REMASTERED,dark_souls_remastered,PAX0009575522,Heybox,44.19,183.26,CNY,2025-02,2025-02
DARK SOULS: REMASTERED,dark_souls_remastered,PAX0009575522,Heybox,861.67,86.86,CNY,2025-02,2025-02
DEATH NOTE Killer Within,death_note_killer_within,,Heybox,6.91,50.97,CNY,2025-02,2025-02
DEATH NOTE Killer Within,death_note_killer_within,,Heybox,12.19,33.62,CNY,2025-02,2025-02
DEATH NOTE Killer Within Special Edition,death_note_killer_within_special,,Heybox,1.67,109.77,CNY,2025-02,2025-02
DEATH NOTE Killer Within Special Edition,death_note_killer_within_special,,Heybox,0.98,67.33,CNY,2025-02,2025-02
DORAEMON STORY OF SEASONS,doraemon_story_of_seasons,PAX0010731760,Heybox,0.97,101.27,CNY,2025-02,2025-02
DORAEMON STORY OF SEASONS: Friends of the Great Kingdom,doraemon_story_of_seasons_friends_of_the_great_kingdom,PAX0012561776,Heybox,0.98,210.81,CNY,2025-02,2025-02
DORAEMON STORY OF SEASONS: Friends of the Great Kingdom,doraemon_story_of_seasons_friends_of_the_great_kingdom,PAX0012561776,Heybox,2.96,162.11,CNY,2025-02,2025-02
DORAEMON STORY OF SEASONS: Friends of the Great Kingdom Deluxe Edition,doraemon_story_of_seasons_friends_of_the_great_kingdom_deluxe,,Heybox,1.73,397.23,CNY,2025-02,2025-02
DORAEMON STORY OF SEASONS: Friends of the Great Kingdom Deluxe Edition,doraemon_story_of_seasons_friends_of_the_great_kingdom_deluxe,,Heybox,3.06,278.53,CNY,2025-02,2025-02
DRAGON BALL FighterZ,dragon_ball_fighterz,PAX0009332320,Heybox,2.06,214.8,CNY,2025-02,2025-02
DRAGON BALL FighterZ,dragon_ball_fighterz,PAX0009332320,Heybox,1.01,80.91,CNY,2025-02,2025-02
DRAGON BALL FighterZ - FighterZ Edition,dragon_ball_fighterz_fighterz,PAX0009410826,Heybox,0.97,98.47,CNY,2025-02,2025-02
DRAGON BALL FighterZ - Legendary Edition,dragon_ball_fighterz_legendary,PAX0013747526,Heybox,1.03,435.81,CNY,2025-02,2025-02
DRAGON BALL FighterZ - Legendary Edition,dragon_ball_fighterz_legendary,PAX0013747526,Heybox,19.8,124.55,CNY,2025-02,2025-02
DRAGON BALL XENOVERSE 2,dragon_ball_xenoverse_2,PAX0008452536,Heybox,11.06,85.06,CNY,2025-02,2025-02
DRAGON BALL XENOVERSE 2,dragon_ball_xenoverse_2,PAX0008452536,Heybox,0.79,75.13,CNY,2025-02,2025-02
DRAGON BALL XENOVERSE 2 Deluxe Edition,dragon_ball_xenoverse_2_deluxe,PAX0012760472,Heybox,2.02,177.31,CNY,2025-02,2025-02
DRAGON BALL XENOVERSE 2 Deluxe Edition,dragon_ball_xenoverse_2_deluxe,PAX0012760472,Heybox,5.09,105.5,CNY,2025-02,2025-02
DRAGON BALL XENOVERSE 2 Special Edition,dragon_ball_xenoverse_2_special,,Heybox,3.22,234.01,CNY,2025-02,2025-02
DRAGON BALL XENOVERSE 2 Special Edition,dragon_ball_xenoverse_2_special,,Heybox,6.34,132.84,CNY,2025-02,2025-02
DRAGON BALL Z: KAKAROT,dragon_ball_z_kakarot,PAX0010474210,Heybox,0.85,276.5,CNY,2025-02,2025-02
DRAGON BALL Z: KAKAROT,dragon_ball_z_kakarot,PAX0010474210,Heybox,2.89,98.62,CNY,2025-02,2025-02
DRAGON BALL Z: KAKAROT Deluxe Edition,dragon_ball_z_kakarot_deluxe,PAX0010489986,Heybox,35.92,102.87,CNY,2025-02,2025-02
DRAGON BALL Z: KAKAROT Legendary Edition,dragon_ball_z_kakarot_legendary,PAX0012673398,Heybox,0.97,423.51,CNY,2025-02,2025-02
DRAGON BALL Z: KAKAROT Legendary Edition,dragon_ball_z_kakarot_legendary,PAX0012673398,Heybox,126.19,117.7,CNY,2025-02,2025-02
DRAGON BALL: Sparking! ZERO,dragon_ball_sparking_zero,PAX0013753680,Heybox,147.14,261.36,CNY,2025-02,2025-02
DRAGON BALL: Sparking! ZERO Deluxe Edition,dragon_ball_sparking_zero_deluxe,PAX0013795602,Heybox,106.73,538.55,CNY,2025-02,2025-02
DRAGON BALL: Sparking! ZERO Ultimate Edition,dragon_ball_sparking_zero_ultimate,PAX0014117378,Heybox,38.04,483.44,CNY,2025-02,2025-02
DRAGON BALL: THE BREAKERS,dragon_ball_the_breakers,PAX0012529510,Heybox,4.19,89.49,CNY,2025-02,2025-02
Digimon Story Cyber Sleuth: Complete Edition,digimon_story_cyber_sleuth_complete,PAX0010995022,Heybox,1.92,241.71,CNY,2025-02,2025-02
Digimon Story Cyber Sleuth: Complete Edition,digimon_story_cyber_sleuth_complete,PAX0010995022,Heybox,1.97,83.36,CNY,2025-02,2025-02
Digimon Survive,digimon_survive,PAX0012413910,Heybox,0.87,338.77,CNY,2025-02,2025-02
GOD EATER 2 Rage Burst,god_eater_2_rage_burst,PAX0009309268,Heybox,47.38,28.79,CNY,2025-02,2025-02
GOD EATER 3,god_eater_3,PAX0009956560,Heybox,170.08,29.36,CNY,2025-02,2025-02
GUNDAM BREAKER 4,gundam_breaker_4,PAX0013798832,Heybox,5.16,335.12,CNY,2025-02,2025-02
GUNDAM BREAKER 4 Deluxe Edition,gundam_breaker_4_deluxe,PAX0013986614,Heybox,1.69,417.13,CNY,2025-02,2025-02
GUNDAM BREAKER 4 Ultimate Edition,gundam_breaker_4_ultimate,PAX0013986716,Heybox,1.56,539.51,CNY,2025-02,2025-02
