Product Name,Normalized Name,paxCode,Customer,amount,selling_price,currency,start_month,end_month
.hack//G.U. Last Recode,hack_g_u_last_recode,PAX0011204972,Heybox,7.44,23.71,CNY,2024-12,2024-12
.hack//G.U. Last Recode,hack_g_u_last_recode,PAX0011204972,Heybox,0.0,311.56,CNY,2024-12,2024-12
ACE COMBAT 7: SKIES UNKNOWN,ace_combat_7_skies_unknown,PAX0009836302,Heybox,0.98,293.18,CNY,2024-12,2024-12
ACE COMBAT 7: SKIES UNKNOWN,ace_combat_7_skies_unknown,PAX0009836302,Heybox,2.05,45.23,CNY,2024-12,2024-12
ACE COMBAT 7: SKIES UNKNOWN - TOP GUN: Maverick Edition,ace_combat_7_skies_unknown_top_gun_maverick,PAX0012537704,Heybox,16.38,68.65,CNY,2024-12,2024-12
ACE COMBAT 7: SKIES UNKNOWN - TOP GUN: Maverick Edition,ace_combat_7_skies_unknown_top_gun_maverick,PAX0012537704,Heybox,0.0,319.94,CNY,2024-12,2024-12
ACE COMBAT 7: SKIES UNKNOWN - TOP GUN: Maverick Ultimate Edition,ace_combat_7_skies_unknown_top_gun_maverick_ultimate,,Heybox,1.0,571.47,CNY,2024-12,2024-12
ACE COMBAT 7: SKIES UNKNOWN - TOP GUN: Maverick Ultimate Edition,ace_combat_7_skies_unknown_top_gun_maverick_ultimate,,Heybox,2579.39,54.08,CNY,2024-12,2024-12
ARMORED CORE VI FIRES OF RUBICON Deluxe Edition,armored_core_vi_fires_of_rubicon_deluxe,PAX0013069260,Heybox,3.1,313.66,CNY,2024-12,2024-12
ARMORED CORE VI FIRES OF RUBICON Deluxe Edition,armored_core_vi_fires_of_rubicon_deluxe,PAX0013069260,Heybox,238.65,196.91,CNY,2024-12,2024-12
ARMORED CORE VI FIRES OF RUBICON Standard Edition,armored_core_vi_fires_of_rubicon,PAX0013073340,Heybox,33.79,337.62,CNY,2024-12,2024-12
ARMORED CORE VI FIRES OF RUBICON Standard Edition,armored_core_vi_fires_of_rubicon,PAX0013073340,Heybox,2283.27,193.17,CNY,2024-12,2024-12
