Product Name,Normalized Name,paxCode,Customer,amount,selling_price,currency,start_month,end_month
.hack//G.U. Last Recode,hack_g_u_last_recode,PAX0011204972,Heybox,112.54,24.82,CNY,2025-09,2025-09
ACE COMBAT™ 7: SKIES UNKNOWN - TOP GUN: Maverick Edition,ace_combat_7_skies_unknown_top_gun_maverick,PAX0012537704,Heybox,559.82,65.17,CNY,2025-09,2025-09
ACE COMBAT™ 7: SKIES UNKNOWN - TOP GUN: Maverick Ultimate Edition,ace_combat_7_skies_unknown_top_gun_maverick_ultimate,,Heybox,1186.96,87.15,CNY,2025-09,2025-09
ARMORED CORE VI FIRES OF RUBICON Deluxe Edition,armored_core_vi_fires_of_rubicon_deluxe,PAX0013069260,Heybox,2.29,384.63,CNY,2025-09,2025-09
ARMORED CORE VI FIRES OF RUBICON Deluxe Edition,armored_core_vi_fires_of_rubicon_deluxe,PAX0013069260,Heybox,36.79,185.02,CNY,2025-09,2025-09
ARMORED CORE VI FIRES OF RUBICON Standard Edition,armored_core_vi_fires_of_rubicon,PAX0013073340,Heybox,311.46,162.3,CNY,2025-09,2025-09
ARMORED CORE VI FIRES OF RUBICON Standard Edition,armored_core_vi_fires_of_rubicon,PAX0013073340,Heybox,30.71,329.19,CNY,2025-09,2025-09
Accel World VS. Sword Art Online Deluxe Edition,accel_world_vs_sword_art_online_deluxe,PAX0009526222,Heybox,310.07,30.98,CNY,2025-09,2025-09
BLACK CLOVER: QUARTET KNIGHTS,black_clover_quartet_knights,PAX0009950542,Heybox,1187.32,24.42,CNY,2025-09,2025-09
BLACK CLOVER: QUARTET KNIGHTS Deluxe Edition,black_clover_quartet_knights_deluxe,PAX0009950610,Heybox,96.44,48.52,CNY,2025-09,2025-09
BLEACH Rebirth of Souls,bleach_rebirth_of_souls,PAX0014038022,Heybox,7.78,226.94,CNY,2025-09,2025-09
BLEACH Rebirth of Souls,bleach_rebirth_of_souls,PAX0014038022,Heybox,3.55,339.43,CNY,2025-09,2025-09
BLEACH Rebirth of Souls Deluxe Edition,bleach_rebirth_of_souls_deluxe,,Heybox,2.12,426.25,CNY,2025-09,2025-09
BLEACH Rebirth of Souls Deluxe Edition,bleach_rebirth_of_souls_deluxe,,Heybox,5.67,307.74,CNY,2025-09,2025-09
BLEACH Rebirth of Souls Ultimate Edition,bleach_rebirth_of_souls_ultimate,,Heybox,16.01,296.06,CNY,2025-09,2025-09
Baten Kaitos I & II HD Remaster,baten_kaitos_i_ii_hd_remaster,PAX0014235936,Heybox,34.2,116.05,CNY,2025-09,2025-09
Baten Kaitos I & II HD Remaster,baten_kaitos_i_ii_hd_remaster,PAX0014235936,Heybox,4.41,106.41,CNY,2025-09,2025-09
CODE VEIN,code_vein,PAX0010324338,Heybox,764.4,42.15,CNY,2025-09,2025-09
CODE VEIN,code_vein,PAX0010324338,Heybox,748.44,28.5,CNY,2025-09,2025-09
CODE VEIN Deluxe Edition,code_vein_deluxe,PAX0010361296,Heybox,67.64,49.26,CNY,2025-09,2025-09
CODE VEIN Deluxe Edition,code_vein_deluxe,PAX0010361296,Heybox,2294.29,33.64,CNY,2025-09,2025-09
Captain Tsubasa: Rise of New Champions,captain_tsubasa_rise_of_new_champions,PAX0010849876,Heybox,16.14,24.22,CNY,2025-09,2025-09
Captain Tsubasa: Rise of New Champions - Deluxe Edition,captain_tsubasa_rise_of_new_champions_deluxe,PAX0010849944,Heybox,30.92,49.42,CNY,2025-09,2025-09
Captain Tsubasa: Rise of New Champions - Ultimate Edition,captain_tsubasa_rise_of_new_champions_ultimate,PAX0014008034,Heybox,65.07,79.18,CNY,2025-09,2025-09
DARK SOULS III,dark_souls_iii,PAX0007785082,Heybox,53.98,229.79,CNY,2025-09,2025-09
DARK SOULS III,dark_souls_iii,PAX0007785082,Heybox,696.74,114.93,CNY,2025-09,2025-09
DARK SOULS III - Season Pass,dark_souls_iii_season_pass,PAX0007947534,Heybox,32.2,130.32,CNY,2025-09,2025-09
DARK SOULS III - Season Pass,dark_souls_iii_season_pass,PAX0007947534,Heybox,129.89,64.04,CNY,2025-09,2025-09
DARK SOULS III Deluxe Edition,dark_souls_iii_deluxe,PAX0009513030,Heybox,24.56,362.85,CNY,2025-09,2025-09
DARK SOULS III Deluxe Edition,dark_souls_iii_deluxe,PAX0009513030,Heybox,1354.36,179.76,CNY,2025-09,2025-09
DARK SOULS: REMASTERED,dark_souls_remastered,PAX0009575522,Heybox,87.75,176.05,CNY,2025-09,2025-09
DARK SOULS: REMASTERED,dark_souls_remastered,PAX0009575522,Heybox,1540.16,92.04,CNY,2025-09,2025-09
DARK SOULS™ II: Scholar of the First Sin,dark_souls_ii_scholar_of_the_first_sin,PAX0006971122,Heybox,30.41,226.71,CNY,2025-09,2025-09
DARK SOULS™ II: Scholar of the First Sin,dark_souls_ii_scholar_of_the_first_sin,PAX0006971122,Heybox,428.22,104.59,CNY,2025-09,2025-09
DEATH NOTE Killer Within,death_note_killer_within,,Heybox,30.9,26.71,CNY,2025-09,2025-09
DEATH NOTE Killer Within Special Edition,death_note_killer_within_special,,Heybox,4.21,70.66,CNY,2025-09,2025-09
DORAEMON STORY OF SEASONS,doraemon_story_of_seasons,PAX0010731760,Heybox,55.29,102.75,CNY,2025-09,2025-09
DORAEMON STORY OF SEASONS: Friends of the Great Kingdom,doraemon_story_of_seasons_friends_of_the_great_kingdom,PAX0012561776,Heybox,9.54,116.8,CNY,2025-09,2025-09
