Product Name,Normalized Name,paxCode,Customer,amount,selling_price,currency,start_month,end_month
.hack//G.U. Last Recode,hack_g_u_last_recode,PAX0011204972,Sonkwo,6.11,23.67,CNY,2025-03,2025-03
ACE COMBAT 7: SKIES UNKNOWN,ace_combat_7_skies_unknown,PAX0009836302,Sonkwo,0.08,237.92,CNY,2025-03,2025-03
ACE COMBAT 7: SKIES UNKNOWN,ace_combat_7_skies_unknown,PAX0009836302,Sonkwo,4.41,57.15,CNY,2025-03,2025-03
ACE COMBAT™ 7: SKIES UNKNOWN - TOP GUN: Maverick Edition,ace_combat_7_skies_unknown_top_gun_maverick,PAX0012537704,Sonkwo,1.06,77.46,CNY,2025-03,2025-03
ACE COMBAT™ 7: SKIES UNKNOWN - TOP GUN: Maverick Ultimate Edition,ace_combat_7_skies_unknown_top_gun_maverick_ultimate,,Sonkwo,11.25,105.14,CNY,2025-03,2025-03
ACE COMBAT™ 7: SKIES UNKNOWN - TOP GUN: Maverick Ultimate Edition,ace_combat_7_skies_unknown_top_gun_maverick_ultimate,,Sonkwo,0.0,463.64,CNY,2025-03,2025-03
ARMORED CORE VI FIRES OF RUBICON Deluxe Edition,armored_core_vi_fires_of_rubicon_deluxe,PAX0013069260,Sonkwo,0.16,317.99,CNY,2025-03,2025-03
ARMORED CORE VI FIRES OF RUBICON Deluxe Edition,armored_core_vi_fires_of_rubicon_deluxe,PAX0013069260,Sonkwo,13.55,184.15,CNY,2025-03,2025-03
ARMORED CORE VI FIRES OF RUBICON Standard Edition,armored_core_vi_fires_of_rubicon,PAX0013073340,Sonkwo,2.21,276.2,CNY,2025-03,2025-03
ARMORED CORE VI FIRES OF RUBICON Standard Edition,armored_core_vi_fires_of_rubicon,PAX0013073340,Sonkwo,140.99,155.73,CNY,2025-03,2025-03
Accel World VS. Sword Art Online Deluxe Edition,accel_world_vs_sword_art_online_deluxe,PAX0009526222,Sonkwo,4.58,30.64,CNY,2025-03,2025-03
BLACK CLOVER: QUARTET KNIGHTS,black_clover_quartet_knights,PAX0009950542,Sonkwo,2.21,29.55,CNY,2025-03,2025-03
BLACK CLOVER: QUARTET KNIGHTS Deluxe Edition,black_clover_quartet_knights_deluxe,PAX0009950610,Sonkwo,0.82,46.05,CNY,2025-03,2025-03
BLEACH Rebirth of Souls,bleach_rebirth_of_souls,PAX0014038022,Sonkwo,55.21,332.8,CNY,2025-03,2025-03
BLEACH Rebirth of Souls Deluxe Edition,bleach_rebirth_of_souls_deluxe,,Sonkwo,50.97,448.69,CNY,2025-03,2025-03
BLEACH Rebirth of Souls Ultimate Edition,bleach_rebirth_of_souls_ultimate,,Sonkwo,96.7,562.4,CNY,2025-03,2025-03
Baten Kaitos I & II HD Remaster,baten_kaitos_i_ii_hd_remaster,PAX0014235936,Sonkwo,0.0,280.57,CNY,2025-03,2025-03
Baten Kaitos I & II HD Remaster,baten_kaitos_i_ii_hd_remaster,PAX0014235936,Sonkwo,0.0,193.29,CNY,2025-03,2025-03
CODE VEIN,code_vein,PAX0010324338,Sonkwo,0.09,252.41,CNY,2025-03,2025-03
CODE VEIN,code_vein,PAX0010324338,Sonkwo,45.07,44.3,CNY,2025-03,2025-03
CODE VEIN Deluxe Edition,code_vein_deluxe,PAX0010361296,Sonkwo,0.08,339.47,CNY,2025-03,2025-03
CODE VEIN Deluxe Edition,code_vein_deluxe,PAX0010361296,Sonkwo,92.08,49.39,CNY,2025-03,2025-03
Captain Tsubasa: Rise of New Champions,captain_tsubasa_rise_of_new_champions,PAX0010849876,Sonkwo,0.16,56.0,CNY,2025-03,2025-03
Captain Tsubasa: Rise of New Champions - Deluxe Edition,captain_tsubasa_rise_of_new_champions_deluxe,PAX0010849944,Sonkwo,2.15,51.04,CNY,2025-03,2025-03
Captain Tsubasa: Rise of New Champions - Ultimate Edition,captain_tsubasa_rise_of_new_champions_ultimate,PAX0014008034,Sonkwo,0.61,93.34,CNY,2025-03,2025-03
DARK SOULS II: Scholar of the First Sin,dark_souls_ii_scholar_of_the_first_sin,PAX0006971122,Sonkwo,2.24,171.97,CNY,2025-03,2025-03
DARK SOULS II: Scholar of the First Sin,dark_souls_ii_scholar_of_the_first_sin,PAX0006971122,Sonkwo,0.0,68.11,CNY,2025-03,2025-03
DARK SOULS III,dark_souls_iii,PAX0007785082,Sonkwo,3.42,305.11,CNY,2025-03,2025-03
DARK SOULS III,dark_souls_iii,PAX0007785082,Sonkwo,0.0,142.34,CNY,2025-03,2025-03
DARK SOULS III - Season Pass,dark_souls_iii_season_pass,PAX0007947534,Sonkwo,4.94,152.08,CNY,2025-03,2025-03
DARK SOULS III - Season Pass,dark_souls_iii_season_pass,PAX0007947534,Sonkwo,0.0,62.27,CNY,2025-03,2025-03
DARK SOULS III Deluxe Edition,dark_souls_iii_deluxe,PAX0009513030,Sonkwo,3.18,360.69,CNY,2025-03,2025-03
DARK SOULS III Deluxe Edition,dark_souls_iii_deluxe,PAX0009513030,Sonkwo,0.0,219.25,CNY,2025-03,2025-03
DARK SOULS: REMASTERED,dark_souls_remastered,PAX0009575522,Sonkwo,4.63,208.09,CNY,2025-03,2025-03
DARK SOULS: REMASTERED,dark_souls_remastered,PAX0009575522,Sonkwo,0.0,104.4,CNY,2025-03,2025-03
DEATH NOTE Killer Within,death_note_killer_within,,Sonkwo,0.58,43.89,CNY,2025-03,2025-03
DEATH NOTE Killer Within,death_note_killer_within,,Sonkwo,0.0,42.39,CNY,2025-03,2025-03
DEATH NOTE Killer Within Special Edition,death_note_killer_within_special,,Sonkwo,0.0,85.05,CNY,2025-03,2025-03
DEATH NOTE Killer Within Special Edition,death_note_killer_within_special,,Sonkwo,0.0,68.43,CNY,2025-03,2025-03
DORAEMON STORY OF SEASONS,doraemon_story_of_seasons,PAX0010731760,Sonkwo,0.08,124.29,CNY,2025-03,2025-03
DORAEMON STORY OF SEASONS: Friends of the Great Kingdom,doraemon_story_of_seasons_friends_of_the_great_kingdom,PAX0012561776,Sonkwo,0.08,283.35,CNY,2025-03,2025-03
DORAEMON STORY OF SEASONS: Friends of the Great Kingdom,doraemon_story_of_seasons_friends_of_the_great_kingdom,PAX0012561776,Sonkwo,1.87,181.88,CNY,2025-03,2025-03
DORAEMON STORY OF SEASONS: Friends of the Great Kingdom Deluxe Edition,doraemon_story_of_seasons_friends_of_the_great_kingdom_deluxe,,Sonkwo,0.5,260.77,CNY,2025-03,2025-03
DORAEMON STORY OF SEASONS: Friends of the Great Kingdom Deluxe Edition,doraemon_story_of_seasons_friends_of_the_great_kingdom_deluxe,,Sonkwo,0.0,376.69,CNY,2025-03,2025-03
DRAGON BALL FighterZ,dragon_ball_fighterz,PAX0009332320,Sonkwo,0.29,177.67,CNY,2025-03,2025-03
DRAGON BALL FighterZ,dragon_ball_fighterz,PAX0009332320,Sonkwo,0.08,76.83,CNY,2025-03,2025-03
DRAGON BALL FighterZ - FighterZ Edition,dragon_ball_fighterz_fighterz,PAX0009410826,Sonkwo,0.38,80.36,CNY,2025-03,2025-03
DRAGON BALL FighterZ - Legendary Edition,dragon_ball_fighterz_legendary,PAX0013747526,Sonkwo,8.05,132.46,CNY,2025-03,2025-03
DRAGON BALL FighterZ - Legendary Edition,dragon_ball_fighterz_legendary,PAX0013747526,Sonkwo,0.0,429.5,CNY,2025-03,2025-03
DRAGON BALL XENOVERSE 2,dragon_ball_xenoverse_2,PAX0008452536,Sonkwo,1.34,112.17,CNY,2025-03,2025-03
DRAGON BALL XENOVERSE 2,dragon_ball_xenoverse_2,PAX0008452536,Sonkwo,1.0,77.63,CNY,2025-03,2025-03
DRAGON BALL XENOVERSE 2 Deluxe Edition,dragon_ball_xenoverse_2_deluxe,PAX0012760472,Sonkwo,0.08,220.48,CNY,2025-03,2025-03
DRAGON BALL XENOVERSE 2 Deluxe Edition,dragon_ball_xenoverse_2_deluxe,PAX0012760472,Sonkwo,0.0,89.82,CNY,2025-03,2025-03
DRAGON BALL XENOVERSE 2 Special Edition,dragon_ball_xenoverse_2_special,,Sonkwo,3.2,141.28,CNY,2025-03,2025-03
DRAGON BALL XENOVERSE 2 Special Edition,dragon_ball_xenoverse_2_special,,Sonkwo,0.0,212.56,CNY,2025-03,2025-03
DRAGON BALL Z: KAKAROT,dragon_ball_z_kakarot,PAX0010474210,Sonkwo,0.08,324.15,CNY,2025-03,2025-03
DRAGON BALL Z: KAKAROT,dragon_ball_z_kakarot,PAX0010474210,Sonkwo,2.43,101.68,CNY,2025-03,2025-03
DRAGON BALL Z: KAKAROT Deluxe Edition,dragon_ball_z_kakarot_deluxe,PAX0010489986,Sonkwo,12.2,85.8,CNY,2025-03,2025-03
DRAGON BALL Z: KAKAROT Legendary Edition,dragon_ball_z_kakarot_legendary,PAX0012673398,Sonkwo,0.0,130.4,CNY,2025-03,2025-03
DRAGON BALL Z: KAKAROT Legendary Edition,dragon_ball_z_kakarot_legendary,PAX0012673398,Sonkwo,0.29,547.12,CNY,2025-03,2025-03
