Product Name,Normalized Name,paxCode,Customer,amount,selling_price,currency,start_month,end_month
ARMORED CORE VI FIRES OF RUBICON Standard Edition,armored_core_vi_fires_of_rubicon,PAX0013073340,Sonkwo,1.86,281.18,CNY,2025-09,2025-09
BLEACH Rebirth of Souls Deluxe Edition,bleach_rebirth_of_souls_deluxe,,Sonkwo,0.92,373.11,CNY,2025-09,2025-09
CODE VEIN,code_vein,PAX0010324338,Sonkwo,1.09,37.02,CNY,2025-09,2025-09
CODE VEIN Deluxe Edition,code_vein_deluxe,PAX0010361296,Sonkwo,3.77,32.18,CNY,2025-09,2025-09
CODE VEIN Deluxe Edition,code_vein_deluxe,PAX0010361296,Sonkwo,2.6,48.75,CNY,2025-09,2025-09
DARK SOULS III Deluxe Edition,dark_souls_iii_deluxe,PAX0009513030,Sonkwo,10.32,184.77,CNY,2025-09,2025-09
DARK SOULS III Deluxe Edition,dark_souls_iii_deluxe,PAX0009513030,Sonkwo,0.88,364.43,CNY,2025-09,2025-09
DARK SOULS™ II: Scholar of the First Sin,dark_souls_ii_scholar_of_the_first_sin,PAX0006971122,Sonkwo,4.43,92.31,CNY,2025-09,2025-09
DARK SOULS™ III,dark_souls_iii,PAX0007785082,Sonkwo,2.14,120.97,CNY,2025-09,2025-09
DARK SOULS™: REMASTERED,dark_souls_remastered,PAX0009575522,Sonkwo,7.85,110.55,CNY,2025-09,2025-09
DARK SOULS™: REMASTERED,dark_souls_remastered,PAX0009575522,Sonkwo,1.11,176.68,CNY,2025-09,2025-09
DRAGON BALL XENOVERSE 2,dragon_ball_xenoverse_2,PAX0008452536,Sonkwo,1.13,92.92,CNY,2025-09,2025-09
DRAGON BALL Z: KAKAROT DAIMA EDITION,dragon_ball_z_kakarot_daima,PAX0015502742,Sonkwo,0.95,221.32,CNY,2025-09,2025-09
Digimon Story Time Stranger,digimon_story_time_stranger,PAX0014830086,Sonkwo,22.36,318.02,CNY,2025-09,2025-09
Digimon Story Time Stranger Deluxe Edition,digimon_story_time_stranger_deluxe,PAX0014928822,Sonkwo,16.84,494.11,CNY,2025-09,2025-09
Digimon Story Time Stranger Ultimate Edition,digimon_story_time_stranger_ultimate,PAX0014928856,Sonkwo,29.18,577.83,CNY,2025-09,2025-09
Digimon Survive,digimon_survive,PAX0012413910,Sonkwo,0.89,336.96,CNY,2025-09,2025-09
JoJo's Bizarre Adventure: All-Star Battle R,jojo_s_bizarre_adventure_all_star_battle_r,PAX0012435840,Sonkwo,1.1,279.4,CNY,2025-09,2025-09
PAC-MAN WORLD 2 Re-PAC,pac_man_world_2_re_pac,PAX0014976422,Sonkwo,0.87,146.38,CNY,2025-09,2025-09
PATAPON 1+2 REPLAY,patapon_1_2_replay,PAX0014894210,Sonkwo,3.44,154.68,CNY,2025-09,2025-09
SD GUNDAM G GENERATION CROSS RAYS Platinum Edition,sd_gundam_g_generation_cross_rays_platinum,,Sonkwo,1.09,279.04,CNY,2025-09,2025-09
SUPER ROBOT WARS Y,super_robot_wars_y,PAX0014733764,Sonkwo,24.75,281.58,CNY,2025-09,2025-09
SUPER ROBOT WARS Y Deluxe Edition,super_robot_wars_y_deluxe,PAX0014929502,Sonkwo,14.23,453.88,CNY,2025-09,2025-09
SUPER ROBOT WARS Y Ultimate Edition,super_robot_wars_y_ultimate,PAX0014929434,Sonkwo,19.21,577.88,CNY,2025-09,2025-09
Towa and the Guardians of the Sacred Tree,towa_and_the_guardians_of_the_sacred_tree,PAX0014842190,Sonkwo,2.74,134.96,CNY,2025-09,2025-09
Towa and the Guardians of the Sacred Tree Deluxe Edition,towa_and_the_guardians_of_the_sacred_tree_deluxe,,Sonkwo,1.77,225.85,CNY,2025-09,2025-09
