Product Name,Normalized Name,paxCode,Customer,amount,selling_price,currency,start_month,end_month
.hack//G.U. Last Recode,hack_g_u_last_recode,PAX0011204972,Sonkwo,10.01,29.53,CNY,2025-06,2025-06
ACE COMBAT 7: SKIES UNKNOWN,ace_combat_7_skies_unknown,PAX0009836302,Sonkwo,1.51,232.4,CNY,2025-06,2025-06
ACE COMBAT 7: SKIES UNKNOWN,ace_combat_7_skies_unknown,PAX0009836302,Sonkwo,276.66,23.88,CNY,2025-06,2025-06
ACE COMBAT™ 7: SKIES UNKNOWN - TOP GUN: Maverick Edition,ace_combat_7_skies_unknown_top_gun_maverick,PAX0012537704,Sonkwo,0.08,410.38,CNY,2025-06,2025-06
ACE COMBAT™ 7: SKIES UNKNOWN - TOP GUN: Maverick Edition,ace_combat_7_skies_unknown_top_gun_maverick,PAX0012537704,Sonkwo,6.67,63.5,CNY,2025-06,2025-06
ACE COMBAT™ 7: SKIES UNKNOWN - TOP GUN: Maverick Ultimate Edition,ace_combat_7_skies_unknown_top_gun_maverick_ultimate,,Sonkwo,85.02,107.41,CNY,2025-06,2025-06
ARMORED CORE VI FIRES OF RUBICON Deluxe Edition,armored_core_vi_fires_of_rubicon_deluxe,PAX0013069260,Sonkwo,0.56,303.48,CNY,2025-06,2025-06
ARMORED CORE VI FIRES OF RUBICON Standard Edition,armored_core_vi_fires_of_rubicon,PAX0013073340,Sonkwo,1.46,254.04,CNY,2025-06,2025-06
Accel World VS. Sword Art Online Deluxe Edition,accel_world_vs_sword_art_online_deluxe,PAX0009526222,Sonkwo,3.83,29.3,CNY,2025-06,2025-06
BLACK CLOVER: QUARTET KNIGHTS,black_clover_quartet_knights,PAX0009950542,Sonkwo,1.85,28.66,CNY,2025-06,2025-06
BLACK CLOVER: QUARTET KNIGHTS Deluxe Edition,black_clover_quartet_knights_deluxe,PAX0009950610,Sonkwo,16.0,47.66,CNY,2025-06,2025-06
BLEACH Rebirth of Souls,bleach_rebirth_of_souls,PAX0014038022,Sonkwo,1.1,260.41,CNY,2025-06,2025-06
BLEACH Rebirth of Souls Deluxe Edition,bleach_rebirth_of_souls_deluxe,,Sonkwo,0.56,433.23,CNY,2025-06,2025-06
BLEACH Rebirth of Souls Ultimate Edition,bleach_rebirth_of_souls_ultimate,,Sonkwo,0.77,535.47,CNY,2025-06,2025-06
Baten Kaitos I & II HD Remaster,baten_kaitos_i_ii_hd_remaster,PAX0014235936,Sonkwo,3.29,112.37,CNY,2025-06,2025-06
CODE VEIN,code_vein,PAX0010324338,Sonkwo,108.41,43.49,CNY,2025-06,2025-06
CODE VEIN Deluxe Edition,code_vein_deluxe,PAX0010361296,Sonkwo,52.11,50.84,CNY,2025-06,2025-06
Captain Tsubasa: Rise of New Champions,captain_tsubasa_rise_of_new_champions,PAX0010849876,Sonkwo,13.42,24.36,CNY,2025-06,2025-06
Captain Tsubasa: Rise of New Champions,captain_tsubasa_rise_of_new_champions,PAX0010849876,Sonkwo,0.1,225.32,CNY,2025-06,2025-06
Captain Tsubasa: Rise of New Champions - Deluxe Edition,captain_tsubasa_rise_of_new_champions_deluxe,PAX0010849944,Sonkwo,3.31,42.27,CNY,2025-06,2025-06
Captain Tsubasa: Rise of New Champions - Ultimate Edition,captain_tsubasa_rise_of_new_champions_ultimate,PAX0014008034,Sonkwo,68.64,75.19,CNY,2025-06,2025-06
DARK SOULS III,dark_souls_iii,PAX0007785082,Sonkwo,3.44,299.24,CNY,2025-06,2025-06
DARK SOULS III - Season Pass,dark_souls_iii_season_pass,PAX0007947534,Sonkwo,2.65,120.88,CNY,2025-06,2025-06
DARK SOULS III Deluxe Edition,dark_souls_iii_deluxe,PAX0009513030,Sonkwo,1.11,376.79,CNY,2025-06,2025-06
DARK SOULS: REMASTERED,dark_souls_remastered,PAX0009575522,Sonkwo,7.56,216.27,CNY,2025-06,2025-06
DARK SOULS™ II: Scholar of the First Sin,dark_souls_ii_scholar_of_the_first_sin,PAX0006971122,Sonkwo,1.79,227.16,CNY,2025-06,2025-06
DEATH NOTE Killer Within,death_note_killer_within,,Sonkwo,0.2,42.65,CNY,2025-06,2025-06
DEATH NOTE Killer Within,death_note_killer_within,,Sonkwo,0.1,32.33,CNY,2025-06,2025-06
DEATH NOTE Killer Within,death_note_killer_within,,Sonkwo,0.4,35.42,CNY,2025-06,2025-06
DEATH NOTE Killer Within Special Edition,death_note_killer_within_special,,Sonkwo,0.1,85.66,CNY,2025-06,2025-06
DORAEMON STORY OF SEASONS,doraemon_story_of_seasons,PAX0010731760,Sonkwo,1.03,83.27,CNY,2025-06,2025-06
DORAEMON STORY OF SEASONS: Friends of the Great Kingdom,doraemon_story_of_seasons_friends_of_the_great_kingdom,PAX0012561776,Sonkwo,3.3,118.29,CNY,2025-06,2025-06
DORAEMON STORY OF SEASONS: Friends of the Great Kingdom,doraemon_story_of_seasons_friends_of_the_great_kingdom,PAX0012561776,Sonkwo,0.08,234.2,CNY,2025-06,2025-06
DORAEMON STORY OF SEASONS: Friends of the Great Kingdom Deluxe Edition,doraemon_story_of_seasons_friends_of_the_great_kingdom_deluxe,,Sonkwo,0.1,378.38,CNY,2025-06,2025-06
DORAEMON STORY OF SEASONS: Friends of the Great Kingdom Deluxe Edition,doraemon_story_of_seasons_friends_of_the_great_kingdom_deluxe,,Sonkwo,2.75,205.84,CNY,2025-06,2025-06
DRAGON BALL FighterZ,dragon_ball_fighterz,PAX0009332320,Sonkwo,227.36,34.27,CNY,2025-06,2025-06
DRAGON BALL FighterZ - FighterZ Edition,dragon_ball_fighterz_fighterz,PAX0009410826,Sonkwo,22.59,50.41,CNY,2025-06,2025-06
DRAGON BALL FighterZ - Legendary Edition,dragon_ball_fighterz_legendary,PAX0013747526,Sonkwo,18.48,110.76,CNY,2025-06,2025-06
DRAGON BALL XENOVERSE 2,dragon_ball_xenoverse_2,PAX0008452536,Sonkwo,495.34,31.99,CNY,2025-06,2025-06
DRAGON BALL XENOVERSE 2,dragon_ball_xenoverse_2,PAX0008452536,Sonkwo,0.4,106.47,CNY,2025-06,2025-06
DRAGON BALL XENOVERSE 2 Deluxe Edition,dragon_ball_xenoverse_2_deluxe,PAX0012760472,Sonkwo,48.69,85.29,CNY,2025-06,2025-06
DRAGON BALL XENOVERSE 2 Special Edition,dragon_ball_xenoverse_2_special,,Sonkwo,0.32,218.33,CNY,2025-06,2025-06
DRAGON BALL XENOVERSE 2 Special Edition,dragon_ball_xenoverse_2_special,,Sonkwo,10.33,114.44,CNY,2025-06,2025-06
DRAGON BALL Z: KAKAROT,dragon_ball_z_kakarot,PAX0010474210,Sonkwo,11.47,63.68,CNY,2025-06,2025-06
DRAGON BALL Z: KAKAROT Deluxe Edition,dragon_ball_z_kakarot_deluxe,PAX0010489986,Sonkwo,6.9,82.3,CNY,2025-06,2025-06
