Product Name,Normalized Name,paxCode,Customer,amount,selling_price,currency,start_month,end_month
ACE COMBAT 7: SKIES UNKNOWN,ace_combat_7_skies_unknown,PAX0009836302,Sonkwo,0.2,285.44,CNY,2025-05,2025-05
ACE COMBAT 7: SKIES UNKNOWN,ace_combat_7_skies_unknown,PAX0009836302,Sonkwo,0.91,49.82,CNY,2025-05,2025-05
ACE COMBAT™ 7: SKIES UNKNOWN - TOP GUN: Maverick Edition,ace_combat_7_skies_unknown_top_gun_maverick,PAX0012537704,Sonkwo,0.16,62.36,CNY,2025-05,2025-05
ACE COMBAT™ 7: SKIES UNKNOWN - TOP GUN: Maverick Ultimate Edition,ace_combat_7_skies_unknown_top_gun_maverick_ultimate,,Sonkwo,6.3,85.46,CNY,2025-05,2025-05
ARMORED CORE VI FIRES OF RUBICON Deluxe Edition,armored_core_vi_fires_of_rubicon_deluxe,PAX0013069260,Sonkwo,14.36,232.18,CNY,2025-05,2025-05
ARMORED CORE VI FIRES OF RUBICON Deluxe Edition,armored_core_vi_fires_of_rubicon_deluxe,PAX0013069260,Sonkwo,0.69,326.0,CNY,2025-05,2025-05
ARMORED CORE VI FIRES OF RUBICON Standard Edition,armored_core_vi_fires_of_rubicon,PAX0013073340,Sonkwo,101.87,191.09,CNY,2025-05,2025-05
ARMORED CORE VI FIRES OF RUBICON Standard Edition,armored_core_vi_fires_of_rubicon,PAX0013073340,Sonkwo,1.81,276.46,CNY,2025-05,2025-05
Accel World VS. Sword Art Online Deluxe Edition,accel_world_vs_sword_art_online_deluxe,PAX0009526222,Sonkwo,2.6,24.14,CNY,2025-05,2025-05
BLACK CLOVER: QUARTET KNIGHTS,black_clover_quartet_knights,PAX0009950542,Sonkwo,1.06,24.12,CNY,2025-05,2025-05
BLACK CLOVER: QUARTET KNIGHTS Deluxe Edition,black_clover_quartet_knights_deluxe,PAX0009950610,Sonkwo,0.67,36.95,CNY,2025-05,2025-05
BLEACH Rebirth of Souls,bleach_rebirth_of_souls,PAX0014038022,Sonkwo,1.17,329.9,CNY,2025-05,2025-05
