Product Name,Normalized Name,paxCode,Customer,amount,selling_price,currency,start_month,end_month
.hack//G.U. Last Recode,hack_g_u_last_recode,PAX0011204972,Heybox,1.14,293.21,CNY,2026-01,2026-01
.hack//G.U. Last Recode,hack_g_u_last_recode,PAX0011204972,Heybox,3.67,50.89,CNY,2026-01,2026-01
ACE COMBAT™ 7: SKIES UNKNOWN - TOP GUN: Maverick Edition,ace_combat_7_skies_unknown_top_gun_maverick,PAX0012537704,Heybox,98.78,83.1,CNY,2026-01,2026-01
ARMORED CORE VI FIRES OF RUBICON Deluxe Edition,armored_core_vi_fires_of_rubicon_deluxe,PAX0013069260,Heybox,201.37,154.86,CNY,2026-01,2026-01
ARMORED CORE VI FIRES OF RUBICON Deluxe Edition,armored_core_vi_fires_of_rubicon_deluxe,PAX0013069260,Heybox,2.24,390.36,CNY,2026-01,2026-01
ARMORED CORE VI FIRES OF RUBICON Standard Edition,armored_core_vi_fires_of_rubicon,PAX0013073340,Heybox,1006.43,131.02,CNY,2026-01,2026-01
ARMORED CORE VI FIRES OF RUBICON Standard Edition,armored_core_vi_fires_of_rubicon,PAX0013073340,Heybox,15.92,264.81,CNY,2026-01,2026-01
Accel World VS. Sword Art Online Deluxe Edition,accel_world_vs_sword_art_online_deluxe,PAX0009526222,Heybox,16.91,29.92,CNY,2026-01,2026-01
BLACK CLOVER: QUARTET KNIGHTS,black_clover_quartet_knights,PAX0009950542,Heybox,9.43,27.51,CNY,2026-01,2026-01
BLACK CLOVER: QUARTET KNIGHTS,black_clover_quartet_knights,PAX0009950542,Heybox,4.32,32.12,CNY,2026-01,2026-01
BLACK CLOVER: QUARTET KNIGHTS Deluxe Edition,black_clover_quartet_knights_deluxe,PAX0009950610,Heybox,3.39,39.22,CNY,2026-01,2026-01
BLEACH Rebirth of Souls,bleach_rebirth_of_souls,PAX0014038022,Heybox,1.14,187.02,CNY,2026-01,2026-01
BLEACH Rebirth of Souls,bleach_rebirth_of_souls,PAX0014038022,Heybox,1.79,279.06,CNY,2026-01,2026-01
BLEACH Rebirth of Souls Deluxe Edition,bleach_rebirth_of_souls_deluxe,,Heybox,1.82,360.9,CNY,2026-01,2026-01
BLEACH Rebirth of Souls Deluxe Edition,bleach_rebirth_of_souls_deluxe,,Heybox,0.91,294.96,CNY,2026-01,2026-01
BLEACH Rebirth of Souls Ultimate Edition,bleach_rebirth_of_souls_ultimate,,Heybox,0.86,366.79,CNY,2026-01,2026-01
BLEACH Rebirth of Souls Ultimate Edition,bleach_rebirth_of_souls_ultimate,,Heybox,1.73,525.04,CNY,2026-01,2026-01
Baten Kaitos I & II HD Remaster,baten_kaitos_i_ii_hd_remaster,PAX0014235936,Heybox,1.13,137.02,CNY,2026-01,2026-01
CODE VEIN Deluxe Edition,code_vein_deluxe,PAX0010361296,Heybox,715.5,62.84,CNY,2026-01,2026-01
CODE VEIN Deluxe Edition,code_vein_deluxe,PAX0010361296,Heybox,1.07,395.58,CNY,2026-01,2026-01
CODE VEIN II,code_vein_ii,PAX0014842054,Heybox,489.97,249.58,CNY,2026-01,2026-01
CODE VEIN II Deluxe Edition,code_vein_ii_deluxe,PAX0015167434,Heybox,443.39,375.71,CNY,2026-01,2026-01
CODE VEIN II Deluxe Edition,code_vein_ii_deluxe,PAX0015167434,Heybox,5.61,368.55,CNY,2026-01,2026-01
CODE VEIN II Ultimate Edition,code_vein_ii_ultimate,PAX0015167570,Heybox,617.16,424.67,CNY,2026-01,2026-01
Captain Tsubasa: Rise of New Champions,captain_tsubasa_rise_of_new_champions,PAX0010849876,Heybox,18.1,22.96,CNY,2026-01,2026-01
Captain Tsubasa: Rise of New Champions,captain_tsubasa_rise_of_new_champions,PAX0010849876,Heybox,1.77,55.12,CNY,2026-01,2026-01
Captain Tsubasa: Rise of New Champions - Deluxe Edition,captain_tsubasa_rise_of_new_champions_deluxe,PAX0010849944,Heybox,1.86,43.28,CNY,2026-01,2026-01
Captain Tsubasa: Rise of New Champions - Ultimate Edition,captain_tsubasa_rise_of_new_champions_ultimate,PAX0014008034,Heybox,1.06,89.57,CNY,2026-01,2026-01
Captain Tsubasa: Rise of New Champions - Ultimate Edition,captain_tsubasa_rise_of_new_champions_ultimate,PAX0014008034,Heybox,14.77,75.05,CNY,2026-01,2026-01
DARK SOULS III,dark_souls_iii,PAX0007785082,Heybox,53.9,304.39,CNY,2026-01,2026-01
DARK SOULS III - Season Pass,dark_souls_iii_season_pass,PAX0007947534,Heybox,33.07,149.01,CNY,2026-01,2026-01
DARK SOULS III Deluxe Edition,dark_souls_iii_deluxe,PAX0009513030,Heybox,47.11,376.18,CNY,2026-01,2026-01
DARK SOULS: REMASTERED,dark_souls_remastered,PAX0009575522,Heybox,61.79,217.64,CNY,2026-01,2026-01
DARK SOULS™ II: Scholar of the First Sin,dark_souls_ii_scholar_of_the_first_sin,PAX0006971122,Heybox,50.58,175.39,CNY,2026-01,2026-01
DEATH NOTE Killer Within,death_note_killer_within,,Heybox,8.6,21.44,CNY,2026-01,2026-01
DEATH NOTE Killer Within,death_note_killer_within,,Heybox,3.51,45.32,CNY,2026-01,2026-01
DEATH NOTE Killer Within,death_note_killer_within,,Heybox,0.86,35.03,CNY,2026-01,2026-01
DEATH NOTE Killer Within Special Edition,death_note_killer_within_special,,Heybox,0.87,71.57,CNY,2026-01,2026-01
DORAEMON STORY OF SEASONS,doraemon_story_of_seasons,PAX0010731760,Heybox,1.11,79.8,CNY,2026-01,2026-01
DORAEMON STORY OF SEASONS: Friends of the Great Kingdom,doraemon_story_of_seasons_friends_of_the_great_kingdom,PAX0012561776,Heybox,8.39,135.71,CNY,2026-01,2026-01
DORAEMON STORY OF SEASONS: Friends of the Great Kingdom Deluxe Edition,doraemon_story_of_seasons_friends_of_the_great_kingdom_deluxe,,Heybox,13.78,149.06,CNY,2026-01,2026-01
DRAGON BALL FighterZ,dragon_ball_fighterz,PAX0009332320,Heybox,130.94,27.55,CNY,2026-01,2026-01
DRAGON BALL FighterZ - FighterZ Edition,dragon_ball_fighterz_fighterz,PAX0009410826,Heybox,51.98,52.4,CNY,2026-01,2026-01
DRAGON BALL FighterZ - Legendary Edition,dragon_ball_fighterz_legendary,PAX0013747526,Heybox,62.09,108.54,CNY,2026-01,2026-01
DRAGON BALL XENOVERSE 2,dragon_ball_xenoverse_2,PAX0008452536,Heybox,278.49,24.71,CNY,2026-01,2026-01
DRAGON BALL XENOVERSE 2 Deluxe Edition,dragon_ball_xenoverse_2_deluxe,PAX0012760472,Heybox,2.19,222.62,CNY,2026-01,2026-01
DRAGON BALL XENOVERSE 2 Deluxe Edition,dragon_ball_xenoverse_2_deluxe,PAX0012760472,Heybox,20.54,86.76,CNY,2026-01,2026-01
DRAGON BALL XENOVERSE 2 Deluxe Edition,dragon_ball_xenoverse_2_deluxe,PAX0012760472,Heybox,1.08,109.65,CNY,2026-01,2026-01
DRAGON BALL XENOVERSE 2 Special Edition,dragon_ball_xenoverse_2_special,,Heybox,2.75,275.97,CNY,2026-01,2026-01
DRAGON BALL XENOVERSE 2 Special Edition,dragon_ball_xenoverse_2_special,,Heybox,18.94,111.33,CNY,2026-01,2026-01
DRAGON BALL Z : KAKAROT - MASTER EDITION,dragon_ball_z_kakarot_master,,Heybox,11.13,367.97,CNY,2026-01,2026-01
DRAGON BALL Z: KAKAROT,dragon_ball_z_kakarot,PAX0010474210,Heybox,254.89,56.69,CNY,2026-01,2026-01
DRAGON BALL Z: KAKAROT,dragon_ball_z_kakarot,PAX0010474210,Heybox,64.55,99.92,CNY,2026-01,2026-01
DRAGON BALL Z: KAKAROT - DAIMA EDITION,dragon_ball_z_kakarot_daima,PAX0015502742,Heybox,12.73,152.76,CNY,2026-01,2026-01
