Product Name,Normalized Name,paxCode,Customer,amount,selling_price,currency,start_month,end_month
TEKKEN 8,tekken_8,PAX0013411368,Sonkwo,3.49,107.1,CNY,2025-10,2025-10
TEKKEN 8 - Advanced Edition,tekken_8_advanced,,Sonkwo,3.3,134.51,CNY,2025-10,2025-10
TEKKEN 8 Season 2 Deluxe Edition,tekken_8_season_2_deluxe,,Sonkwo,2.13,256.85,CNY,2025-10,2025-10
TEKKEN 8 Season 2 Ultimate Edition,tekken_8_season_2_ultimate,,Sonkwo,1.06,354.4,CNY,2025-10,2025-10
THE IDOLM@STER STARLIT SEASON Digital Deluxe Edition,the_idolm_ster_starlit_season_deluxe,,Sonkwo,0.92,173.09,CNY,2025-10,2025-10
Taiko no Tatsujin: Rhythm Festival,taiko_no_tatsujin_rhythm_festival,,Sonkwo,1.82,166.04,CNY,2025-10,2025-10
Taiko no Tatsujin: Rhythm Festival The Setlist Edition,taiko_no_tatsujin_rhythm_festival_the_setlist,,Sonkwo,0.93,273.72,CNY,2025-10,2025-10
Tales of Arise,tales_of_arise,PAX0011827716,Sonkwo,21.64,45.85,CNY,2025-10,2025-10
Tales of Arise - Beyond the Dawn Deluxe Edition,tales_of_arise_beyond_the_dawn_deluxe,,Sonkwo,1.87,129.65,CNY,2025-10,2025-10
Tales of Arise - Beyond the Dawn Edition,tales_of_arise_beyond_the_dawn,,Sonkwo,11.44,103.75,CNY,2025-10,2025-10
Tales of Arise - Beyond the Dawn Expansion,tales_of_arise_beyond_the_dawn_expansion,PAX0013555222,Sonkwo,1.71,101.55,CNY,2025-10,2025-10
Tales of Arise - Beyond the Dawn Ultimate Edition,tales_of_arise_beyond_the_dawn_ultimate,,Sonkwo,11.99,188.13,CNY,2025-10,2025-10
Tales of Graces f Remastered,tales_of_graces_f_remastered,PAX0014183542,Sonkwo,1.07,143.87,CNY,2025-10,2025-10
Tales of Vesperia™: Definitive Edition,tales_of_vesperia_definitive,PAX0010367280,Sonkwo,4.25,46.68,CNY,2025-10,2025-10
Tales of Xillia Remastered,tales_of_xillia_remastered,PAX0015083964,Sonkwo,1.84,168.41,CNY,2025-10,2025-10
Tales of Zestiria,tales_of_zestiria,PAX0008665036,Sonkwo,4.33,29.18,CNY,2025-10,2025-10
Towa and the Guardians of the Sacred Tree,towa_and_the_guardians_of_the_sacred_tree,PAX0014842190,Sonkwo,3.44,134.15,CNY,2025-10,2025-10
