Product Name,Normalized Name,paxCode,Customer,amount,selling_price,currency,start_month,end_month
.hack//G.U. Last Recode,hack_g_u_last_recode,PAX0011204972,Sonkwo,0.0,297.38,CNY,2024-11,2024-11
.hack//G.U. Last Recode,hack_g_u_last_recode,PAX0011204972,Sonkwo,0.0,98.55,CNY,2024-11,2024-11
ACE COMBAT 7: SKIES UNKNOWN - TOP GUN: Maverick Edition,ace_combat_7_skies_unknown_top_gun_maverick,PAX0012537704,Sonkwo,0.0,317.48,CNY,2024-11,2024-11
ACE COMBAT 7: SKIES UNKNOWN - TOP GUN: Maverick Edition,ace_combat_7_skies_unknown_top_gun_maverick,PAX0012537704,Sonkwo,1.04,95.28,CNY,2024-11,2024-11
ACE COMBAT 7: SKIES UNKNOWN - TOP GUN: Maverick Ultimate Edition,ace_combat_7_skies_unknown_top_gun_maverick_ultimate,,Sonkwo,0.0,536.23,CNY,2024-11,2024-11
ACE COMBAT 7: SKIES UNKNOWN - TOP GUN: Maverick Ultimate Edition,ace_combat_7_skies_unknown_top_gun_maverick_ultimate,,Sonkwo,30.3,109.2,CNY,2024-11,2024-11
ARMORED CORE VI FIRES OF RUBICON Deluxe Edition,armored_core_vi_fires_of_rubicon_deluxe,PAX0013069260,Sonkwo,0.0,232.77,CNY,2024-11,2024-11
ARMORED CORE VI FIRES OF RUBICON Deluxe Edition,armored_core_vi_fires_of_rubicon_deluxe,PAX0013069260,Sonkwo,0.41,386.28,CNY,2024-11,2024-11
ARMORED CORE VI FIRES OF RUBICON Standard Edition,armored_core_vi_fires_of_rubicon,PAX0013073340,Sonkwo,0.0,162.98,CNY,2024-11,2024-11
ARMORED CORE VI FIRES OF RUBICON Standard Edition,armored_core_vi_fires_of_rubicon,PAX0013073340,Sonkwo,2.55,324.54,CNY,2024-11,2024-11
Accel World VS. Sword Art Online Deluxe Edition,accel_world_vs_sword_art_online_deluxe,PAX0009526222,Sonkwo,0.0,97.74,CNY,2024-11,2024-11
Accel World VS. Sword Art Online Deluxe Edition,accel_world_vs_sword_art_online_deluxe,PAX0009526222,Sonkwo,0.1,96.68,CNY,2024-11,2024-11
Ace Combat 7: Skies Unknown,ace_combat_7_skies_unknown,PAX0009836302,Sonkwo,0.0,228.58,CNY,2024-11,2024-11
Ace Combat 7: Skies Unknown,ace_combat_7_skies_unknown,PAX0009836302,Sonkwo,2.2,95.59,CNY,2024-11,2024-11
BLACK CLOVER: QUARTET KNIGHTS,black_clover_quartet_knights,PAX0009950542,Sonkwo,0.0,252.26,CNY,2024-11,2024-11
BLACK CLOVER: QUARTET KNIGHTS,black_clover_quartet_knights,PAX0009950542,Sonkwo,0.0,100.51,CNY,2024-11,2024-11
BLACK CLOVER: QUARTET KNIGHTS Deluxe Edition,black_clover_quartet_knights_deluxe,PAX0009950610,Sonkwo,0.0,319.38,CNY,2024-11,2024-11
BLACK CLOVER: QUARTET KNIGHTS Deluxe Edition,black_clover_quartet_knights_deluxe,PAX0009950610,Sonkwo,0.0,97.38,CNY,2024-11,2024-11
CODE VEIN,code_vein,PAX0010324338,Sonkwo,0.0,245.73,CNY,2024-11,2024-11
CODE VEIN,code_vein,PAX0010324338,Sonkwo,0.66,97.63,CNY,2024-11,2024-11
CODE VEIN Deluxe Edition,code_vein_deluxe,PAX0010361296,Sonkwo,0.0,349.15,CNY,2024-11,2024-11
CODE VEIN Deluxe Edition,code_vein_deluxe,PAX0010361296,Sonkwo,5.2,97.64,CNY,2024-11,2024-11
Captain Tsubasa: Rise of New Champions,captain_tsubasa_rise_of_new_champions,PAX0010849876,Sonkwo,0.0,173.14,CNY,2024-11,2024-11
Captain Tsubasa: Rise of New Champions,captain_tsubasa_rise_of_new_champions,PAX0010849876,Sonkwo,0.0,79.44,CNY,2024-11,2024-11
Captain Tsubasa: Rise of New Champions - Deluxe Edition,captain_tsubasa_rise_of_new_champions_deluxe,PAX0010849944,Sonkwo,0.08,319.07,CNY,2024-11,2024-11
Captain Tsubasa: Rise of New Champions - Deluxe Edition,captain_tsubasa_rise_of_new_champions_deluxe,PAX0010849944,Sonkwo,0.0,80.31,CNY,2024-11,2024-11
Captain Tsubasa: Rise of New Champions - Ultimate Edition,captain_tsubasa_rise_of_new_champions_ultimate,PAX0014008034,Sonkwo,0.0,421.65,CNY,2024-11,2024-11
Captain Tsubasa: Rise of New Champions - Ultimate Edition,captain_tsubasa_rise_of_new_champions_ultimate,PAX0014008034,Sonkwo,0.58,87.99,CNY,2024-11,2024-11
DARK SOULS: REMASTERED,dark_souls_remastered,PAX0009575522,Sonkwo,2.44,211.81,CNY,2024-11,2024-11
DARK SOULS: REMASTERED,dark_souls_remastered,PAX0009575522,Sonkwo,194.0,92.55,CNY,2024-11,2024-11
DARK SOULS™ II: Scholar of the First Sin,dark_souls_ii_scholar_of_the_first_sin,PAX0006971122,Sonkwo,1.51,168.49,CNY,2024-11,2024-11
DARK SOULS™ II: Scholar of the First Sin,dark_souls_ii_scholar_of_the_first_sin,PAX0006971122,Sonkwo,87.78,89.58,CNY,2024-11,2024-11
DARK SOULS™ III,dark_souls_iii,PAX0007785082,Sonkwo,1.53,243.36,CNY,2024-11,2024-11
DARK SOULS™ III,dark_souls_iii,PAX0007785082,Sonkwo,78.55,141.55,CNY,2024-11,2024-11
DARK SOULS™ III - Season Pass,dark_souls_iii_season_pass,PAX0007947534,Sonkwo,2.17,121.37,CNY,2024-11,2024-11
DARK SOULS™ III - Season Pass,dark_souls_iii_season_pass,PAX0007947534,Sonkwo,39.07,63.63,CNY,2024-11,2024-11
DARK SOULS™ III Deluxe Edition,dark_souls_iii_deluxe,PAX0009513030,Sonkwo,1.61,344.29,CNY,2024-11,2024-11
DARK SOULS™ III Deluxe Edition,dark_souls_iii_deluxe,PAX0009513030,Sonkwo,130.08,172.84,CNY,2024-11,2024-11
DEATH NOTE Killer Within,death_note_killer_within,,Sonkwo,15.71,53.84,CNY,2024-11,2024-11
