Product Name,Normalized Name,paxCode,Customer,amount,selling_price,currency,start_month,end_month
.hack//G.U. Last Recode,hack_g_u_last_recode,PAX0011204972,Heybox,102.66,29.53,CNY,2025-06,2025-06
ACE COMBAT 7: SKIES UNKNOWN,ace_combat_7_skies_unknown,PAX0009836302,Heybox,15.53,232.4,CNY,2025-06,2025-06
ACE COMBAT 7: SKIES UNKNOWN,ace_combat_7_skies_unknown,PAX0009836302,Heybox,2837.95,23.88,CNY,2025-06,2025-06
ACE COMBAT™ 7: SKIES UNKNOWN - TOP GUN: Maverick Edition,ace_combat_7_skies_unknown_top_gun_maverick,PAX0012537704,Heybox,0.81,410.38,CNY,2025-06,2025-06
ACE COMBAT™ 7: SKIES UNKNOWN - TOP GUN: Maverick Edition,ace_combat_7_skies_unknown_top_gun_maverick,PAX0012537704,Heybox,68.44,63.5,CNY,2025-06,2025-06
ACE COMBAT™ 7: SKIES UNKNOWN - TOP GUN: Maverick Ultimate Edition,ace_combat_7_skies_unknown_top_gun_maverick_ultimate,,Heybox,872.17,107.41,CNY,2025-06,2025-06
ARMORED CORE VI FIRES OF RUBICON Deluxe Edition,armored_core_vi_fires_of_rubicon_deluxe,PAX0013069260,Heybox,5.71,303.48,CNY,2025-06,2025-06
ARMORED CORE VI FIRES OF RUBICON Standard Edition,armored_core_vi_fires_of_rubicon,PAX0013073340,Heybox,14.99,254.04,CNY,2025-06,2025-06
Accel World VS. Sword Art Online Deluxe Edition,accel_world_vs_sword_art_online_deluxe,PAX0009526222,Heybox,39.25,29.3,CNY,2025-06,2025-06
BLACK CLOVER: QUARTET KNIGHTS,black_clover_quartet_knights,PAX0009950542,Heybox,18.99,28.66,CNY,2025-06,2025-06
BLACK CLOVER: QUARTET KNIGHTS Deluxe Edition,black_clover_quartet_knights_deluxe,PAX0009950610,Heybox,164.09,47.66,CNY,2025-06,2025-06
BLEACH Rebirth of Souls,bleach_rebirth_of_souls,PAX0014038022,Heybox,11.23,260.41,CNY,2025-06,2025-06
BLEACH Rebirth of Souls Deluxe Edition,bleach_rebirth_of_souls_deluxe,,Heybox,5.77,433.23,CNY,2025-06,2025-06
BLEACH Rebirth of Souls Ultimate Edition,bleach_rebirth_of_souls_ultimate,,Heybox,7.92,535.47,CNY,2025-06,2025-06
Baten Kaitos I & II HD Remaster,baten_kaitos_i_ii_hd_remaster,PAX0014235936,Heybox,33.78,112.37,CNY,2025-06,2025-06
CODE VEIN,code_vein,PAX0010324338,Heybox,1112.05,43.49,CNY,2025-06,2025-06
CODE VEIN Deluxe Edition,code_vein_deluxe,PAX0010361296,Heybox,534.59,50.84,CNY,2025-06,2025-06
Captain Tsubasa: Rise of New Champions,captain_tsubasa_rise_of_new_champions,PAX0010849876,Heybox,137.63,24.36,CNY,2025-06,2025-06
Captain Tsubasa: Rise of New Champions,captain_tsubasa_rise_of_new_champions,PAX0010849876,Heybox,0.97,225.32,CNY,2025-06,2025-06
Captain Tsubasa: Rise of New Champions - Deluxe Edition,captain_tsubasa_rise_of_new_champions_deluxe,PAX0010849944,Heybox,33.95,42.27,CNY,2025-06,2025-06
Captain Tsubasa: Rise of New Champions - Ultimate Edition,captain_tsubasa_rise_of_new_champions_ultimate,PAX0014008034,Heybox,704.14,75.19,CNY,2025-06,2025-06
DARK SOULS III,dark_souls_iii,PAX0007785082,Heybox,35.31,299.24,CNY,2025-06,2025-06
DARK SOULS III - Season Pass,dark_souls_iii_season_pass,PAX0007947534,Heybox,27.16,120.88,CNY,2025-06,2025-06
DARK SOULS III Deluxe Edition,dark_souls_iii_deluxe,PAX0009513030,Heybox,11.43,376.79,CNY,2025-06,2025-06
DARK SOULS: REMASTERED,dark_souls_remastered,PAX0009575522,Heybox,77.54,216.27,CNY,2025-06,2025-06
DARK SOULS™ II: Scholar of the First Sin,dark_souls_ii_scholar_of_the_first_sin,PAX0006971122,Heybox,18.34,227.16,CNY,2025-06,2025-06
DEATH NOTE Killer Within,death_note_killer_within,,Heybox,2.09,42.65,CNY,2025-06,2025-06
DEATH NOTE Killer Within,death_note_killer_within,,Heybox,1.03,32.33,CNY,2025-06,2025-06
DEATH NOTE Killer Within,death_note_killer_within,,Heybox,4.15,35.42,CNY,2025-06,2025-06
DEATH NOTE Killer Within Special Edition,death_note_killer_within_special,,Heybox,1.04,85.66,CNY,2025-06,2025-06
DORAEMON STORY OF SEASONS,doraemon_story_of_seasons,PAX0010731760,Heybox,10.52,83.27,CNY,2025-06,2025-06
DORAEMON STORY OF SEASONS: Friends of the Great Kingdom,doraemon_story_of_seasons_friends_of_the_great_kingdom,PAX0012561776,Heybox,33.88,118.29,CNY,2025-06,2025-06
DORAEMON STORY OF SEASONS: Friends of the Great Kingdom,doraemon_story_of_seasons_friends_of_the_great_kingdom,PAX0012561776,Heybox,0.81,234.2,CNY,2025-06,2025-06
DORAEMON STORY OF SEASONS: Friends of the Great Kingdom Deluxe Edition,doraemon_story_of_seasons_friends_of_the_great_kingdom_deluxe,,Heybox,1.02,378.38,CNY,2025-06,2025-06
DORAEMON STORY OF SEASONS: Friends of the Great Kingdom Deluxe Edition,doraemon_story_of_seasons_friends_of_the_great_kingdom_deluxe,,Heybox,28.26,205.84,CNY,2025-06,2025-06
DRAGON BALL FighterZ,dragon_ball_fighterz,PAX0009332320,Heybox,2332.2,34.27,CNY,2025-06,2025-06
DRAGON BALL FighterZ - FighterZ Edition,dragon_ball_fighterz_fighterz,PAX0009410826,Heybox,231.75,50.41,CNY,2025-06,2025-06
DRAGON BALL FighterZ - Legendary Edition,dragon_ball_fighterz_legendary,PAX0013747526,Heybox,189.57,110.76,CNY,2025-06,2025-06
DRAGON BALL XENOVERSE 2,dragon_ball_xenoverse_2,PAX0008452536,Heybox,5081.21,31.99,CNY,2025-06,2025-06
DRAGON BALL XENOVERSE 2,dragon_ball_xenoverse_2,PAX0008452536,Heybox,4.14,106.47,CNY,2025-06,2025-06
DRAGON BALL XENOVERSE 2 Deluxe Edition,dragon_ball_xenoverse_2_deluxe,PAX0012760472,Heybox,499.5,85.29,CNY,2025-06,2025-06
DRAGON BALL XENOVERSE 2 Special Edition,dragon_ball_xenoverse_2_special,,Heybox,3.3,218.33,CNY,2025-06,2025-06
