Product Name,Normalized Name,paxCode,Customer,amount,selling_price,currency,start_month,end_month
.hack//G.U. Last Recode,hack_g_u_last_recode,PAX0011204972,Sonkwo,1.13,62.81,CNY,2025-12,2025-12
ACE COMBAT 7: SKIES UNKNOWN,ace_combat_7_skies_unknown,PAX0009836302,Sonkwo,3.6,48.38,CNY,2025-12,2025-12
ACE COMBAT 7: SKIES UNKNOWN - TOP GUN: Maverick Edition,ace_combat_7_skies_unknown_top_gun_maverick,PAX0012537704,Sonkwo,1.73,83.55,CNY,2025-12,2025-12
ACE COMBAT 7: SKIES UNKNOWN - TOP GUN: Maverick Ultimate Edition,ace_combat_7_skies_unknown_top_gun_maverick_ultimate,,Sonkwo,14.79,90.91,CNY,2025-12,2025-12
ARMORED CORE VI FIRES OF RUBICON Deluxe Edition,armored_core_vi_fires_of_rubicon_deluxe,PAX0013069260,Sonkwo,14.56,149.6,CNY,2025-12,2025-12
ARMORED CORE VI FIRES OF RUBICON Standard Edition,armored_core_vi_fires_of_rubicon,PAX0013073340,Sonkwo,1.09,138.28,CNY,2025-12,2025-12
ARMORED CORE VI FIRES OF RUBICON Standard Edition,armored_core_vi_fires_of_rubicon,PAX0013073340,Sonkwo,57.66,158.57,CNY,2025-12,2025-12
CODE VEIN,code_vein,PAX0010324338,Sonkwo,30.2,27.6,CNY,2025-12,2025-12
CODE VEIN Deluxe Edition,code_vein_deluxe,PAX0010361296,Sonkwo,8.73,51.93,CNY,2025-12,2025-12
Captain Tsubasa: Rise of New Champions,captain_tsubasa_rise_of_new_champions,PAX0010849876,Sonkwo,1.15,23.18,CNY,2025-12,2025-12
Captain Tsubasa: Rise of New Champions - Deluxe Edition,captain_tsubasa_rise_of_new_champions_deluxe,PAX0010849944,Sonkwo,0.93,53.9,CNY,2025-12,2025-12
Captain Tsubasa: Rise of New Champions - Ultimate Edition,captain_tsubasa_rise_of_new_champions_ultimate,PAX0014008034,Sonkwo,2.28,67.08,CNY,2025-12,2025-12
DARK SOULS™ II: Scholar of the First Sin,dark_souls_ii_scholar_of_the_first_sin,PAX0006971122,Sonkwo,1.84,224.91,CNY,2025-12,2025-12
DARK SOULS™ III,dark_souls_iii,PAX0007785082,Sonkwo,1.09,300.33,CNY,2025-12,2025-12
DARK SOULS™: REMASTERED,dark_souls_remastered,PAX0009575522,Sonkwo,1.15,182.06,CNY,2025-12,2025-12
DORAEMON STORY OF SEASONS: Friends of the Great Kingdom,doraemon_story_of_seasons_friends_of_the_great_kingdom,PAX0012561776,Sonkwo,1.14,107.25,CNY,2025-12,2025-12
DORAEMON STORY OF SEASONS: Friends of the Great Kingdom Deluxe Edition,doraemon_story_of_seasons_friends_of_the_great_kingdom_deluxe,,Sonkwo,1.13,158.26,CNY,2025-12,2025-12
DRAGON BALL FighterZ,dragon_ball_fighterz,PAX0009332320,Sonkwo,4.29,32.94,CNY,2025-12,2025-12
DRAGON BALL FighterZ - Legendary Edition,dragon_ball_fighterz_legendary,PAX0013747526,Sonkwo,1.89,112.01,CNY,2025-12,2025-12
DRAGON BALL XENOVERSE 2,dragon_ball_xenoverse_2,PAX0008452536,Sonkwo,2.16,32.97,CNY,2025-12,2025-12
DRAGON BALL XENOVERSE 2 Special Edition,dragon_ball_xenoverse_2_special,,Sonkwo,0.87,106.57,CNY,2025-12,2025-12
DRAGON BALL Z: KAKAROT,dragon_ball_z_kakarot,PAX0010474210,Sonkwo,0.87,60.9,CNY,2025-12,2025-12
DRAGON BALL Z: KAKAROT MASTER EDITION,dragon_ball_z_kakarot_master,,Sonkwo,4.67,235.12,CNY,2025-12,2025-12
Digimon Story Cyber Sleuth: Complete Edition,digimon_story_cyber_sleuth_complete,PAX0010995022,Sonkwo,24.9,24.19,CNY,2025-12,2025-12
Digimon Story Time Stranger,digimon_story_time_stranger,PAX0014830086,Sonkwo,13.94,256.16,CNY,2025-12,2025-12
Digimon Story Time Stranger,digimon_story_time_stranger,PAX0014830086,Sonkwo,2.71,205.49,CNY,2025-12,2025-12
Digimon Story Time Stranger Deluxe Edition,digimon_story_time_stranger_deluxe,PAX0014928822,Sonkwo,3.59,394.82,CNY,2025-12,2025-12
Digimon Story Time Stranger Deluxe Edition,digimon_story_time_stranger_deluxe,PAX0014928822,Sonkwo,0.89,393.07,CNY,2025-12,2025-12
Digimon Story Time Stranger Ultimate Edition,digimon_story_time_stranger_ultimate,PAX0014928856,Sonkwo,6.81,406.18,CNY,2025-12,2025-12
Digimon Survive,digimon_survive,PAX0012413910,Sonkwo,3.54,43.9,CNY,2025-12,2025-12
Digimon World: Next Order,digimon_world_next_order,PAX0012723344,Sonkwo,4.29,33.66,CNY,2025-12,2025-12
EVERYBODY'S GOLF HOT SHOTS,everybody_s_golf_hot_shots,PAX0014836172,Sonkwo,1.81,119.78,CNY,2025-12,2025-12
GOD EATER 2 Rage Burst,god_eater_2_rage_burst,PAX0009309268,Sonkwo,0.89,24.99,CNY,2025-12,2025-12
GOD EATER 3,god_eater_3,PAX0009956560,Sonkwo,0.95,31.43,CNY,2025-12,2025-12
JoJo's Bizarre Adventure: All-Star Battle R,jojo_s_bizarre_adventure_all_star_battle_r,PAX0012435840,Sonkwo,3.59,42.04,CNY,2025-12,2025-12
JoJo's Bizarre Adventure: All-Star Battle R Ultimate Edition,jojo_s_bizarre_adventure_all_star_battle_r_ultimate,PAX0013456282,Sonkwo,2.13,169.58,CNY,2025-12,2025-12
MOBILE SUIT GUNDAM SEED BATTLE DESTINY REMASTERED,mobile_suit_gundam_seed_battle_destiny_remastered,PAX0014731554,Sonkwo,2.13,136.26,CNY,2025-12,2025-12
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,naruto_shippuden_ultimate_ninja_storm_4,PAX0007774372,Sonkwo,3.25,68.85,CNY,2025-12,2025-12
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4 Road to Boruto,naruto_shippuden_ultimate_ninja_storm_4_road_to_boruto,PAX0009671674,Sonkwo,3.19,129.67,CNY,2025-12,2025-12
NARUTO SHIPPUDEN: Ultimate Ninja STORM Legacy,naruto_shippuden_ultimate_ninja_storm_legacy,PAX0010114966,Sonkwo,1.13,150.35,CNY,2025-12,2025-12
NARUTO SHIPPUDEN: Ultimate Ninja STORM Trilogy,naruto_shippuden_ultimate_ninja_storm_trilogy,PAX0009772144,Sonkwo,4.43,68.11,CNY,2025-12,2025-12
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS,naruto_x_boruto_ultimate_ninja_storm_connections,PAX0013555324,Sonkwo,0.91,112.84,CNY,2025-12,2025-12
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS Ultimate Edition,naruto_x_boruto_ultimate_ninja_storm_connections_ultimate,,Sonkwo,2.26,211.83,CNY,2025-12,2025-12
NARUTO: Ultimate Ninja STORM,naruto_ultimate_ninja_storm,PAX0010567064,Sonkwo,1.78,30.19,CNY,2025-12,2025-12
ONE PIECE: PIRATE WARRIORS 4,one_piece_pirate_warriors_4,PAX0010605960,Sonkwo,0.86,41.48,CNY,2025-12,2025-12
ONE PIECE: PIRATE WARRIORS 4 Ultimate Edition,one_piece_pirate_warriors_4_ultimate,,Sonkwo,6.33,69.82,CNY,2025-12,2025-12
ONE PUNCH MAN: A HERO NOBODY KNOWS,one_punch_man_a_hero_nobody_knows,PAX0010593278,Sonkwo,1.14,32.98,CNY,2025-12,2025-12
PATAPON 1+2 REPLAY,patapon_1_2_replay,PAX0014894210,Sonkwo,11.89,102.11,CNY,2025-12,2025-12
SAND LAND,sand_land,PAX0013449516,Sonkwo,2.24,170.12,CNY,2025-12,2025-12
SAND LAND Deluxe Edition,sand_land_deluxe,,Sonkwo,2.17,222.43,CNY,2025-12,2025-12
SCARLET NEXUS,scarlet_nexus,PAX0011642280,Sonkwo,4.53,42.83,CNY,2025-12,2025-12
SCARLET NEXUS Ultimate Edition,scarlet_nexus_ultimate,,Sonkwo,12.16,70.24,CNY,2025-12,2025-12
