Product Name,Normalized Name,paxCode,Customer,amount,selling_price,currency,start_month,end_month
.hack//G.U. Last Recode,hack_g_u_last_recode,PAX0011204972,Heybox,10.08,51.62,CNY,2026-03,2026-03
ACE COMBAT 7: SKIES UNKNOWN,ace_combat_7_skies_unknown,PAX0009836302,Heybox,1.72,302.23,CNY,2026-03,2026-03
ACE COMBAT 7: SKIES UNKNOWN,ace_combat_7_skies_unknown,PAX0009836302,Heybox,523.32,37.12,CNY,2026-03,2026-03
ACE COMBAT™ 7: SKIES UNKNOWN - TOP GUN: Maverick Edition,ace_combat_7_skies_unknown_top_gun_maverick,PAX0012537704,Heybox,9.72,82.15,CNY,2026-03,2026-03
ACE COMBAT™ 7: SKIES UNKNOWN - TOP GUN: Maverick Ultimate Edition,ace_combat_7_skies_unknown_top_gun_maverick_ultimate,,Heybox,1.8,435.05,CNY,2026-03,2026-03
ACE COMBAT™ 7: SKIES UNKNOWN - TOP GUN: Maverick Ultimate Edition,ace_combat_7_skies_unknown_top_gun_maverick_ultimate,,Heybox,261.92,104.62,CNY,2026-03,2026-03
ARMORED CORE VI FIRES OF RUBICON Deluxe Edition,armored_core_vi_fires_of_rubicon_deluxe,PAX0013069260,Heybox,8.92,322.52,CNY,2026-03,2026-03
ARMORED CORE VI FIRES OF RUBICON Standard Edition,armored_core_vi_fires_of_rubicon,PAX0013073340,Heybox,4.37,336.55,CNY,2026-03,2026-03
Accel World VS. Sword Art Online Deluxe Edition,accel_world_vs_sword_art_online_deluxe,PAX0009526222,Heybox,48.4,30.28,CNY,2026-03,2026-03
BLACK CLOVER: QUARTET KNIGHTS,black_clover_quartet_knights,PAX0009950542,Heybox,63.48,22.59,CNY,2026-03,2026-03
BLACK CLOVER: QUARTET KNIGHTS Deluxe Edition,black_clover_quartet_knights_deluxe,PAX0009950610,Heybox,19.56,47.69,CNY,2026-03,2026-03
BLEACH Rebirth of Souls,bleach_rebirth_of_souls,PAX0014038022,Heybox,9.56,190.84,CNY,2026-03,2026-03
BLEACH Rebirth of Souls Deluxe Edition,bleach_rebirth_of_souls_deluxe,,Heybox,0.86,456.44,CNY,2026-03,2026-03
BLEACH Rebirth of Souls Deluxe Edition,bleach_rebirth_of_souls_deluxe,,Heybox,6.31,259.57,CNY,2026-03,2026-03
BLEACH Rebirth of Souls Ultimate Edition,bleach_rebirth_of_souls_ultimate,,Heybox,15.75,342.39,CNY,2026-03,2026-03
Baten Kaitos I & II HD Remaster,baten_kaitos_i_ii_hd_remaster,PAX0014235936,Heybox,8.01,108.05,CNY,2026-03,2026-03
CODE VEIN,code_vein,PAX0010324338,Heybox,1.05,230.27,CNY,2026-03,2026-03
CODE VEIN,code_vein,PAX0010324338,Heybox,274.85,43.6,CNY,2026-03,2026-03
CODE VEIN Deluxe Edition,code_vein_deluxe,PAX0010361296,Heybox,426.28,47.98,CNY,2026-03,2026-03
CODE VEIN Deluxe Edition,code_vein_deluxe,PAX0010361296,Heybox,1.07,416.51,CNY,2026-03,2026-03
CODE VEIN II,code_vein_ii,PAX0014842054,Heybox,22.06,230.32,CNY,2026-03,2026-03
CODE VEIN II,code_vein_ii,PAX0014842054,Heybox,81.3,221.71,CNY,2026-03,2026-03
CODE VEIN II Deluxe Edition,code_vein_ii_deluxe,PAX0015167434,Heybox,3.34,453.04,CNY,2026-03,2026-03
CODE VEIN II Deluxe Edition,code_vein_ii_deluxe,PAX0015167434,Heybox,16.01,328.06,CNY,2026-03,2026-03
CODE VEIN II Ultimate Edition,code_vein_ii_ultimate,PAX0015167570,Heybox,7.14,527.76,CNY,2026-03,2026-03
CODE VEIN II Ultimate Edition,code_vein_ii_ultimate,PAX0015167570,Heybox,29.73,331.68,CNY,2026-03,2026-03
Captain Tsubasa: Rise of New Champions,captain_tsubasa_rise_of_new_champions,PAX0010849876,Heybox,54.17,19.7,CNY,2026-03,2026-03
Captain Tsubasa: Rise of New Champions,captain_tsubasa_rise_of_new_champions,PAX0010849876,Heybox,3.37,52.06,CNY,2026-03,2026-03
Captain Tsubasa: Rise of New Champions - Deluxe Edition,captain_tsubasa_rise_of_new_champions_deluxe,PAX0010849944,Heybox,2.11,80.57,CNY,2026-03,2026-03
Captain Tsubasa: Rise of New Champions - Deluxe Edition,captain_tsubasa_rise_of_new_champions_deluxe,PAX0010849944,Heybox,15.96,54.03,CNY,2026-03,2026-03
Captain Tsubasa: Rise of New Champions - Ultimate Edition,captain_tsubasa_rise_of_new_champions_ultimate,PAX0014008034,Heybox,34.09,80.48,CNY,2026-03,2026-03
DARK SOULS III,dark_souls_iii,PAX0007785082,Heybox,2.56,243.93,CNY,2026-03,2026-03
DARK SOULS III - Season Pass,dark_souls_iii_season_pass,PAX0007947534,Heybox,127.02,154.71,CNY,2026-03,2026-03
DARK SOULS III Deluxe Edition,dark_souls_iii_deluxe,PAX0009513030,Heybox,19.73,374.04,CNY,2026-03,2026-03
DARK SOULS: REMASTERED,dark_souls_remastered,PAX0009575522,Heybox,28.34,179.46,CNY,2026-03,2026-03
DARK SOULS™ II: Scholar of the First Sin,dark_souls_ii_scholar_of_the_first_sin,PAX0006971122,Heybox,36.55,217.11,CNY,2026-03,2026-03
DEATH NOTE Killer Within,death_note_killer_within,,Heybox,82.93,26.93,CNY,2026-03,2026-03
DEATH NOTE Killer Within,death_note_killer_within,,Heybox,1.06,53.76,CNY,2026-03,2026-03
DEATH NOTE Killer Within Special Edition,death_note_killer_within_special,,Heybox,2.74,112.55,CNY,2026-03,2026-03
DEATH NOTE Killer Within Special Edition,death_note_killer_within_special,,Heybox,12.81,54.86,CNY,2026-03,2026-03
DORAEMON STORY OF SEASONS,doraemon_story_of_seasons,PAX0010731760,Heybox,7.91,100.99,CNY,2026-03,2026-03
DORAEMON STORY OF SEASONS: Friends of the Great Kingdom,doraemon_story_of_seasons_friends_of_the_great_kingdom,PAX0012561776,Heybox,2.15,131.43,CNY,2026-03,2026-03
DORAEMON STORY OF SEASONS: Friends of the Great Kingdom Deluxe Edition,doraemon_story_of_seasons_friends_of_the_great_kingdom_deluxe,,Heybox,25.82,164.52,CNY,2026-03,2026-03
DRAGON BALL FighterZ - FighterZ Edition,dragon_ball_fighterz_fighterz,PAX0009410826,Heybox,248.94,43.36,CNY,2026-03,2026-03
DRAGON BALL FighterZ - Legendary Edition,dragon_ball_fighterz_legendary,PAX0013747526,Heybox,149.93,88.49,CNY,2026-03,2026-03
DRAGON BALL XENOVERSE 2,dragon_ball_xenoverse_2,PAX0008452536,Heybox,23.45,32.06,CNY,2026-03,2026-03
DRAGON BALL XENOVERSE 2,dragon_ball_xenoverse_2,PAX0008452536,Heybox,1.78,104.75,CNY,2026-03,2026-03
DRAGON BALL XENOVERSE 2 Deluxe Edition,dragon_ball_xenoverse_2_deluxe,PAX0012760472,Heybox,4.33,180.38,CNY,2026-03,2026-03
DRAGON BALL XENOVERSE 2 Deluxe Edition,dragon_ball_xenoverse_2_deluxe,PAX0012760472,Heybox,68.14,43.21,CNY,2026-03,2026-03
DRAGON BALL XENOVERSE 2 Special Edition,dragon_ball_xenoverse_2_special,,Heybox,2.24,224.48,CNY,2026-03,2026-03
DRAGON BALL XENOVERSE 2 Special Edition,dragon_ball_xenoverse_2_special,,Heybox,95.49,113.62,CNY,2026-03,2026-03
DRAGON BALL Z : KAKAROT - MASTER EDITION,dragon_ball_z_kakarot_master,,Heybox,79.17,205.49,CNY,2026-03,2026-03
DRAGON BALL Z : KAKAROT - MASTER EDITION,dragon_ball_z_kakarot_master,,Heybox,11.06,343.41,CNY,2026-03,2026-03
DRAGON BALL Z: KAKAROT,dragon_ball_z_kakarot,PAX0010474210,Heybox,317.04,73.24,CNY,2026-03,2026-03
DRAGON BALL Z: KAKAROT,dragon_ball_z_kakarot,PAX0010474210,Heybox,94.02,81.49,CNY,2026-03,2026-03
DRAGON BALL Z: KAKAROT - DAIMA EDITION,dragon_ball_z_kakarot_daima,PAX0015502742,Heybox,8.42,126.41,CNY,2026-03,2026-03
DRAGON BALL Z: KAKAROT - DAIMA EDITION,dragon_ball_z_kakarot_daima,PAX0015502742,Heybox,32.45,100.73,CNY,2026-03,2026-03
DRAGON BALL Z: KAKAROT - DAIMA EDITION,dragon_ball_z_kakarot_daima,PAX0015502742,Heybox,11.83,175.01,CNY,2026-03,2026-03
DRAGON BALL: Sparking! ZERO,dragon_ball_sparking_zero,PAX0013753680,Heybox,6.0,333.56,CNY,2026-03,2026-03
DRAGON BALL: Sparking! ZERO,dragon_ball_sparking_zero,PAX0013753680,Heybox,548.4,130.07,CNY,2026-03,2026-03
DRAGON BALL: Sparking! ZERO Deluxe Edition,dragon_ball_sparking_zero_deluxe,PAX0013795602,Heybox,224.43,255.45,CNY,2026-03,2026-03
DRAGON BALL: Sparking! ZERO Deluxe Edition,dragon_ball_sparking_zero_deluxe,PAX0013795602,Heybox,4.53,521.15,CNY,2026-03,2026-03
DRAGON BALL: Sparking! ZERO Ultimate Edition,dragon_ball_sparking_zero_ultimate,PAX0014117378,Heybox,7.21,575.45,CNY,2026-03,2026-03
DRAGON BALL: Sparking! ZERO Ultimate Edition,dragon_ball_sparking_zero_ultimate,PAX0014117378,Heybox,238.32,237.48,CNY,2026-03,2026-03
DRAGON BALL: THE BREAKERS,dragon_ball_the_breakers,PAX0012529510,Heybox,2.8,87.72,CNY,2026-03,2026-03
DRAGON BALL: THE BREAKERS,dragon_ball_the_breakers,PAX0012529510,Heybox,23.48,25.91,CNY,2026-03,2026-03
DRAGON BALL: THE BREAKERS Special Edition,dragon_ball_the_breakers_special,PAX0012527878,Heybox,8.06,40.73,CNY,2026-03,2026-03
Digimon Story Cyber Sleuth: Complete Edition,digimon_story_cyber_sleuth_complete,PAX0010995022,Heybox,0.86,207.67,CNY,2026-03,2026-03
Digimon Story Cyber Sleuth: Complete Edition,digimon_story_cyber_sleuth_complete,PAX0010995022,Heybox,448.71,20.45,CNY,2026-03,2026-03
Digimon Story Time Stranger,digimon_story_time_stranger,PAX0014830086,Heybox,25.42,331.41,CNY,2026-03,2026-03
Digimon Story Time Stranger,digimon_story_time_stranger,PAX0014830086,Heybox,400.55,230.92,CNY,2026-03,2026-03
Digimon Story Time Stranger Deluxe Edition,digimon_story_time_stranger_deluxe,PAX0014928822,Heybox,109.19,299.52,CNY,2026-03,2026-03
Digimon Story Time Stranger Deluxe Edition,digimon_story_time_stranger_deluxe,PAX0014928822,Heybox,9.99,415.39,CNY,2026-03,2026-03
