Product Name,Normalized Name,paxCode,Customer,amount,selling_price,currency,start_month,end_month
.hack//G.U. Last Recode,hack_g_u_last_recode,PAX0011204972,Sonkwo,1.11,49.57,CNY,2025-11,2025-11
ACE COMBAT 7: SKIES UNKNOWN,ace_combat_7_skies_unknown,PAX0009836302,Sonkwo,7.66,31.78,CNY,2025-11,2025-11
ACE COMBAT 7: SKIES UNKNOWN - TOP GUN: Maverick Edition,ace_combat_7_skies_unknown_top_gun_maverick,PAX0012537704,Sonkwo,1.11,82.39,CNY,2025-11,2025-11
ACE COMBAT 7: SKIES UNKNOWN - TOP GUN: Maverick Ultimate Edition,ace_combat_7_skies_unknown_top_gun_maverick_ultimate,,Sonkwo,3.79,110.03,CNY,2025-11,2025-11
Accel World VS. Sword Art Online Deluxe Edition,accel_world_vs_sword_art_online_deluxe,PAX0009526222,Sonkwo,6.67,29.64,CNY,2025-11,2025-11
BLACK CLOVER: QUARTET KNIGHTS Deluxe Edition,black_clover_quartet_knights_deluxe,PAX0009950610,Sonkwo,2.11,45.55,CNY,2025-11,2025-11
BLEACH Rebirth of Souls Deluxe Edition,bleach_rebirth_of_souls_deluxe,,Sonkwo,0.88,250.0,CNY,2025-11,2025-11
BLEACH Rebirth of Souls Ultimate Edition,bleach_rebirth_of_souls_ultimate,,Sonkwo,1.85,375.93,CNY,2025-11,2025-11
Baten Kaitos I & II HD Remaster,baten_kaitos_i_ii_hd_remaster,PAX0014235936,Sonkwo,0.91,132.66,CNY,2025-11,2025-11
CODE VEIN,code_vein,PAX0010324338,Sonkwo,4.45,43.39,CNY,2025-11,2025-11
CODE VEIN Deluxe Edition,code_vein_deluxe,PAX0010361296,Sonkwo,16.63,49.27,CNY,2025-11,2025-11
Captain Tsubasa: Rise of New Champions,captain_tsubasa_rise_of_new_champions,PAX0010849876,Sonkwo,0.9,23.8,CNY,2025-11,2025-11
Captain Tsubasa: Rise of New Champions - Ultimate Edition,captain_tsubasa_rise_of_new_champions_ultimate,PAX0014008034,Sonkwo,3.24,65.78,CNY,2025-11,2025-11
DORAEMON STORY OF SEASONS: Friends of the Great Kingdom Deluxe Edition,doraemon_story_of_seasons_friends_of_the_great_kingdom_deluxe,,Sonkwo,4.21,182.89,CNY,2025-11,2025-11
DRAGON BALL FighterZ,dragon_ball_fighterz,PAX0009332320,Sonkwo,4.5,35.09,CNY,2025-11,2025-11
DRAGON BALL FighterZ - FighterZ Edition,dragon_ball_fighterz_fighterz,PAX0009410826,Sonkwo,2.18,44.28,CNY,2025-11,2025-11
DRAGON BALL FighterZ - Legendary Edition,dragon_ball_fighterz_legendary,PAX0013747526,Sonkwo,14.85,89.45,CNY,2025-11,2025-11
DRAGON BALL XENOVERSE 2,dragon_ball_xenoverse_2,PAX0008452536,Sonkwo,51.86,30.98,CNY,2025-11,2025-11
DRAGON BALL XENOVERSE 2 Deluxe Edition,dragon_ball_xenoverse_2_deluxe,PAX0012760472,Sonkwo,2.21,89.45,CNY,2025-11,2025-11
DRAGON BALL XENOVERSE 2 Special Edition,dragon_ball_xenoverse_2_special,,Sonkwo,4.29,109.63,CNY,2025-11,2025-11
DRAGON BALL Z: KAKAROT,dragon_ball_z_kakarot,PAX0010474210,Sonkwo,26.59,61.48,CNY,2025-11,2025-11
DRAGON BALL Z: KAKAROT MASTER EDITION,dragon_ball_z_kakarot_master,,Sonkwo,5.6,341.32,CNY,2025-11,2025-11
Digimon Story Cyber Sleuth: Complete Edition,digimon_story_cyber_sleuth_complete,PAX0010995022,Sonkwo,135.81,25.92,CNY,2025-11,2025-11
Digimon Story Time Stranger,digimon_story_time_stranger,PAX0014830086,Sonkwo,12.11,332.84,CNY,2025-11,2025-11
Digimon Story Time Stranger Deluxe Edition,digimon_story_time_stranger_deluxe,PAX0014928822,Sonkwo,0.88,411.96,CNY,2025-11,2025-11
Digimon Story Time Stranger Ultimate Edition,digimon_story_time_stranger_ultimate,PAX0014928856,Sonkwo,1.79,503.49,CNY,2025-11,2025-11
Digimon Survive,digimon_survive,PAX0012413910,Sonkwo,18.33,50.76,CNY,2025-11,2025-11
Digimon World: Next Order,digimon_world_next_order,PAX0012723344,Sonkwo,22.39,41.95,CNY,2025-11,2025-11
GOD EATER 2 Rage Burst,god_eater_2_rage_burst,PAX0009309268,Sonkwo,2.83,26.37,CNY,2025-11,2025-11
GOD EATER 3,god_eater_3,PAX0009956560,Sonkwo,3.26,31.09,CNY,2025-11,2025-11
JoJo's Bizarre Adventure: All-Star Battle R,jojo_s_bizarre_adventure_all_star_battle_r,PAX0012435840,Sonkwo,20.94,44.45,CNY,2025-11,2025-11
JoJo's Bizarre Adventure: All-Star Battle R Deluxe Edition,jojo_s_bizarre_adventure_all_star_battle_r_deluxe,PAX0013153750,Sonkwo,1.1,89.26,CNY,2025-11,2025-11
JoJo's Bizarre Adventure: All-Star Battle R Ultimate Edition,jojo_s_bizarre_adventure_all_star_battle_r_ultimate,PAX0013456282,Sonkwo,4.35,138.07,CNY,2025-11,2025-11
Jujutsu Kaisen Cursed Clash Ultimate Edition,jujutsu_kaisen_cursed_clash_ultimate,PAX0013436800,Sonkwo,0.94,219.59,CNY,2025-11,2025-11
Klonoa Phantasy Reverie Series,klonoa_phantasy_reverie_series,PAX0012403812,Sonkwo,0.85,43.25,CNY,2025-11,2025-11
Little Nightmares III,little_nightmares_iii,PAX0013475322,Sonkwo,4.4,163.08,CNY,2025-11,2025-11
Little Nightmares III Digital Deluxe Edition,little_nightmares_iii_deluxe,PAX0015081176,Sonkwo,0.88,245.67,CNY,2025-11,2025-11
NARUTO SHIPPUDEN: Ultimate Ninja STORM 2,naruto_shippuden_ultimate_ninja_storm_2,PAX0010567030,Sonkwo,0.88,61.69,CNY,2025-11,2025-11
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,naruto_shippuden_ultimate_ninja_storm_4,PAX0007774372,Sonkwo,7.87,64.25,CNY,2025-11,2025-11
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4 Road to Boruto,naruto_shippuden_ultimate_ninja_storm_4_road_to_boruto,PAX0009671674,Sonkwo,0.86,129.24,CNY,2025-11,2025-11
NARUTO SHIPPUDEN: Ultimate Ninja STORM Legacy,naruto_shippuden_ultimate_ninja_storm_legacy,PAX0010114966,Sonkwo,3.32,153.3,CNY,2025-11,2025-11
NARUTO TO BORUTO: SHINOBI STRIKER Ultimate Edition,naruto_to_boruto_shinobi_striker_ultimate,,Sonkwo,4.21,106.09,CNY,2025-11,2025-11
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS,naruto_x_boruto_ultimate_ninja_storm_connections,PAX0013555324,Sonkwo,2.64,134.86,CNY,2025-11,2025-11
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS Deluxe Edition,naruto_x_boruto_ultimate_ninja_storm_connections_deluxe,,Sonkwo,2.57,183.51,CNY,2025-11,2025-11
NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS Ultimate Edition,naruto_x_boruto_ultimate_ninja_storm_connections_ultimate,,Sonkwo,9.35,214.06,CNY,2025-11,2025-11
NARUTO: Ultimate Ninja STORM,naruto_ultimate_ninja_storm,PAX0010567064,Sonkwo,1.1,29.95,CNY,2025-11,2025-11
ONE PIECE: PIRATE WARRIORS 4,one_piece_pirate_warriors_4,PAX0010605960,Sonkwo,0.87,51.64,CNY,2025-11,2025-11
ONE PIECE: PIRATE WARRIORS 4 Ultimate Edition,one_piece_pirate_warriors_4_ultimate,,Sonkwo,63.75,103.99,CNY,2025-11,2025-11
ONE PUNCH MAN: A HERO NOBODY KNOWS,one_punch_man_a_hero_nobody_knows,PAX0010593278,Sonkwo,4.64,26.48,CNY,2025-11,2025-11
Once Upon A KATAMARI,once_upon_a_katamari,PAX0014976150,Sonkwo,2.81,168.09,CNY,2025-11,2025-11
Once Upon A KATAMARI - King of All Sounds Edition,once_upon_a_katamari_king_of_all_sounds,,Sonkwo,1.15,297.98,CNY,2025-11,2025-11
One Piece Burning Blood,one_piece_burning_blood,PAX0009056410,Sonkwo,1.15,30.85,CNY,2025-11,2025-11
One Piece Burning Blood Gold Edition,one_piece_burning_blood_gold,PAX0010475706,Sonkwo,6.71,55.12,CNY,2025-11,2025-11
PAC-MAN Mega Tunnel Battle: Chomp Champs - Deluxe Edition,pac_man_mega_tunnel_battle_chomp_champs_deluxe,,Sonkwo,0.94,16.52,CNY,2025-11,2025-11
PATAPON 1+2 REPLAY,patapon_1_2_replay,PAX0014894210,Sonkwo,1.1,129.32,CNY,2025-11,2025-11
SAND LAND Deluxe Edition,sand_land_deluxe,,Sonkwo,2.27,218.28,CNY,2025-11,2025-11
SCARLET NEXUS,scarlet_nexus,PAX0011642280,Sonkwo,3.3,41.75,CNY,2025-11,2025-11
SCARLET NEXUS Deluxe Edition,scarlet_nexus_deluxe,PAX0011642246,Sonkwo,2.23,55.82,CNY,2025-11,2025-11
SCARLET NEXUS Ultimate Edition,scarlet_nexus_ultimate,,Sonkwo,26.29,86.49,CNY,2025-11,2025-11
SD GUNDAM BATTLE ALLIANCE,sd_gundam_battle_alliance,PAX0012417582,Sonkwo,1.73,82.51,CNY,2025-11,2025-11
SD GUNDAM BATTLE ALLIANCE - Deluxe Edition,sd_gundam_battle_alliance_deluxe,,Sonkwo,5.13,142.59,CNY,2025-11,2025-11
SD GUNDAM G GENERATION CROSS RAYS Platinum Edition,sd_gundam_g_generation_cross_rays_platinum,,Sonkwo,3.22,170.26,CNY,2025-11,2025-11
SOULCALIBUR VI,soulcalibur_vi,PAX0009799344,Sonkwo,13.73,30.68,CNY,2025-11,2025-11
SOULCALIBUR VI Deluxe Edition,soulcalibur_vi_deluxe,PAX0009799650,Sonkwo,13.22,77.82,CNY,2025-11,2025-11
SUPER ROBOT WARS X,super_robot_wars_x,PAX0011599848,Sonkwo,14.51,69.21,CNY,2025-11,2025-11
SUPER ROBOT WARS Y Deluxe Edition,super_robot_wars_y_deluxe,PAX0014929502,Sonkwo,2.74,549.89,CNY,2025-11,2025-11
SWORD ART ONLINE Alicization Lycoris Deluxe,sword_art_online_alicization_lycoris_deluxe,PAX0010797788,Sonkwo,1.07,83.08,CNY,2025-11,2025-11
SWORD ART ONLINE Fractured Daydream,sword_art_online_fractured_daydream,PAX0013976312,Sonkwo,0.89,178.99,CNY,2025-11,2025-11
SWORD ART ONLINE Fractured Daydream Premium Edition,sword_art_online_fractured_daydream_premium,,Sonkwo,2.19,287.61,CNY,2025-11,2025-11
SWORD ART ONLINE Last Recollection Deluxe Edition,sword_art_online_last_recollection_deluxe,PAX0014008374,Sonkwo,4.6,122.02,CNY,2025-11,2025-11
Super Robot Wars 30 Deluxe Edition,super_robot_wars_30_deluxe,PAX0011923630,Sonkwo,4.35,162.64,CNY,2025-11,2025-11
Super Robot Wars 30 Ultimate Edition,super_robot_wars_30_ultimate,PAX0011934816,Sonkwo,0.85,242.09,CNY,2025-11,2025-11
Sword Art Online: Fatal Bullet,sword_art_online_fatal_bullet,PAX0009455468,Sonkwo,0.87,19.57,CNY,2025-11,2025-11
Sword Art Online: Fatal Bullet Complete Edition,sword_art_online_fatal_bullet_complete,PAX0009957376,Sonkwo,1.05,105.3,CNY,2025-11,2025-11
Sword Art Online: Hollow Realization Deluxe Edition,sword_art_online_hollow_realization_deluxe,PAX0009348402,Sonkwo,5.61,44.01,CNY,2025-11,2025-11
