Product Name,Normalized Name,paxCode,Customer,amount,selling_price,currency,start_month,end_month
.hack//G.U. Last Recode,hack_g_u_last_recode,PAX0011204972,Heybox,647.81,28.38,CNY,2025-07,2025-07
ACE COMBAT 7: SKIES UNKNOWN,ace_combat_7_skies_unknown,PAX0009836302,Heybox,5802.52,24.6,CNY,2025-07,2025-07
ACE COMBAT™ 7: SKIES UNKNOWN - TOP GUN: Maverick Edition,ace_combat_7_skies_unknown_top_gun_maverick,PAX0012537704,Heybox,203.53,80.23,CNY,2025-07,2025-07
ACE COMBAT™ 7: SKIES UNKNOWN - TOP GUN: Maverick Ultimate Edition,ace_combat_7_skies_unknown_top_gun_maverick_ultimate,,Heybox,459.91,92.48,CNY,2025-07,2025-07
ARMORED CORE VI FIRES OF RUBICON Deluxe Edition,armored_core_vi_fires_of_rubicon_deluxe,PAX0013069260,Heybox,7.78,313.19,CNY,2025-07,2025-07
ARMORED CORE VI FIRES OF RUBICON Standard Edition,armored_core_vi_fires_of_rubicon,PAX0013073340,Heybox,20.54,273.41,CNY,2025-07,2025-07
Accel World VS. Sword Art Online Deluxe Edition,accel_world_vs_sword_art_online_deluxe,PAX0009526222,Heybox,523.19,28.46,CNY,2025-07,2025-07
BLACK CLOVER: QUARTET KNIGHTS,black_clover_quartet_knights,PAX0009950542,Heybox,79.86,24.12,CNY,2025-07,2025-07
BLACK CLOVER: QUARTET KNIGHTS Deluxe Edition,black_clover_quartet_knights_deluxe,PAX0009950610,Heybox,56.79,45.99,CNY,2025-07,2025-07
BLEACH Rebirth of Souls,bleach_rebirth_of_souls,PAX0014038022,Heybox,1.88,327.29,CNY,2025-07,2025-07
BLEACH Rebirth of Souls,bleach_rebirth_of_souls,PAX0014038022,Heybox,1.86,276.44,CNY,2025-07,2025-07
BLEACH Rebirth of Souls Deluxe Edition,bleach_rebirth_of_souls_deluxe,,Heybox,1.06,351.1,CNY,2025-07,2025-07
BLEACH Rebirth of Souls Deluxe Edition,bleach_rebirth_of_souls_deluxe,,Heybox,11.99,294.72,CNY,2025-07,2025-07
BLEACH Rebirth of Souls Ultimate Edition,bleach_rebirth_of_souls_ultimate,,Heybox,2.23,563.25,CNY,2025-07,2025-07
BLEACH Rebirth of Souls Ultimate Edition,bleach_rebirth_of_souls_ultimate,,Heybox,0.85,553.8,CNY,2025-07,2025-07
Baten Kaitos I & II HD Remaster,baten_kaitos_i_ii_hd_remaster,PAX0014235936,Heybox,47.55,110.96,CNY,2025-07,2025-07
CODE VEIN,code_vein,PAX0010324338,Heybox,256.31,42.04,CNY,2025-07,2025-07
CODE VEIN Deluxe Edition,code_vein_deluxe,PAX0010361296,Heybox,2993.7,49.59,CNY,2025-07,2025-07
Captain Tsubasa: Rise of New Champions - Deluxe Edition,captain_tsubasa_rise_of_new_champions_deluxe,PAX0010849944,Heybox,70.89,44.25,CNY,2025-07,2025-07
Captain Tsubasa: Rise of New Champions - Ultimate Edition,captain_tsubasa_rise_of_new_champions_ultimate,PAX0014008034,Heybox,124.52,65.43,CNY,2025-07,2025-07
DARK SOULS III,dark_souls_iii,PAX0007785082,Heybox,42.47,250.99,CNY,2025-07,2025-07
DARK SOULS III - Season Pass,dark_souls_iii_season_pass,PAX0007947534,Heybox,28.26,129.32,CNY,2025-07,2025-07
DARK SOULS III Deluxe Edition,dark_souls_iii_deluxe,PAX0009513030,Heybox,37.8,418.03,CNY,2025-07,2025-07
DARK SOULS: REMASTERED,dark_souls_remastered,PAX0009575522,Heybox,119.3,173.83,CNY,2025-07,2025-07
DARK SOULS™ II: Scholar of the First Sin,dark_souls_ii_scholar_of_the_first_sin,PAX0006971122,Heybox,33.74,173.7,CNY,2025-07,2025-07
DEATH NOTE Killer Within,death_note_killer_within,,Heybox,15.07,27.49,CNY,2025-07,2025-07
DEATH NOTE Killer Within Special Edition,death_note_killer_within_special,,Heybox,3.43,55.64,CNY,2025-07,2025-07
DORAEMON STORY OF SEASONS,doraemon_story_of_seasons,PAX0010731760,Heybox,14.17,97.75,CNY,2025-07,2025-07
DORAEMON STORY OF SEASONS: Friends of the Great Kingdom,doraemon_story_of_seasons_friends_of_the_great_kingdom,PAX0012561776,Heybox,33.01,151.83,CNY,2025-07,2025-07
DORAEMON STORY OF SEASONS: Friends of the Great Kingdom Deluxe Edition,doraemon_story_of_seasons_friends_of_the_great_kingdom_deluxe,,Heybox,70.95,172.15,CNY,2025-07,2025-07
DRAGON BALL FighterZ,dragon_ball_fighterz,PAX0009332320,Heybox,222.12,26.39,CNY,2025-07,2025-07
DRAGON BALL FighterZ - FighterZ Edition,dragon_ball_fighterz_fighterz,PAX0009410826,Heybox,326.07,53.32,CNY,2025-07,2025-07
DRAGON BALL FighterZ - Legendary Edition,dragon_ball_fighterz_legendary,PAX0013747526,Heybox,10.56,110.54,CNY,2025-07,2025-07
DRAGON BALL XENOVERSE 2 Deluxe Edition,dragon_ball_xenoverse_2_deluxe,PAX0012760472,Heybox,36.15,85.7,CNY,2025-07,2025-07
DRAGON BALL XENOVERSE 2 Special Edition,dragon_ball_xenoverse_2_special,,Heybox,230.2,116.14,CNY,2025-07,2025-07
DRAGON BALL Z: KAKAROT,dragon_ball_z_kakarot,PAX0010474210,Heybox,123.27,97.18,CNY,2025-07,2025-07
DRAGON BALL Z: KAKAROT,dragon_ball_z_kakarot,PAX0010474210,Heybox,664.66,69.02,CNY,2025-07,2025-07
DRAGON BALL Z: KAKAROT Deluxe Edition,dragon_ball_z_kakarot_deluxe,PAX0010489986,Heybox,85.95,101.26,CNY,2025-07,2025-07
DRAGON BALL Z: KAKAROT Legendary Edition,dragon_ball_z_kakarot_legendary,PAX0012673398,Heybox,722.34,105.97,CNY,2025-07,2025-07
DRAGON BALL: Sparking! ZERO,dragon_ball_sparking_zero,PAX0013753680,Heybox,487.81,197.15,CNY,2025-07,2025-07
DRAGON BALL: Sparking! ZERO Deluxe Edition,dragon_ball_sparking_zero_deluxe,PAX0013795602,Heybox,1.07,410.31,CNY,2025-07,2025-07
DRAGON BALL: Sparking! ZERO Deluxe Edition,dragon_ball_sparking_zero_deluxe,PAX0013795602,Heybox,283.6,363.47,CNY,2025-07,2025-07
