Product Name,Normalized Name,paxCode,Customer,amount,selling_price,currency,start_month,end_month
.hack//G.U. Last Recode,hack_g_u_last_recode,PAX0011204972,Heybox,0.0,252.72,CNY,2024-10,2024-10
ACE COMBAT 7: SKIES UNKNOWN,ace_combat_7_skies_unknown,PAX0009836302,Heybox,0.0,233.22,CNY,2024-10,2024-10
ACE COMBAT 7: SKIES UNKNOWN - TOP GUN: Maverick Edition,ace_combat_7_skies_unknown_top_gun_maverick,PAX0012537704,Heybox,0.0,405.91,CNY,2024-10,2024-10
ACE COMBAT 7: SKIES UNKNOWN - TOP GUN: Maverick Ultimate Edition,ace_combat_7_skies_unknown_top_gun_maverick_ultimate,,Heybox,0.0,568.18,CNY,2024-10,2024-10
ARMORED CORE VI FIRES OF RUBICON Deluxe Edition,armored_core_vi_fires_of_rubicon_deluxe,PAX0013069260,Heybox,0.0,305.27,CNY,2024-10,2024-10
ARMORED CORE VI FIRES OF RUBICON Standard Edition,armored_core_vi_fires_of_rubicon,PAX0013073340,Heybox,0.0,313.54,CNY,2024-10,2024-10
Accel World VS. Sword Art Online Deluxe Edition,accel_world_vs_sword_art_online_deluxe,PAX0009526222,Heybox,0.0,262.76,CNY,2024-10,2024-10
BLACK CLOVER: QUARTET KNIGHTS,black_clover_quartet_knights,PAX0009950542,Heybox,0.0,248.71,CNY,2024-10,2024-10
BLACK CLOVER: QUARTET KNIGHTS Deluxe Edition,black_clover_quartet_knights_deluxe,PAX0009950610,Heybox,0.0,251.46,CNY,2024-10,2024-10
CODE VEIN,code_vein,PAX0010324338,Heybox,0.0,250.43,CNY,2024-10,2024-10
CODE VEIN Deluxe Edition,code_vein_deluxe,PAX0010361296,Heybox,0.0,394.11,CNY,2024-10,2024-10
Captain Tsubasa: Rise of New Champions,captain_tsubasa_rise_of_new_champions,PAX0010849876,Heybox,0.0,169.6,CNY,2024-10,2024-10
Captain Tsubasa: Rise of New Champions - Deluxe Edition,captain_tsubasa_rise_of_new_champions_deluxe,PAX0010849944,Heybox,0.0,318.3,CNY,2024-10,2024-10
Captain Tsubasa: Rise of New Champions - Ultimate Edition,captain_tsubasa_rise_of_new_champions_ultimate,PAX0014008034,Heybox,0.0,425.57,CNY,2024-10,2024-10
DARK SOULS: REMASTERED,dark_souls_remastered,PAX0009575522,Heybox,0.0,178.73,CNY,2024-10,2024-10
