Product Name,Normalized Name,paxCode,Customer,amount,selling_price,currency,start_month,end_month
.hack//G.U. Last Recode,hack_g_u_last_recode,PAX0011204972,Heybox,6.1,58.69,CNY,2025-11,2025-11
ACE COMBAT 7: SKIES UNKNOWN,ace_combat_7_skies_unknown,PAX0009836302,Heybox,6237.02,24.45,CNY,2025-11,2025-11
ACE COMBAT 7: SKIES UNKNOWN,ace_combat_7_skies_unknown,PAX0009836302,Heybox,1.8,287.19,CNY,2025-11,2025-11
ACE COMBAT 7: SKIES UNKNOWN,ace_combat_7_skies_unknown,PAX0009836302,Heybox,169.69,36.42,CNY,2025-11,2025-11
ACE COMBAT™ 7: SKIES UNKNOWN - TOP GUN: Maverick Edition,ace_combat_7_skies_unknown_top_gun_maverick,PAX0012537704,Heybox,62.87,79.78,CNY,2025-11,2025-11
ACE COMBAT™ 7: SKIES UNKNOWN - TOP GUN: Maverick Ultimate Edition,ace_combat_7_skies_unknown_top_gun_maverick_ultimate,,Heybox,1.07,542.96,CNY,2025-11,2025-11
ACE COMBAT™ 7: SKIES UNKNOWN - TOP GUN: Maverick Ultimate Edition,ace_combat_7_skies_unknown_top_gun_maverick_ultimate,,Heybox,687.24,91.54,CNY,2025-11,2025-11
ARMORED CORE VI FIRES OF RUBICON Deluxe Edition,armored_core_vi_fires_of_rubicon_deluxe,PAX0013069260,Heybox,0.93,399.91,CNY,2025-11,2025-11
ARMORED CORE VI FIRES OF RUBICON Standard Edition,armored_core_vi_fires_of_rubicon,PAX0013073340,Heybox,21.66,254.01,CNY,2025-11,2025-11
Accel World VS. Sword Art Online Deluxe Edition,accel_world_vs_sword_art_online_deluxe,PAX0009526222,Heybox,89.9,23.57,CNY,2025-11,2025-11
BLACK CLOVER: QUARTET KNIGHTS,black_clover_quartet_knights,PAX0009950542,Heybox,45.02,28.53,CNY,2025-11,2025-11
BLACK CLOVER: QUARTET KNIGHTS Deluxe Edition,black_clover_quartet_knights_deluxe,PAX0009950610,Heybox,50.45,46.19,CNY,2025-11,2025-11
BLEACH Rebirth of Souls,bleach_rebirth_of_souls,PAX0014038022,Heybox,13.4,220.87,CNY,2025-11,2025-11
BLEACH Rebirth of Souls,bleach_rebirth_of_souls,PAX0014038022,Heybox,2.72,267.82,CNY,2025-11,2025-11
BLEACH Rebirth of Souls Deluxe Edition,bleach_rebirth_of_souls_deluxe,,Heybox,2.59,435.4,CNY,2025-11,2025-11
BLEACH Rebirth of Souls Deluxe Edition,bleach_rebirth_of_souls_deluxe,,Heybox,59.54,218.82,CNY,2025-11,2025-11
BLEACH Rebirth of Souls Ultimate Edition,bleach_rebirth_of_souls_ultimate,,Heybox,15.71,302.18,CNY,2025-11,2025-11
BLEACH Rebirth of Souls Ultimate Edition,bleach_rebirth_of_souls_ultimate,,Heybox,2.69,545.79,CNY,2025-11,2025-11
Baten Kaitos I & II HD Remaster,baten_kaitos_i_ii_hd_remaster,PAX0014235936,Heybox,0.94,215.46,CNY,2025-11,2025-11
Baten Kaitos I & II HD Remaster,baten_kaitos_i_ii_hd_remaster,PAX0014235936,Heybox,4.62,141.26,CNY,2025-11,2025-11
CODE VEIN,code_vein,PAX0010324338,Heybox,1.88,236.01,CNY,2025-11,2025-11
CODE VEIN,code_vein,PAX0010324338,Heybox,2120.22,42.55,CNY,2025-11,2025-11
CODE VEIN Deluxe Edition,code_vein_deluxe,PAX0010361296,Heybox,638.66,51.03,CNY,2025-11,2025-11
CODE VEIN Deluxe Edition,code_vein_deluxe,PAX0010361296,Heybox,1.88,388.87,CNY,2025-11,2025-11
Captain Tsubasa: Rise of New Champions,captain_tsubasa_rise_of_new_champions,PAX0010849876,Heybox,268.35,24.76,CNY,2025-11,2025-11
Captain Tsubasa: Rise of New Champions,captain_tsubasa_rise_of_new_champions,PAX0010849876,Heybox,2.76,41.84,CNY,2025-11,2025-11
Captain Tsubasa: Rise of New Champions - Deluxe Edition,captain_tsubasa_rise_of_new_champions_deluxe,PAX0010849944,Heybox,1.1,279.93,CNY,2025-11,2025-11
Captain Tsubasa: Rise of New Champions - Deluxe Edition,captain_tsubasa_rise_of_new_champions_deluxe,PAX0010849944,Heybox,30.54,53.51,CNY,2025-11,2025-11
Captain Tsubasa: Rise of New Champions - Ultimate Edition,captain_tsubasa_rise_of_new_champions_ultimate,PAX0014008034,Heybox,124.11,78.51,CNY,2025-11,2025-11
DARK SOULS III,dark_souls_iii,PAX0007785082,Heybox,28.76,247.84,CNY,2025-11,2025-11
DARK SOULS III,dark_souls_iii,PAX0007785082,Heybox,1788.72,124.63,CNY,2025-11,2025-11
DARK SOULS III - Season Pass,dark_souls_iii_season_pass,PAX0007947534,Heybox,437.37,61.82,CNY,2025-11,2025-11
DARK SOULS III - Season Pass,dark_souls_iii_season_pass,PAX0007947534,Heybox,29.84,157.74,CNY,2025-11,2025-11
DARK SOULS III Deluxe Edition,dark_souls_iii_deluxe,PAX0009513030,Heybox,2634.89,226.37,CNY,2025-11,2025-11
DARK SOULS III Deluxe Edition,dark_souls_iii_deluxe,PAX0009513030,Heybox,14.1,351.46,CNY,2025-11,2025-11
DARK SOULS: REMASTERED,dark_souls_remastered,PAX0009575522,Heybox,3367.0,105.07,CNY,2025-11,2025-11
DARK SOULS: REMASTERED,dark_souls_remastered,PAX0009575522,Heybox,38.6,179.88,CNY,2025-11,2025-11
DARK SOULS™ II: Scholar of the First Sin,dark_souls_ii_scholar_of_the_first_sin,PAX0006971122,Heybox,1067.74,93.19,CNY,2025-11,2025-11
DARK SOULS™ II: Scholar of the First Sin,dark_souls_ii_scholar_of_the_first_sin,PAX0006971122,Heybox,10.12,216.72,CNY,2025-11,2025-11
DEATH NOTE Killer Within,death_note_killer_within,,Heybox,7.39,53.79,CNY,2025-11,2025-11
DEATH NOTE Killer Within,death_note_killer_within,,Heybox,18.4,27.85,CNY,2025-11,2025-11
DEATH NOTE Killer Within Special Edition,death_note_killer_within_special,,Heybox,0.94,108.39,CNY,2025-11,2025-11
DEATH NOTE Killer Within Special Edition,death_note_killer_within_special,,Heybox,3.44,45.66,CNY,2025-11,2025-11
DORAEMON STORY OF SEASONS,doraemon_story_of_seasons,PAX0010731760,Heybox,1.11,244.1,CNY,2025-11,2025-11
DORAEMON STORY OF SEASONS,doraemon_story_of_seasons,PAX0010731760,Heybox,5.98,102.07,CNY,2025-11,2025-11
DORAEMON STORY OF SEASONS: Friends of the Great Kingdom,doraemon_story_of_seasons_friends_of_the_great_kingdom,PAX0012561776,Heybox,13.06,109.87,CNY,2025-11,2025-11
DORAEMON STORY OF SEASONS: Friends of the Great Kingdom Deluxe Edition,doraemon_story_of_seasons_friends_of_the_great_kingdom_deluxe,,Heybox,0.89,298.37,CNY,2025-11,2025-11
DORAEMON STORY OF SEASONS: Friends of the Great Kingdom Deluxe Edition,doraemon_story_of_seasons_friends_of_the_great_kingdom_deluxe,,Heybox,21.37,154.51,CNY,2025-11,2025-11
DRAGON BALL FighterZ,dragon_ball_fighterz,PAX0009332320,Heybox,1.06,184.31,CNY,2025-11,2025-11
DRAGON BALL FighterZ,dragon_ball_fighterz,PAX0009332320,Heybox,701.81,26.87,CNY,2025-11,2025-11
DRAGON BALL FighterZ - FighterZ Edition,dragon_ball_fighterz_fighterz,PAX0009410826,Heybox,90.66,53.27,CNY,2025-11,2025-11
DRAGON BALL FighterZ - Legendary Edition,dragon_ball_fighterz_legendary,PAX0013747526,Heybox,27.86,122.09,CNY,2025-11,2025-11
DRAGON BALL FighterZ - Legendary Edition,dragon_ball_fighterz_legendary,PAX0013747526,Heybox,194.07,105.13,CNY,2025-11,2025-11
DRAGON BALL XENOVERSE 2,dragon_ball_xenoverse_2,PAX0008452536,Heybox,51.13,43.83,CNY,2025-11,2025-11
DRAGON BALL XENOVERSE 2,dragon_ball_xenoverse_2,PAX0008452536,Heybox,1866.4,27.4,CNY,2025-11,2025-11
DRAGON BALL XENOVERSE 2,dragon_ball_xenoverse_2,PAX0008452536,Heybox,14.57,92.89,CNY,2025-11,2025-11
DRAGON BALL XENOVERSE 2 Deluxe Edition,dragon_ball_xenoverse_2_deluxe,PAX0012760472,Heybox,56.37,67.97,CNY,2025-11,2025-11
DRAGON BALL XENOVERSE 2 Deluxe Edition,dragon_ball_xenoverse_2_deluxe,PAX0012760472,Heybox,1.1,104.42,CNY,2025-11,2025-11
DRAGON BALL XENOVERSE 2 Special Edition,dragon_ball_xenoverse_2_special,,Heybox,1.13,227.16,CNY,2025-11,2025-11
DRAGON BALL XENOVERSE 2 Special Edition,dragon_ball_xenoverse_2_special,,Heybox,144.64,113.9,CNY,2025-11,2025-11
DRAGON BALL Z : KAKAROT - MASTER EDITION,dragon_ball_z_kakarot_master,,Heybox,32.56,347.26,CNY,2025-11,2025-11
DRAGON BALL Z : KAKAROT - MASTER EDITION,dragon_ball_z_kakarot_master,,Heybox,11.17,418.13,CNY,2025-11,2025-11
DRAGON BALL Z: KAKAROT,dragon_ball_z_kakarot,PAX0010474210,Heybox,254.12,72.04,CNY,2025-11,2025-11
DRAGON BALL Z: KAKAROT,dragon_ball_z_kakarot,PAX0010474210,Heybox,97.99,77.66,CNY,2025-11,2025-11
DRAGON BALL Z: KAKAROT - DAIMA EDITION,dragon_ball_z_kakarot_daima,PAX0015502742,Heybox,11.06,144.39,CNY,2025-11,2025-11
DRAGON BALL Z: KAKAROT - DAIMA EDITION,dragon_ball_z_kakarot_daima,PAX0015502742,Heybox,5.97,171.08,CNY,2025-11,2025-11
DRAGON BALL: Sparking! ZERO,dragon_ball_sparking_zero,PAX0013753680,Heybox,15.81,262.64,CNY,2025-11,2025-11
DRAGON BALL: Sparking! ZERO,dragon_ball_sparking_zero,PAX0013753680,Heybox,181.32,194.2,CNY,2025-11,2025-11
DRAGON BALL: Sparking! ZERO Deluxe Edition,dragon_ball_sparking_zero_deluxe,PAX0013795602,Heybox,9.18,524.96,CNY,2025-11,2025-11
DRAGON BALL: Sparking! ZERO Deluxe Edition,dragon_ball_sparking_zero_deluxe,PAX0013795602,Heybox,65.86,250.69,CNY,2025-11,2025-11
