Product Name,Normalized Name,paxCode,Customer,amount,selling_price,currency,start_month,end_month
.hack//G.U. Last Recode,hack_g_u_last_recode,PAX0011204972,Sonkwo,0.86,57.81,CNY,2026-01,2026-01
ACE COMBAT 7: SKIES UNKNOWN,ace_combat_7_skies_unknown,PAX0009836302,Sonkwo,1.77,51.07,CNY,2026-01,2026-01
ACE COMBAT 7: SKIES UNKNOWN - TOP GUN: Maverick Ultimate Edition,ace_combat_7_skies_unknown_top_gun_maverick_ultimate,,Sonkwo,12.69,87.84,CNY,2026-01,2026-01
ARMORED CORE VI FIRES OF RUBICON Deluxe Edition,armored_core_vi_fires_of_rubicon_deluxe,PAX0013069260,Sonkwo,14.46,197.65,CNY,2026-01,2026-01
ARMORED CORE VI FIRES OF RUBICON Standard Edition,armored_core_vi_fires_of_rubicon,PAX0013073340,Sonkwo,35.95,131.46,CNY,2026-01,2026-01
Accel World VS. Sword Art Online Deluxe Edition,accel_world_vs_sword_art_online_deluxe,PAX0009526222,Sonkwo,6.85,24.06,CNY,2026-01,2026-01
BLEACH Rebirth of Souls Deluxe Edition,bleach_rebirth_of_souls_deluxe,,Sonkwo,0.95,295.59,CNY,2026-01,2026-01
BLEACH Rebirth of Souls Ultimate Edition,bleach_rebirth_of_souls_ultimate,,Sonkwo,0.94,393.02,CNY,2026-01,2026-01
Baten Kaitos I & II HD Remaster,baten_kaitos_i_ii_hd_remaster,PAX0014235936,Sonkwo,0.86,132.8,CNY,2026-01,2026-01
CODE VEIN,code_vein,PAX0010324338,Sonkwo,209.1,32.38,CNY,2026-01,2026-01
CODE VEIN Deluxe Edition,code_vein_deluxe,PAX0010361296,Sonkwo,14.05,48.68,CNY,2026-01,2026-01
CODE VEIN II,code_vein_ii,PAX0014842054,Sonkwo,50.15,285.4,CNY,2026-01,2026-01
CODE VEIN II Deluxe Edition,code_vein_ii_deluxe,PAX0015167434,Sonkwo,62.19,451.48,CNY,2026-01,2026-01
CODE VEIN II Ultimate Edition,code_vein_ii_ultimate,PAX0015167570,Sonkwo,76.14,428.32,CNY,2026-01,2026-01
Captain Tsubasa: Rise of New Champions - Ultimate Edition,captain_tsubasa_rise_of_new_champions_ultimate,PAX0014008034,Sonkwo,3.28,65.22,CNY,2026-01,2026-01
DARK SOULS III Deluxe Edition,dark_souls_iii_deluxe,PAX0009513030,Sonkwo,0.94,340.07,CNY,2026-01,2026-01
DARK SOULS™ II: Scholar of the First Sin,dark_souls_ii_scholar_of_the_first_sin,PAX0006971122,Sonkwo,1.12,172.85,CNY,2026-01,2026-01
DARK SOULS™: REMASTERED,dark_souls_remastered,PAX0009575522,Sonkwo,2.17,225.71,CNY,2026-01,2026-01
DORAEMON STORY OF SEASONS: Friends of the Great Kingdom,doraemon_story_of_seasons_friends_of_the_great_kingdom,PAX0012561776,Sonkwo,33.06,112.42,CNY,2026-01,2026-01
DORAEMON STORY OF SEASONS: Friends of the Great Kingdom Deluxe Edition,doraemon_story_of_seasons_friends_of_the_great_kingdom_deluxe,,Sonkwo,3.3,165.14,CNY,2026-01,2026-01
DRAGON BALL FighterZ,dragon_ball_fighterz,PAX0009332320,Sonkwo,4.43,35.42,CNY,2026-01,2026-01
DRAGON BALL FighterZ - FighterZ Edition,dragon_ball_fighterz_fighterz,PAX0009410826,Sonkwo,3.33,53.92,CNY,2026-01,2026-01
DRAGON BALL FighterZ - Legendary Edition,dragon_ball_fighterz_legendary,PAX0013747526,Sonkwo,9.41,91.73,CNY,2026-01,2026-01
DRAGON BALL XENOVERSE 2,dragon_ball_xenoverse_2,PAX0008452536,Sonkwo,14.91,25.11,CNY,2026-01,2026-01
DRAGON BALL XENOVERSE 2 Special Edition,dragon_ball_xenoverse_2_special,,Sonkwo,1.14,132.88,CNY,2026-01,2026-01
DRAGON BALL Z: KAKAROT,dragon_ball_z_kakarot,PAX0010474210,Sonkwo,1.07,79.94,CNY,2026-01,2026-01
DRAGON BALL Z: KAKAROT,dragon_ball_z_kakarot,PAX0010474210,Sonkwo,10.12,71.42,CNY,2026-01,2026-01
DRAGON BALL Z: KAKAROT DAIMA EDITION,dragon_ball_z_kakarot_daima,PAX0015502742,Sonkwo,0.93,178.94,CNY,2026-01,2026-01
DRAGON BALL Z: KAKAROT DAIMA EDITION,dragon_ball_z_kakarot_daima,PAX0015502742,Sonkwo,4.25,156.76,CNY,2026-01,2026-01
DRAGON BALL Z: KAKAROT MASTER EDITION,dragon_ball_z_kakarot_master,,Sonkwo,5.19,230.2,CNY,2026-01,2026-01
DRAGON BALL: THE BREAKERS Special Edition,dragon_ball_the_breakers_special,PAX0012527878,Sonkwo,6.2,40.97,CNY,2026-01,2026-01
Digimon Story Cyber Sleuth: Complete Edition,digimon_story_cyber_sleuth_complete,PAX0010995022,Sonkwo,5.47,28.95,CNY,2026-01,2026-01
Digimon Story Time Stranger,digimon_story_time_stranger,PAX0014830086,Sonkwo,18.02,266.62,CNY,2026-01,2026-01
Digimon Story Time Stranger,digimon_story_time_stranger,PAX0014830086,Sonkwo,1.72,261.02,CNY,2026-01,2026-01
Digimon Story Time Stranger Deluxe Edition,digimon_story_time_stranger_deluxe,PAX0014928822,Sonkwo,9.48,376.77,CNY,2026-01,2026-01
Digimon Story Time Stranger Ultimate Edition,digimon_story_time_stranger_ultimate,PAX0014928856,Sonkwo,9.89,476.35,CNY,2026-01,2026-01
Digimon Survive,digimon_survive,PAX0012413910,Sonkwo,1.75,51.09,CNY,2026-01,2026-01
Digimon World: Next Order,digimon_world_next_order,PAX0012723344,Sonkwo,4.69,34.77,CNY,2026-01,2026-01
Doraemon Story of Seasons,doraemon_story_of_seasons,PAX0010731760,Sonkwo,1.78,86.12,CNY,2026-01,2026-01
EVERYBODY'S GOLF HOT SHOTS,everybody_s_golf_hot_shots,PAX0014836172,Sonkwo,0.93,141.21,CNY,2026-01,2026-01
EVERYBODY'S GOLF HOT SHOTS,everybody_s_golf_hot_shots,PAX0014836172,Sonkwo,1.87,144.24,CNY,2026-01,2026-01
EVERYBODY'S GOLF HOT SHOTS,everybody_s_golf_hot_shots,PAX0014836172,Sonkwo,1.1,193.16,CNY,2026-01,2026-01
GOD EATER 2 Rage Burst,god_eater_2_rage_burst,PAX0009309268,Sonkwo,1.08,32.1,CNY,2026-01,2026-01
GOD EATER 3,god_eater_3,PAX0009956560,Sonkwo,11.28,25.56,CNY,2026-01,2026-01
JoJo's Bizarre Adventure: All-Star Battle R,jojo_s_bizarre_adventure_all_star_battle_r,PAX0012435840,Sonkwo,7.11,54.14,CNY,2026-01,2026-01
JoJo's Bizarre Adventure: All-Star Battle R Ultimate Edition,jojo_s_bizarre_adventure_all_star_battle_r_ultimate,PAX0013456282,Sonkwo,4.51,138.36,CNY,2026-01,2026-01
Little Nightmares III,little_nightmares_iii,PAX0013475322,Sonkwo,5.12,142.33,CNY,2026-01,2026-01
Little Nightmares III Digital Deluxe Edition,little_nightmares_iii_deluxe,PAX0015081176,Sonkwo,1.72,159.89,CNY,2026-01,2026-01
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,naruto_shippuden_ultimate_ninja_storm_4,PAX0007774372,Sonkwo,15.91,67.76,CNY,2026-01,2026-01
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4 Road to Boruto,naruto_shippuden_ultimate_ninja_storm_4_road_to_boruto,PAX0009671674,Sonkwo,2.15,131.47,CNY,2026-01,2026-01
NARUTO SHIPPUDEN: Ultimate Ninja STORM Legacy,naruto_shippuden_ultimate_ninja_storm_legacy,PAX0010114966,Sonkwo,1.82,133.03,CNY,2026-01,2026-01
NARUTO SHIPPUDEN: Ultimate Ninja STORM Trilogy,naruto_shippuden_ultimate_ninja_storm_trilogy,PAX0009772144,Sonkwo,5.63,95.24,CNY,2026-01,2026-01
NARUTO TO BORUTO: SHINOBI STRIKER Deluxe Edition,naruto_to_boruto_shinobi_striker_deluxe,PAX0009966964,Sonkwo,0.87,55.08,CNY,2026-01,2026-01
