Product Name,Normalized Name,paxCode,Customer,amount,selling_price,currency,start_month,end_month
.hack//G.U. Last Recode,hack_g_u_last_recode,PAX0011204972,Sonkwo,0.72,23.71,CNY,2024-12,2024-12
.hack//G.U. Last Recode,hack_g_u_last_recode,PAX0011204972,Sonkwo,0.0,311.56,CNY,2024-12,2024-12
ACE COMBAT 7: SKIES UNKNOWN,ace_combat_7_skies_unknown,PAX0009836302,Sonkwo,0.1,293.18,CNY,2024-12,2024-12
ACE COMBAT 7: SKIES UNKNOWN,ace_combat_7_skies_unknown,PAX0009836302,Sonkwo,0.2,45.23,CNY,2024-12,2024-12
ACE COMBAT 7: SKIES UNKNOWN - TOP GUN: Maverick Edition,ace_combat_7_skies_unknown_top_gun_maverick,PAX0012537704,Sonkwo,1.6,68.65,CNY,2024-12,2024-12
ACE COMBAT 7: SKIES UNKNOWN - TOP GUN: Maverick Edition,ace_combat_7_skies_unknown_top_gun_maverick,PAX0012537704,Sonkwo,0.0,319.94,CNY,2024-12,2024-12
ACE COMBAT 7: SKIES UNKNOWN - TOP GUN: Maverick Ultimate Edition,ace_combat_7_skies_unknown_top_gun_maverick_ultimate,,Sonkwo,0.1,571.47,CNY,2024-12,2024-12
ACE COMBAT 7: SKIES UNKNOWN - TOP GUN: Maverick Ultimate Edition,ace_combat_7_skies_unknown_top_gun_maverick_ultimate,,Sonkwo,251.45,54.08,CNY,2024-12,2024-12
ARMORED CORE VI FIRES OF RUBICON Deluxe Edition,armored_core_vi_fires_of_rubicon_deluxe,PAX0013069260,Sonkwo,0.3,313.66,CNY,2024-12,2024-12
ARMORED CORE VI FIRES OF RUBICON Deluxe Edition,armored_core_vi_fires_of_rubicon_deluxe,PAX0013069260,Sonkwo,23.27,196.91,CNY,2024-12,2024-12
ARMORED CORE VI FIRES OF RUBICON Standard Edition,armored_core_vi_fires_of_rubicon,PAX0013073340,Sonkwo,3.29,337.62,CNY,2024-12,2024-12
ARMORED CORE VI FIRES OF RUBICON Standard Edition,armored_core_vi_fires_of_rubicon,PAX0013073340,Sonkwo,222.59,193.17,CNY,2024-12,2024-12
Accel World VS. Sword Art Online Deluxe Edition,accel_world_vs_sword_art_online_deluxe,PAX0009526222,Sonkwo,2.03,23.15,CNY,2024-12,2024-12
Accel World VS. Sword Art Online Deluxe Edition,accel_world_vs_sword_art_online_deluxe,PAX0009526222,Sonkwo,0.0,242.8,CNY,2024-12,2024-12
BLACK CLOVER: QUARTET KNIGHTS,black_clover_quartet_knights,PAX0009950542,Sonkwo,0.3,23.14,CNY,2024-12,2024-12
